"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.702706285E2,2.054784536E0,5.596988276E-2,-1.467921734E0
1.702806215E2,2.387929201E0,3.889150023E-1,-1.590953350E0
1.702906155E2,2.808399200E0,7.385499477E-1,-1.705885530E0
1.703006085E2,3.341670036E0,1.087927103E0,-1.912690997E0
1.703106025E2,3.846838236E0,1.168467045E0,-2.296518564E0
1.703205955E2,3.805652380E0,3.686338067E-1,-2.876368523E0
1.703305895E2,2.898339987E0,-1.166391730E0,-3.779249191E0
1.703405835E2,1.615194559E0,-1.950535178E0,-4.482223511E0
1.703505765E2,-3.229445815E-1,-2.096269608E0,-3.725881815E0
1.703605705E2,-3.751074791E0,-2.089898586E0,-3.318804979E0
1.703705635E2,-4.964365482E0,-1.325351238E0,-3.111029387E0
1.703805575E2,-4.126274109E0,-2.084613085E0,-2.459957361E0
1.703905505E2,-2.401707172E0,-1.433307290E0,-2.070996761E0
1.704005445E2,-4.898581207E-1,1.285555363E0,-1.834465623E0
1.704105385E2,1.002366424E0,4.314966202E0,-1.249438167E0
1.704205315E2,1.812908888E0,6.590708256E0,-7.044475675E-1
1.704305255E2,2.100025177E0,7.675789356E0,-3.879226446E-1
1.704405185E2,2.080825567E0,7.448163986E0,-1.232709065E-1
1.704505125E2,1.770423293E0,6.150771141E0,2.732359469E-1
1.704605055E2,1.412585139E0,4.479416847E0,7.555946708E-1
1.704704995E2,1.205540895E0,3.048609495E0,1.105193734E0
1.704804925E2,1.236008048E0,2.140455484E0,1.241844535E0
1.704904865E2,1.328552961E0,2.301439285E0,1.113225341E0
1.705004805E2,1.376029015E0,2.936136723E0,8.529294133E-1
1.705104735E2,1.401554942E0,3.441123724E0,5.510174632E-1
1.705204675E2,1.437239528E0,3.624333143E0,3.109533489E-1
1.705304605E2,1.434394002E0,3.535598516E0,1.864764243E-1
1.705404545E2,1.348120213E0,3.281576157E0,1.745045483E-1
1.705504475E2,1.166599989E0,2.874006271E0,2.230667621E-1
1.705604415E2,8.930598497E-1,2.323249340E0,2.792593241E-1
1.705704355E2,5.939839482E-1,1.874359965E0,3.139075637E-1
1.705804285E2,2.574678063E-1,1.537556767E0,2.776602507E-1
1.705904225E2,-9.383271635E-2,1.341630340E0,1.957843006E-1
1.706004155E2,-3.675065935E-1,1.192626476E0,9.737383574E-2
1.706104095E2,-4.258644283E-1,7.933547497E-1,6.705880910E-2
1.706204025E2,-1.687328815E-1,-1.002037451E-1,1.136642247E-1
1.706303965E2,4.071139097E-1,-1.427402377E0,4.768148065E-2
1.706403895E2,8.351818323E-1,-2.278149843E0,-3.235062957E-1
1.706503835E2,5.138400197E-1,-1.764318228E0,-6.750156283E-1
1.706603775E2,-3.445123136E-1,-9.933452308E-2,-1.314906240E0
1.706703705E2,-1.252789736E0,1.963628531E0,-2.265427589E0
1.706803645E2,-2.267724514E0,4.116724491E0,-3.282674313E0
1.706903575E2,-3.143159389E0,5.864794731E0,-4.244327545E0
1.707003515E2,-3.122674942E0,6.790430546E0,-4.445096493E0
1.707103445E2,-2.022623062E0,6.656130314E0,-3.602870464E0
1.707203385E2,-2.845614254E-1,9.975440502E-1,-2.336030722E0
1.707303325E2,1.669366837E0,-8.426343918E0,-1.328251719E0
1.707403255E2,2.108507156E0,-8.822753906E0,-3.637044132E-1
1.707503195E2,2.218179941E0,-7.816893101E0,9.550445080E-1
1.707603125E2,1.072767973E0,-3.384228706E0,2.292729855E0
1.707703065E2,-5.007306933E-1,2.628780365E0,3.040181160E0
1.707802995E2,-5.399065018E-1,5.275157928E0,3.145896912E0
1.707902935E2,2.521921992E-1,6.169227600E0,2.559902430E0
1.708002875E2,1.240777493E0,6.654266357E0,1.659783959E0
1.708102805E2,2.106746912E0,6.166264534E0,1.020549417E0
1.708202745E2,2.764725685E0,3.142158747E0,9.452438951E-1
1.708302675E2,3.004445076E0,1.150925994E0,8.933287859E-1
1.708402615E2,3.014451742E0,7.133811712E-1,8.388611078E-1
1.708502545E2,2.883256912E0,1.011065245E0,8.212983608E-1
1.708602485E2,2.262532711E0,2.138454914E0,8.794610500E-1
1.708702415E2,1.235878468E0,3.343847513E0,1.079251647E0
1.708802355E2,1.985670477E-1,4.029542446E0,1.186830282E0
1.708902295E2,-6.617668271E-1,4.198657036E0,1.151323318E0
1.709002225E2,-1.337136507E0,3.844179630E0,1.095422268E0
1.709102165E2,-1.959324479E0,2.806292534E0,1.160225034E0
1.709202095E2,-2.217167616E0,1.957753420E0,1.360662937E0
1.709302035E2,-2.162295341E0,1.329524159E0,1.634274483E0
1.709401965E2,-2.309199333E0,-6.977836490E-1,2.031395197E0
1.709501905E2,-2.745637894E0,-3.421060324E0,2.240533829E0
1.709601845E2,-2.638974190E0,-4.381400585E0,1.998866200E0
1.709701775E2,-1.872907519E0,-3.046709061E0,1.518933654E0
1.709801715E2,-5.660222173E-1,-5.454176068E-1,9.274280667E-1
1.709901645E2,6.214042902E-1,1.690640807E0,4.468876123E-1
1.710001585E2,1.016950369E0,2.699852705E0,2.873066962E-1
1.710101515E2,6.474408507E-1,2.444577456E0,3.456919789E-1
1.710201455E2,2.772064209E-1,1.946437955E0,3.606134355E-1
1.710301385E2,3.394224048E-1,1.909846425E0,2.515532672E-1
1.710401325E2,5.567898154E-1,1.967772007E0,1.379533410E-1
1.710501265E2,7.272148132E-1,2.003642082E0,4.487692565E-2
1.710601195E2,7.681420445E-1,2.098091602E0,-5.424375460E-2
1.710701135E2,6.970188618E-1,2.079257965E0,-1.658602953E-1
1.710801065E2,5.876259804E-1,1.554529667E0,-3.231752515E-1
1.710901005E2,5.085666180E-1,6.177398562E-1,-5.214433074E-1
1.711000935E2,4.931161106E-1,-4.353922606E-1,-7.698400617E-1
1.711100875E2,5.412945747E-1,-1.229421973E0,-1.081886649E0
1.711200815E2,6.398460865E-1,-1.612965465E0,-1.407658577E0
1.711300754E2,7.464596033E-1,-1.683523893E0,-1.703270793E0
1.711400694E2,8.742501736E-1,-1.582013130E0,-1.946343064E0
1.711500624E2,1.059471488E0,-1.339347005E0,-2.115759850E0
1.711600564E2,1.285140038E0,-7.052729130E-1,-2.206637859E0
1.711700494E2,1.421794891E0,1.859723628E-1,-2.342827797E0
1.711800434E2,1.776238918E0,5.590281636E-2,-2.617101908E0
1.711900364E2,2.208299160E0,-4.083473980E-1,-3.127307892E0
1.712000304E2,2.414334536E0,-1.550161839E0,-3.901490927E0
1.712100244E2,1.951939225E0,-3.428050280E0,-4.719839573E0
1.712200174E2,-5.529612899E-1,-4.833856583E0,-4.095769882E0
1.712300114E2,-2.772629976E0,-3.107331753E0,-2.647963047E0
1.712400044E2,-3.401610136E0,-1.982851505E0,-1.642956972E0
1.712499984E2,-2.679294109E0,-1.780207872E0,-1.393303394E0
1.712599914E2,-1.381509781E0,-8.649969101E-1,-1.750469685E0
1.712699854E2,-6.181466579E-1,3.892523646E-1,-1.825260282E0
1.712799794E2,-1.862722039E-1,1.785379767E0,-1.610853791E0
1.712899724E2,2.449404448E-1,3.011972427E0,-1.453206658E0
1.712999664E2,6.756839752E-1,3.691201210E0,-1.280145049E0
1.713099594E2,1.028133869E0,3.922142744E0,-9.008455276E-1
1.713199534E2,1.194109797E0,3.749097824E0,-2.469701469E-1
1.713299464E2,1.170287013E0,3.348340511E0,3.720432818E-1
1.713399404E2,1.048435092E0,3.011894703E0,6.497939229E-1
1.713499334E2,8.944305778E-1,2.697710752E0,7.681671977E-1
1.713599274E2,7.802264094E-1,2.514938831E0,8.543682098E-1
1.713699214E2,7.619786859E-1,2.479310036E0,7.456888556E-1
1.713799144E2,7.908979058E-1,2.536857843E0,4.825522900E-1
1.713899084E2,7.202591300E-1,2.520029545E0,1.997453272E-1
1.713999014E2,5.287629366E-1,2.424960375E0,2.855353057E-2
1.714098954E2,2.892983854E-1,2.357670069E0,-4.599393904E-2
1.714198884E2,1.182844564E-1,2.322496414E0,-1.358035952E-2
1.714298824E2,7.839296758E-2,2.278769016E0,7.145144045E-2
1.714398764E2,1.448931992E-1,2.166609526E0,1.649724245E-1
1.714498694E2,2.339647412E-1,1.952798128E0,2.633027136E-1
1.714598634E2,2.869445384E-1,1.608672976E0,3.518021107E-1
1.714698564E2,3.278174102E-1,1.061545968E0,4.332277179E-1
1.714798504E2,3.907780051E-1,3.625996113E-1,5.088215470E-1
1.714898434E2,4.693660140E-1,-3.607567251E-1,5.776871443E-1
1.714998374E2,5.223229527E-1,-9.745307565E-1,6.107554436E-1
1.715098304E2,5.535381436E-1,-1.432620049E0,5.835914612E-1
1.715198244E2,5.366189480E-1,-1.566298127E0,4.930739701E-1
1.715298184E2,4.676489532E-1,-1.428611636E0,3.373190165E-1
1.715398114E2,3.418428302E-1,-1.195650697E0,1.231308579E-1
1.715498054E2,1.737579554E-1,-8.711197972E-1,-1.308276504E-1
1.715597984E2,6.895694882E-2,-5.698988438E-1,-3.373472989E-1
1.715697924E2,4.393095896E-2,-3.660561740E-1,-4.530731142E-1
1.715797854E2,9.424913675E-2,-1.614641398E-1,-5.930728316E-1
1.715897794E2,1.987297386E-1,1.076863781E-1,-7.912133336E-1
1.715997724E2,1.890268624E-1,3.569969535E-1,-9.971492887E-1
1.716097664E2,5.481632054E-2,5.246136785E-1,-1.021881342E0
1.716197604E2,3.750356659E-2,1.086531758E0,-6.118891239E-1
1.716297534E2,3.016739488E-1,2.343729019E0,2.290751189E-1
1.716397474E2,4.416509867E-1,2.905432463E0,1.253962874E0
1.716497404E2,2.817891538E-1,2.721243382E0,1.645793319E0
1.716597344E2,-1.520984918E-1,2.451977253E0,1.176332951E0
1.716697274E2,-1.442769408E0,1.658913732E0,9.909737110E-1
1.716797214E2,-2.782030344E0,4.233300984E-1,1.161751270E0
1.716897154E2,-3.311086416E0,-1.511563778E0,1.093910456E0
1.716997084E2,-2.812023401E0,-1.760769963E0,7.152251005E-1
1.717097024E2,-2.128346682E0,-1.215384126E0,5.384498239E-1
1.717196954E2,-1.705118775E0,-3.493936062E-1,6.330772042E-1
1.717296894E2,-1.408974171E0,5.149004459E-1,9.836663604E-1
1.717396824E2,-1.204976797E0,1.329197407E0,1.545975089E0
1.717496764E2,-1.240741491E0,2.084348440E0,2.161978006E0
1.717596694E2,-1.310191274E0,2.183267355E0,2.519626617E0
1.717696634E2,-1.309077024E0,1.400444150E0,2.535730600E0
1.717796574E2,-1.153402567E0,3.047924638E-1,2.360463619E0
1.717896504E2,-8.724827766E-1,-4.205655158E-1,1.995866895E0
1.717996444E2,-6.016706228E-1,-7.159056067E-1,1.655751109E0
1.718096374E2,-3.984540999E-1,-6.034600139E-1,1.465579391E0
1.718196314E2,-2.464843243E-1,-3.160677850E-1,1.402385592E0
1.718296244E2,-9.285482019E-2,9.107680619E-2,1.427259207E0
1.718396184E2,1.551084686E-2,5.150017738E-1,1.502099752E0
1.718496124E2,5.321082100E-2,9.330008626E-1,1.595979452E0
1.718596054E2,7.775896788E-2,1.334145546E0,1.634975076E0
1.718695994E2,7.414825261E-2,1.650574684E0,1.600067973E0
1.718795924E2,7.350434363E-2,1.668682337E0,1.525332689E0
1.718895864E2,1.029599756E-1,1.315843344E0,1.394943476E0
1.718995794E2,1.815345138E-1,7.429152727E-1,1.175351381E0
1.719095734E2,2.718526721E-1,2.407400310E-1,8.838388324E-1
1.719195664E2,3.335846066E-1,-3.494225442E-2,5.953507423E-1
1.719295604E2,3.445853293E-1,-1.510408968E-1,3.435502350E-1
1.719395544E2,2.654452026E-1,-2.548130155E-1,7.210479677E-2
1.719495474E2,1.397674233E-1,-4.013957977E-1,-2.898334265E-1
1.719595414E2,-4.615994170E-3,-5.363433957E-1,-6.701344252E-1
1.719695344E2,1.833699271E-2,-7.953134179E-1,-1.042536020E0
1.719795284E2,2.680132091E-1,-1.016316175E0,-1.433204770E0
1.719895214E2,6.203965545E-1,-1.009495616E0,-1.796377182E0
1.719995154E2,1.012829781E0,-8.375189304E-1,-2.113398075E0
1.720095084E2,1.422035694E0,-5.789248943E-1,-2.378607512E0
1.720195024E2,1.702940941E0,-1.154579520E-1,-2.633237362E0
1.720294964E2,1.870166063E0,5.371770859E-1,-2.931915760E0
1.720394894E2,2.160326242E0,6.475588679E-1,-3.197877407E0
1.720494834E2,2.355420113E0,3.937993348E-1,-3.484432459E0
1.720594764E2,2.373569727E0,-3.858185410E-1,-3.847836018E0
1.720694704E2,2.219485521E0,-2.288728476E0,-4.531418324E0
1.720794634E2,1.637869477E0,-6.115736008E0,-5.615321636E0
1.720894574E2,-7.963509113E-2,-8.970022202E0,-5.479166031E0
1.720994514E2,-3.085482597E0,-6.628986835E0,-3.614838600E0
1.721094444E2,-3.983986616E0,-1.871063709E0,-1.413862109E0
1.721194384E2,-2.701931000E0,-6.486989856E-1,-3.704339862E-1
1.721294306E2,-5.333746076E-1,-3.564240038E-1,-3.375282288E-1
1.721394246E2,1.068038344E0,8.094289899E-1,-7.352307439E-1
1.721494176E2,1.909953594E0,2.469824076E0,-8.613660336E-1
1.721594116E2,2.156946898E0,3.586207151E0,-7.275453806E-1
1.721694056E2,1.995127797E0,3.851971388E0,-4.983220100E-1
1.721793986E2,1.664728403E0,3.600598812E0,-2.905463874E-1
1.721893926E2,1.277383327E0,3.175115824E0,-1.302236598E-2
1.721993856E2,8.708062172E-1,2.674242973E0,3.794057071E-1
1.722093796E2,5.469333529E-1,2.195572853E0,7.697741985E-1
1.722193726E2,3.545455039E-1,1.829786777E0,1.074333310E0
1.722293666E2,2.587343156E-1,1.618085742E0,1.263898373E0
1.722393596E2,1.521889418E-1,1.532830358E0,1.318961382E0
1.722493536E2,-4.783097655E-3,1.536134005E0,1.276201606E0
1.722593476E2,-2.381967455E-1,1.487062693E0,1.192483187E0
1.722693406E2,-4.882939458E-1,1.362689614E0,1.065275908E0
1.722793346E2,-7.255929112E-1,1.210214257E0,9.331949353E-1
1.722893276E2,-8.829391003E-1,1.050532699E0,8.095126748E-1
1.722993216E2,-9.261925817E-1,8.255008459E-1,7.076281309E-1
1.723093146E2,-8.353961110E-1,4.865617156E-1,6.518636346E-1
1.723193086E2,-5.958538651E-1,8.148121089E-2,6.568946838E-1
1.723293016E2,-2.555916607E-1,-4.200596511E-1,7.064135075E-1
1.723392956E2,1.037958413E-1,-9.757917523E-1,7.663908601E-1
1.723492896E2,4.164259136E-1,-1.413104415E0,8.005027771E-1
1.723592826E2,6.630157828E-1,-1.616959810E0,8.046132922E-1
1.723692766E2,8.548368812E-1,-1.510423183E0,7.454155087E-1
1.723792696E2,1.015628338E0,-1.129132628E0,6.494058371E-1
1.723892636E2,1.172568679E0,-5.753009319E-1,5.362934470E-1
1.723992566E2,1.295418382E0,8.955256641E-2,3.768806458E-1
1.724092506E2,1.339798331E0,7.770784497E-1,1.543685049E-1
1.724192436E2,1.297416091E0,1.389325619E0,-1.153225377E-1
1.724292376E2,1.059701800E0,1.801361203E0,-4.103392661E-1
1.724392316E2,6.906687617E-1,1.981013536E0,-6.691628695E-1
1.724492246E2,3.797274530E-1,2.137415648E0,-7.669613361E-1
1.724592186E2,1.699926257E-1,2.284260511E0,-5.356891751E-1
1.724692116E2,3.504493460E-2,2.054402828E0,2.798617631E-2
1.724792056E2,-1.161108315E-1,1.216141224E0,8.620534539E-1
1.724891986E2,-4.435877800E-1,5.134539008E-1,1.210074306E0
1.724991926E2,-1.855369687E0,5.393370390E-1,6.403248310E-1
1.725091866E2,-3.157383680E0,8.166365027E-1,7.841353863E-2
1.725191796E2,-3.670588732E0,3.828796744E-1,1.780226231E-1
1.725291736E2,-3.663194656E0,-9.522194266E-1,5.170752406E-1
1.725391666E2,-3.170132160E0,-1.758533597E0,6.359786987E-1
1.725491606E2,-2.440774202E0,-1.769824028E0,6.369078755E-1
1.725591536E2,-1.758488774E0,-1.484926462E0,6.586912870E-1
1.725691476E2,-1.203798413E0,-8.860822916E-1,7.689772844E-1
1.725791416E2,-7.673211694E-1,-5.115524307E-2,1.093947411E0
1.725891346E2,-3.545320630E-1,8.575310111E-1,1.577412605E0
1.725991286E2,1.566139907E-1,1.684692144E0,2.095432758E0
1.726091216E2,7.750042677E-1,2.444981098E0,2.572996378E0
1.726191156E2,1.334808230E0,3.206328392E0,2.983962059E0
1.726291086E2,1.370492816E0,3.919923067E0,3.333525658E0
1.726391026E2,4.439733624E-1,3.041369915E0,3.405128717E0
1.726490966E2,-3.958742023E-1,9.947339892E-1,2.997334957E0
1.726590896E2,-5.716481805E-1,-3.766111135E-1,2.528420925E0
1.726690836E2,-5.073866248E-1,-1.106600881E0,2.194302797E0
1.726790766E2,-5.308083892E-1,-1.317547679E0,1.964256883E0
1.726890706E2,-7.295824885E-1,-1.114707708E0,1.717769861E0
1.726990636E2,-8.743791580E-1,-6.622363925E-1,1.393766642E0
1.727090576E2,-7.765803933E-1,-3.462736681E-2,1.101116657E0
1.727190506E2,-5.451959968E-1,5.842856169E-1,9.357585907E-1
1.727290446E2,-3.269800544E-1,9.671072960E-1,8.658484817E-1
1.727390386E2,-1.344013214E-1,1.111263871E0,8.238027096E-1
1.727490316E2,-4.026364163E-2,9.849681854E-1,7.542254925E-1
1.727590256E2,9.072603658E-3,7.453616858E-1,6.300073862E-1
1.727690186E2,3.036564030E-2,5.244506598E-1,4.626202583E-1
1.727790126E2,6.613789499E-2,3.662907183E-1,2.804166079E-1
1.727890056E2,1.055635959E-1,2.250630111E-1,9.389092773E-2
1.727989996E2,1.259177476E-1,8.134610206E-2,-1.334567219E-1
1.728089936E2,1.407925785E-1,-6.855470687E-2,-3.856160045E-1
1.728189866E2,8.131378144E-2,-2.062652409E-1,-6.866879463E-1
1.728289806E2,2.286564745E-2,-5.747879148E-1,-1.091346860E0
1.728389736E2,8.567527682E-2,-9.896892309E-1,-1.626641273E0
1.728489676E2,2.950141132E-1,-1.117128372E0,-2.181824207E0
1.728589606E2,6.498879790E-1,-1.105910301E0,-2.615052938E0
1.728689546E2,1.087538600E0,-9.778299332E-1,-2.894529581E0
1.728789476E2,1.325272679E0,1.389172226E-1,-3.127907991E0
1.728889416E2,1.451812029E0,1.770334005E0,-3.266191959E0
1.728989356E2,1.944559813E0,1.363641381E0,-3.491945505E0
1.729089286E2,2.646230459E0,2.820672393E-1,-3.744378090E0
1.729189226E2,3.432651043E0,-1.804126620E0,-4.392599583E0
1.729289156E2,3.914366007E0,-5.086927414E0,-5.498306751E0
1.729389096E2,3.733717680E0,-7.775527477E0,-5.978241920E0
1.729489026E2,2.300899923E-1,-6.982780933E0,-4.847854614E0
1.729588966E2,-2.085776329E0,-2.859514475E0,-2.701259613E0
1.729688906E2,-2.669096231E0,-7.058021426E-1,-8.321277499E-1
1.729788836E2,-2.367650986E0,-1.424684167E0,3.505594656E-2
1.729888776E2,-1.280964375E0,-1.820904493E0,-4.829427302E-1
1.729988706E2,-2.458125353E-1,-9.995108843E-1,-1.417467952E0
1.730088646E2,4.025292397E-1,3.258372843E-1,-1.772089958E0
1.730188576E2,7.725404501E-1,1.606466770E0,-1.564693451E0
1.730288516E2,1.037005424E0,2.395907640E0,-1.092750669E0
1.730388456E2,1.173296809E0,2.635320187E0,-6.396746635E-1
1.730488386E2,1.134103656E0,2.450853109E0,-3.367584646E-1
1.730588326E2,9.079325795E-1,2.037267923E0,-7.018329203E-2
1.730688256E2,6.208598018E-1,1.673108697E0,2.100923210E-1
1.730788196E2,3.570068777E-1,1.410474777E0,5.404617786E-1
1.730888126E2,1.977357566E-1,1.333131552E0,7.906130552E-1
1.730988066E2,1.318496466E-1,1.401432395E0,9.387777448E-1
1.731088006E2,1.410519332E-1,1.503944635E0,9.629499316E-1
1.731187936E2,1.760344505E-1,1.565811992E0,9.711870551E-1
1.731287879E2,2.344889790E-1,1.585910797E0,9.411678910E-1
1.731387809E2,2.538771033E-1,1.556915402E0,8.999143243E-1
1.731487749E2,1.689680666E-1,1.524356604E0,8.495978713E-1
1.731587679E2,3.725604853E-3,1.592646360E0,8.011868000E-1
1.731687619E2,-2.032877654E-1,1.680631042E0,7.786948085E-1
1.731787559E2,-3.359940946E-1,1.671236396E0,7.954934835E-1
1.731887489E2,-3.504548073E-1,1.450380445E0,8.415992260E-1
1.731987429E2,-2.373371124E-1,9.140328169E-1,9.021288157E-1
1.732087359E2,1.303279772E-2,4.985568672E-2,9.877241254E-1
1.732187299E2,3.481422961E-1,-1.016051292E0,1.084038496E0
1.732287229E2,6.494970322E-1,-1.935373664E0,1.157995462E0
1.732387169E2,6.735925674E-1,-2.115760088E0,1.136817932E0
1.732487099E2,3.471183181E-1,-1.370654345E0,9.439296126E-1
1.732587039E2,1.703088880E-1,-6.406220198E-1,6.674471498E-1
1.732686979E2,1.237573773E-1,-3.745412081E-2,3.368665278E-1
1.732786909E2,3.016062640E-2,5.553132296E-1,-3.672054410E-2
1.732886849E2,-1.301613916E-2,1.103062630E0,-3.585459888E-1
1.732986779E2,-8.404876105E-3,1.411537051E0,-5.768104196E-1
1.733086719E2,-2.901561186E-2,1.431328297E0,-6.378612518E-1
1.733186649E2,2.794674039E-2,1.397162080E0,-4.554096758E-1
1.733286589E2,6.789255887E-2,7.149888873E-1,1.345910281E-1
1.733386529E2,-7.959384322E-1,-1.888903618E0,5.275137424E-1
1.733486459E2,-1.835617304E0,-2.859932423E0,4.028034806E-1
1.733586399E2,-2.659810305E0,-1.845022321E0,5.934453011E-1
1.733686329E2,-2.851576090E0,-4.920092225E-1,8.943526745E-1
1.733786269E2,-2.370163679E0,2.710429728E-1,1.243425846E0
1.733886199E2,-1.491668940E0,7.537841201E-1,1.530974030E0
1.733986139E2,-5.550934672E-1,9.705273509E-1,1.809999585E0
1.734086079E2,2.450279593E-1,8.281899095E-1,2.110377789E0
1.734186009E2,7.555106282E-1,5.747417808E-1,2.378363848E0
1.734285949E2,6.639652252E-1,1.049257994E0,2.592600346E0
1.734385879E2,3.759196103E-1,1.887579560E0,2.610383511E0
1.734485819E2,1.908498853E-1,2.511682034E0,2.393067122E0
1.734585749E2,7.874166965E-2,2.692510605E0,2.062220097E0
1.734685689E2,-8.626379818E-2,2.364373446E0,1.760820389E0
1.734785629E2,-2.077025175E-1,1.873898029E0,1.645428658E0
1.734885559E2,-3.154870272E-1,1.325434923E0,1.672986984E0
1.734985499E2,-6.633891463E-1,6.084054112E-1,1.751391530E0
1.735085429E2,-1.245324135E0,-2.076585293E-1,1.709378600E0
1.735185369E2,-1.743748307E0,-9.514480829E-1,1.396089196E0
1.735285299E2,-2.093000650E0,-1.529985905E0,9.878202677E-1
1.735385239E2,-2.255532742E0,-1.798675895E0,6.425398588E-1
1.735485179E2,-2.131823540E0,-1.653989792E0,3.549480438E-1
1.735585109E2,-1.765167832E0,-1.170783520E0,1.684733480E-1
1.735685049E2,-1.321300864E0,-6.614017487E-1,1.389173269E-1
1.735784979E2,-8.903154135E-1,-4.295216501E-1,2.121274769E-1
1.735884919E2,-5.079885125E-1,-3.905830383E-1,3.050952256E-1
1.735984849E2,-1.903791130E-1,-2.894671559E-1,3.583087325E-1
1.736084789E2,6.385289878E-2,-1.328407973E-1,3.579284549E-1
1.736184729E2,2.200516462E-1,4.387721792E-2,2.764012218E-1
1.736284659E2,2.751819789E-1,2.369167060E-1,1.265507340E-1
1.736384599E2,2.486104220E-1,4.054645896E-1,-8.230933547E-2
1.736484529E2,1.970460415E-1,4.447240829E-1,-3.100048006E-1
1.736584469E2,1.622676998E-1,2.282292098E-1,-5.741716623E-1
1.736684399E2,2.882309556E-1,-4.972808361E-1,-9.307295680E-1
1.736784339E2,4.425989091E-1,-1.211851120E0,-1.368044496E0
1.736884279E2,5.255907178E-1,-1.366310239E0,-1.841140389E0
1.736984209E2,6.356139183E-1,-1.110977769E0,-2.274473429E0
1.737084149E2,7.799849510E-1,-8.331842422E-1,-2.628297806E0
1.737184079E2,9.644625187E-1,-3.821654022E-1,-2.889005184E0
1.737284019E2,9.731888771E-1,1.154634595E0,-2.956537724E0
1.737383949E2,1.271092296E0,1.802469850E0,-3.053815603E0
1.737483889E2,1.775496006E0,1.810177565E0,-3.205158949E0
1.737583829E2,2.580162048E0,1.077409625E0,-3.524405241E0
1.737683759E2,3.552641869E0,-1.782488585E0,-4.384071350E0
1.737783699E2,3.795857668E0,-7.059062004E0,-4.811562061E0
1.737883629E2,7.902327180E-1,-8.045270920E0,-3.208508492E0
1.737983569E2,-2.095678568E0,-3.259112358E0,-1.267192125E0
1.738083499E2,-3.376690388E0,-3.148365319E-1,-5.339346528E-1
1.738183439E2,-3.336006403E0,-1.361745954E0,-9.581859708E-1
1.738283379E2,-2.346178055E0,-2.636694908E0,-1.665149689E0
1.738383309E2,-1.144996285E0,-2.017047644E0,-1.886984348E0
1.738483249E2,-2.099659108E-2,-1.630858481E-1,-1.558504701E0
1.738583179E2,1.072815418E0,1.689566255E0,-9.002736807E-1
1.738683119E2,1.993501425E0,2.802131653E0,-2.728838027E-1
1.738783059E2,2.616503716E0,3.088258743E0,1.704861522E-1
1.738882989E2,2.775929451E0,2.751126528E0,4.651060700E-1
1.738982929E2,2.577463150E0,2.181874037E0,6.982350945E-1
1.739082859E2,2.207101583E0,1.722597122E0,9.672271013E-1
1.739182799E2,1.750644207E0,1.433321118E0,1.225493073E0
1.739282729E2,1.287581444E0,1.237843394E0,1.423744559E0
1.739382669E2,8.581447601E-1,1.095553875E0,1.544595957E0
1.739482609E2,4.884987473E-1,1.022288203E0,1.625746012E0
1.739582539E2,1.923774034E-1,1.031764627E0,1.619695783E0
1.739682479E2,-6.046044081E-2,1.086137772E0,1.571848154E0
1.739782409E2,-3.020940423E-1,9.442738891E-1,1.509923697E0
1.739882349E2,-4.807553887E-1,4.452478588E-1,1.426417828E0
1.739982279E2,-5.484059453E-1,-1.346592307E-1,1.348506808E0
1.740082219E2,-5.009838343E-1,-6.017502546E-1,1.286495328E0
1.740182159E2,-3.917285204E-1,-9.208605289E-1,1.205261350E0
1.740282089E2,-3.082613349E-1,-1.052389503E0,1.108688712E0
1.740382029E2,-3.078389168E-1,-1.062262535E0,9.824259281E-1
1.740481959E2,-4.642370641E-1,-1.134438515E0,8.071529269E-1
1.740581899E2,-7.498175502E-1,-1.194448113E0,5.530479550E-1
1.740681829E2,-9.762395024E-1,-1.008165002E0,2.154499292E-1
1.740781769E2,-1.069466710E0,-8.428858519E-1,-1.293214858E-1
1.740881709E2,-1.006572127E0,-4.753933251E-1,-4.251278341E-1
1.740981639E2,-8.219309449E-1,5.161058530E-2,-6.364974380E-1
1.741081579E2,-5.597651005E-1,7.490628958E-1,-8.434658051E-1
1.741181509E2,-3.248655796E-1,1.261379957E0,-1.073531508E0
1.741281452E2,-2.020613700E-1,1.487285018E0,-1.348404169E0
1.741381382E2,-1.477217078E-1,1.478683591E0,-1.679785848E0
1.741481322E2,8.374987543E-2,1.263643980E0,-1.977516413E0
1.741581262E2,8.040987253E-1,1.202078700E0,-2.055621386E0
1.741681192E2,1.640453219E0,9.524124265E-1,-1.230514050E0
1.741781132E2,1.854620337E0,6.783136129E-1,6.479320526E-1
1.741881062E2,3.130844831E-1,7.270480990E-1,1.602912307E0
1.741981002E2,-6.972050667E-1,5.441258550E-1,1.880100131E0
1.742080942E2,-9.840975404E-1,1.966190189E-1,2.000566006E0
1.742180872E2,-9.088702798E-1,-5.515131727E-2,1.989047647E0
1.742280812E2,-7.737763524E-1,-2.968377247E-2,1.892125607E0
1.742380742E2,-7.328630090E-1,2.499415725E-1,1.776614785E0
1.742480682E2,-8.860685229E-1,6.458377838E-1,1.688269973E0
1.742580612E2,-1.149908900E0,1.008025765E0,1.699201465E0
1.742680552E2,-1.335760832E0,1.246749163E0,1.868791580E0
1.742780492E2,-1.332328320E0,1.399213195E0,2.205761194E0
1.742880422E2,-1.198073387E0,1.648199916E0,2.649258137E0
