"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.579019440E2,-1.045696259E1,-2.119186020E1,-2.893970871E1
2.579119370E2,-1.042195129E1,-2.102949142E1,-2.893087006E1
2.579219300E2,-1.053618622E1,-2.107926559E1,-2.881453323E1
2.579319240E2,-1.045072937E1,-2.123836136E1,-2.917036057E1
2.579419170E2,-1.043018341E1,-2.117268372E1,-2.917017746E1
2.579519110E2,-1.046514130E1,-2.139790726E1,-2.926949310E1
2.579619040E2,-1.043393707E1,-2.134263229E1,-2.914503479E1
2.579718980E2,-1.046292114E1,-2.136280060E1,-2.915031815E1
2.579818910E2,-1.046181488E1,-2.144453812E1,-2.916996384E1
2.579918850E2,-1.039659882E1,-2.139325714E1,-2.931888199E1
2.580018780E2,-1.047841644E1,-2.141617966E1,-2.925969315E1
2.580118720E2,-1.046591187E1,-2.136630249E1,-2.941217422E1
2.580218650E2,-1.036650085E1,-2.142140961E1,-2.927931213E1
2.580318590E2,-1.042887115E1,-2.135623169E1,-2.918703842E1
2.580418520E2,-1.042887115E1,-2.135623169E1,-2.918703842E1
2.580518460E2,-1.035395813E1,-2.127775955E1,-2.934455872E1
2.580618390E2,-1.037136841E1,-2.151543427E1,-2.921082687E1
2.580718330E2,-1.040187073E1,-2.137494659E1,-2.916024399E1
2.580818260E2,-1.055767822E1,-2.128327179E1,-2.921783829E1
2.580918200E2,-1.053629303E1,-2.126851273E1,-2.922725677E1
2.581018130E2,-1.055425262E1,-2.131532288E1,-2.925837326E1
2.581118070E2,-1.058477783E1,-2.129711914E1,-2.912284470E1
2.581218000E2,-1.065767670E1,-2.127568436E1,-2.938393784E1
2.581317940E2,-1.061501312E1,-2.120857620E1,-2.932325745E1
2.581417870E2,-1.061548615E1,-2.135424042E1,-2.891609192E1
2.581517802E2,-1.050534058E1,-2.138889694E1,-2.907358932E1
2.581617742E2,-1.063500214E1,-2.128964615E1,-2.915013504E1
2.581717672E2,-1.053499603E1,-2.136140823E1,-2.907199478E1
2.581817612E2,-1.054968262E1,-2.119059753E1,-2.892837143E1
2.581917542E2,-1.051678467E1,-2.131679153E1,-2.911802673E1
2.582017482E2,-1.050275421E1,-2.133560181E1,-2.888779831E1
2.582117412E2,-1.041783142E1,-2.134471130E1,-2.914218903E1
2.582217352E2,-1.046253967E1,-2.122191238E1,-2.913851547E1
2.582317282E2,-1.045871735E1,-2.131504822E1,-2.915411758E1
2.582417222E2,-1.050256348E1,-2.128883362E1,-2.933409882E1
2.582517152E2,-1.042932892E1,-2.130725479E1,-2.933201981E1
2.582617092E2,-1.042371368E1,-2.130458069E1,-2.892781830E1
2.582717022E2,-1.058805084E1,-2.130803680E1,-2.903889465E1
2.582816962E2,-1.048984528E1,-2.129159546E1,-2.890314484E1
2.582916892E2,-1.051329041E1,-2.145018768E1,-2.896255493E1
2.583016832E2,-1.051329041E1,-2.145018768E1,-2.896255493E1
2.583116762E2,-1.040589905E1,-2.124126434E1,-2.892124939E1
2.583216702E2,-1.042919159E1,-2.130437851E1,-2.914838028E1
2.583316632E2,-1.047217560E1,-2.115326691E1,-2.880934906E1
2.583416572E2,-1.053815460E1,-2.124166489E1,-2.903158188E1
2.583516502E2,-1.049706268E1,-2.123918152E1,-2.904435730E1
2.583616442E2,-1.045473480E1,-2.134685135E1,-2.899466705E1
2.583716372E2,-1.041514587E1,-2.128434753E1,-2.882189560E1
2.583816302E2,-1.041630554E1,-2.137751007E1,-2.907981110E1
2.583916242E2,-1.028627777E1,-2.151948166E1,-2.900733566E1
2.584016172E2,-1.032724762E1,-2.154518509E1,-2.903919220E1
2.584116112E2,-1.043658447E1,-2.146349335E1,-2.886109161E1
2.584216042E2,-1.033620453E1,-2.142196655E1,-2.867237091E1
2.584315982E2,-1.048090363E1,-2.148121262E1,-2.880192566E1
2.584415912E2,-1.044131470E1,-2.136807632E1,-2.869775391E1
2.584515852E2,-1.060726929E1,-2.131718826E1,-2.866034317E1
2.584615782E2,-1.062388611E1,-2.123859406E1,-2.889142227E1
2.584715722E2,-1.056022644E1,-2.117419052E1,-2.895479965E1
2.584815652E2,-1.052082825E1,-2.118856430E1,-2.889542007E1
2.584915592E2,-1.051307678E1,-2.114428711E1,-2.886711121E1
2.585015522E2,-1.053621674E1,-2.115218353E1,-2.912039566E1
2.585115462E2,-1.054173279E1,-2.114112473E1,-2.900398636E1
2.585215392E2,-1.052751923E1,-2.131054688E1,-2.923646164E1
2.585315332E2,-1.050307465E1,-2.140305328E1,-2.904137421E1
2.585415262E2,-1.046697998E1,-2.142641449E1,-2.925495148E1
2.585515202E2,-1.060633087E1,-2.131291962E1,-2.934083176E1
2.585615132E2,-1.060633087E1,-2.131291962E1,-2.934083176E1
2.585715072E2,-1.055363464E1,-2.114381790E1,-2.910713577E1
2.585815002E2,-1.071377563E1,-2.123431396E1,-2.926171494E1
2.585914942E2,-1.042809296E1,-2.118073273E1,-2.925922775E1
2.586014872E2,-1.047163391E1,-2.127957535E1,-2.907121277E1
2.586114802E2,-1.025645447E1,-2.126103210E1,-2.883241272E1
