"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.153736929E1,8.928273320E-1,3.155894756E0,-7.010083646E-2
6.154736229E1,4.520255029E-1,3.079895258E0,-1.733724922E-1
6.155735529E1,2.896680236E-1,2.491253376E0,-2.089360803E-1
6.156734829E1,2.069247812E-1,1.661777854E0,-1.081742942E-1
6.157734129E1,7.725128438E-3,9.496120811E-1,7.400190085E-2
6.158733429E1,-2.643702030E-1,3.992655277E-1,1.957494169E-1
6.159732729E1,-4.998578131E-1,2.730696462E-3,2.286346555E-1
6.160731929E1,-6.127555966E-1,-2.523289621E-1,2.296409756E-1
6.161731229E1,-5.891794562E-1,-2.806389034E-1,2.476490140E-1
6.162730529E1,-5.179983974E-1,-1.289115548E-1,2.962161303E-1
6.163729829E1,-4.787649810E-1,1.586208791E-1,3.387662470E-1
6.164729129E1,-5.604528785E-1,5.607954264E-1,3.513417244E-1
6.165728429E1,-7.947769165E-1,9.530580044E-1,3.306569457E-1
6.166727729E1,-1.134370089E0,1.172807813E0,2.170007527E-1
6.167727029E1,-1.429112434E0,1.146102428E0,-6.142714992E-2
6.168726329E1,-1.586640239E0,1.121909499E0,-4.326885939E-1
6.169725629E1,-1.709487319E0,1.560092449E0,-7.571545243E-1
6.170724929E1,-1.970365763E0,2.489019871E0,-1.047401428E0
6.171724229E1,-2.443979263E0,3.291415930E0,-1.300721765E0
6.172723529E1,-3.052397966E0,2.999734163E0,-1.604889870E0
6.173722829E1,-3.345679760E0,1.494372249E0,-2.003434896E0
6.174722129E1,-3.572882652E0,1.652385741E-1,-2.206980944E0
6.175721429E1,-3.782617092E0,-5.561153293E-1,-2.305177450E0
6.176720729E1,-3.870244026E0,-1.159647703E0,-2.226301670E0
6.177720029E1,-3.817841053E0,-1.748770595E0,-2.013724089E0
6.178719329E1,-3.660747051E0,-2.258799791E0,-1.781514287E0
6.179718629E1,-3.413707495E0,-2.634774685E0,-1.533203602E0
6.180717929E1,-3.170638561E0,-3.096822023E0,-1.256077647E0
6.181717229E1,-2.870259523E0,-3.412555695E0,-9.823855758E-1
6.182716529E1,-2.564281225E0,-3.288751364E0,-7.552714944E-1
6.183715829E1,-2.324389458E0,-2.825133324E0,-6.226578355E-1
6.184715129E1,-2.247671366E0,-2.078332901E0,-6.212219000E-1
6.185714429E1,-2.373947859E0,-1.041931868E0,-6.654199958E-1
6.186713729E1,-2.507206678E0,1.779091656E-1,-6.720830798E-1
6.187713029E1,-2.524354696E0,1.350067019E0,-6.331380606E-1
6.188712329E1,-2.350745201E0,2.220695496E0,-6.558609009E-1
6.189711629E1,-2.046832800E0,2.438251019E0,-7.860999107E-1
6.190710929E1,-1.719199538E0,2.057878733E0,-9.068686366E-1
6.191710229E1,-1.414507031E0,1.277434826E0,-9.431509972E-1
6.192709529E1,-1.131546378E0,4.907144904E-1,-8.687996268E-1
6.193708829E1,-9.487699270E-1,-1.684937924E-1,-7.694823742E-1
6.194708129E1,-8.887467980E-1,-7.500102520E-1,-7.043823600E-1
6.195707429E1,-8.666660190E-1,-1.107529759E0,-6.321310997E-1
6.196706729E1,-8.052000999E-1,-1.209378958E0,-5.490912199E-1
6.197706029E1,-6.598045826E-1,-1.170147419E0,-4.525753856E-1
6.198705329E1,-4.592988789E-1,-9.393527508E-1,-3.559566140E-1
6.199704629E1,-2.332753241E-1,-5.898621678E-1,-2.522973120E-1
6.200703929E1,2.060406609E-3,-2.620060146E-1,-1.600276977E-1
6.201703129E1,2.662385404E-1,-5.185010284E-2,-7.973764837E-2
6.202702429E1,5.379386544E-1,-6.973822601E-3,-4.158690572E-4
6.203701729E1,8.202302456E-1,-1.057339534E-1,1.182247624E-1
6.204701029E1,1.098892927E0,-2.444798499E-1,2.968072593E-1
6.205700329E1,1.407679558E0,-3.986800611E-1,4.969648421E-1
6.206699629E1,1.730866432E0,-5.555567741E-1,6.895942688E-1
6.207698929E1,2.066554308E0,-7.090315223E-1,8.563813567E-1
6.208698229E1,2.389437914E0,-8.537768126E-1,9.694550633E-1
6.209697529E1,2.685990572E0,-9.832048416E-1,1.022972107E0
6.210696829E1,2.971462488E0,-1.115553498E0,1.026730180E0
6.211696129E1,3.236206293E0,-1.189591765E0,9.824134707E-1
6.212695429E1,3.443721771E0,-1.014306188E0,8.866437078E-1
6.213694729E1,3.394887924E0,-8.315852880E-1,6.663547158E-1
6.214694029E1,3.176976681E0,-6.787059307E-1,4.150121808E-1
6.215693329E1,2.967543364E0,-5.397693515E-1,2.816602588E-1
6.216692629E1,2.875393391E0,-4.743300974E-1,3.083790243E-1
6.217691929E1,2.890055656E0,-5.355409980E-1,4.037819803E-1
6.218691229E1,2.892567635E0,-7.217858434E-1,4.365372658E-1
6.219690529E1,2.744361639E0,-9.528310299E-1,3.698599637E-1
6.220689829E1,2.279855251E0,-1.116156936E0,2.738513649E-1
6.221689129E1,1.445496559E0,-1.233954668E0,1.716467142E-1
6.222688429E1,5.273017883E-1,-1.316158652E0,1.634544879E-1
6.223687729E1,2.970934473E-2,-1.487627029E0,2.608164549E-1
6.224687029E1,2.147840410E-1,-1.984401226E0,3.301758766E-1
6.225686329E1,6.779527068E-1,-2.703573465E0,2.749126256E-1
6.226685629E1,9.997107983E-1,-3.102737904E0,1.357308626E-1
6.227684929E1,1.080229282E0,-2.903449059E0,6.265718490E-2
6.228684229E1,9.766770005E-1,-2.344052315E0,1.495192796E-1
6.229683525E1,7.664667964E-1,-1.676265121E0,3.129550517E-1
6.230682825E1,4.823562801E-1,-1.078044891E0,3.810283840E-1
6.231682125E1,1.388865262E-1,-5.933771729E-1,3.915207088E-1
6.232681425E1,-1.715979278E-1,-1.294983327E-1,3.734333813E-1
6.233680725E1,-3.166496754E-1,2.696285546E-1,3.576437533E-1
6.234680025E1,-2.417618334E-1,4.719271958E-1,3.163605332E-1
6.235679325E1,9.626720101E-3,4.773198366E-1,2.295007259E-1
6.236678625E1,3.144877255E-1,3.147431910E-1,1.597166359E-1
6.237677925E1,5.591946840E-1,8.393207937E-2,1.170165762E-1
6.238677125E1,6.927192807E-1,-1.030572876E-1,7.849840820E-2
6.239676425E1,7.329849005E-1,-2.756426632E-1,2.054162696E-2
6.240675725E1,7.509337068E-1,-4.871848226E-1,-6.105037406E-2
6.241675025E1,7.599815726E-1,-7.083840370E-1,-1.281441897E-1
6.242674325E1,7.565676570E-1,-8.545697927E-1,-1.506812721E-1
6.243673625E1,7.117008567E-1,-9.333652854E-1,-1.542088836E-1
6.244672925E1,6.426048875E-1,-9.952747226E-1,-1.248380467E-1
6.245672225E1,6.241238713E-1,-1.045274138E0,-7.957389951E-2
6.246671525E1,6.821545959E-1,-1.001710176E0,-1.351847202E-1
6.247670825E1,7.693251967E-1,-7.985277176E-1,-2.857736647E-1
6.248670125E1,7.875410318E-1,-4.126278162E-1,-3.888342679E-1
6.249669425E1,6.784097552E-1,1.074814200E-1,-4.099904299E-1
6.250668725E1,4.613850415E-1,6.241917014E-1,-4.055361152E-1
6.251668025E1,2.040733248E-1,1.010252237E0,-4.040258527E-1
6.252667325E1,-4.577457905E-2,1.258164525E0,-3.749245703E-1
6.253666625E1,-2.406135648E-1,1.393454671E0,-3.037984371E-1
6.254665925E1,-3.629095852E-1,1.459555745E0,-1.972135901E-1
6.255665225E1,-3.872183859E-1,1.477018356E0,-9.472902864E-2
6.256664525E1,-3.129794002E-1,1.437692523E0,-6.894181482E-3
6.257663825E1,-1.793512851E-1,1.341818690E0,3.275895491E-2
6.258663125E1,-5.025827140E-2,1.174042106E0,2.804171108E-2
6.259662425E1,2.652439103E-2,9.389661551E-1,-3.988927230E-3
6.260661725E1,3.894900531E-2,6.490787268E-1,9.456531145E-3
6.261661025E1,9.489118122E-3,3.317593932E-1,9.946418554E-2
6.262660325E1,-5.088944733E-2,2.500944771E-2,1.767782569E-1
6.263659625E1,-1.331624836E-1,-1.833192557E-1,2.301541269E-1
6.264658925E1,-2.148813158E-1,-2.911031544E-1,2.900536358E-1
6.265658225E1,-2.544289827E-1,-3.435964584E-1,3.602167368E-1
6.266657525E1,-2.553150952E-1,-3.843679726E-1,4.215956032E-1
6.267656825E1,-2.083625197E-1,-4.307914078E-1,4.683015943E-1
6.268656125E1,-1.350826323E-1,-5.073674321E-1,4.877823889E-1
6.269655425E1,2.574842656E-3,-6.290070415E-1,4.881951809E-1
6.270654725E1,2.281956226E-1,-7.984063029E-1,4.776149392E-1
6.271654025E1,4.812390804E-1,-9.698800445E-1,4.627869725E-1
6.272653325E1,6.757152677E-1,-1.073136806E0,4.360858500E-1
6.273652625E1,7.532414794E-1,-9.742748737E-1,4.091253281E-1
6.274651925E1,5.760829449E-1,-5.035847425E-1,3.588316143E-1
6.275651225E1,-2.089844085E-2,4.667544663E-1,2.587715983E-1
6.276650525E1,-8.639587164E-1,1.630305648E0,1.091059074E-1
6.277649825E1,-1.623833895E0,2.671818972E0,-4.654520750E-2
6.278649125E1,-2.161637068E0,3.416114330E0,-2.364440113E-1
6.279648325E1,-2.499134302E0,3.787084818E0,-5.165669918E-1
6.280647625E1,-2.700641632E0,3.753777027E0,-9.716280103E-1
6.281646925E1,-2.827353716E0,3.272228003E0,-1.279967785E0
6.282646225E1,-2.916280746E0,2.517045498E0,-1.160292149E0
6.283645525E1,-3.036874294E0,1.840177417E0,-9.781660438E-1
6.284644825E1,-2.967986345E0,1.245202899E0,-7.711723447E-1
6.285644125E1,-2.850723505E0,-9.668735438E-4,-5.605029464E-1
6.286643425E1,-2.596963406E0,-1.188064098E0,-4.287747741E-1
6.287642725E1,-2.201458693E0,-1.624945760E0,-4.196329415E-1
6.288642025E1,-1.841762185E0,-1.572179317E0,-3.346566856E-1
6.289641325E1,-1.513249516E0,-1.168775439E0,-2.172150016E-1
6.290640625E1,-1.187209010E0,-7.436742187E-1,-1.090009883E-1
6.291639925E1,-8.992765546E-1,-5.988265276E-1,-1.107394993E-1
6.292639225E1,-6.433524489E-1,-7.681889534E-1,-2.048149705E-1
6.293638525E1,-4.224780798E-1,-1.021933675E0,-2.606230974E-1
6.294637825E1,-2.278127521E-1,-1.121100187E0,-2.354802042E-1
6.296932054E1,1.320957243E-1,1.281256557E0,1.602401882E-1
6.297931354E1,1.356156319E-1,1.385672688E0,1.806895286E-1
6.298930654E1,1.028581262E-1,1.387353182E0,1.939251572E-1
6.299929954E1,2.582939342E-2,1.319730163E0,1.925730705E-1
6.300929254E1,-6.878774613E-2,1.175449014E0,1.579717547E-1
6.301928554E1,-1.251588911E-1,9.560146332E-1,1.002048552E-1
6.302927854E1,-1.219261587E-1,6.735344529E-1,3.213673085E-2
6.303927154E1,-6.876093894E-2,3.550081551E-1,-2.827228606E-2
6.304926454E1,3.214738145E-2,2.740252763E-2,-4.968994111E-2
6.305925754E1,2.646850049E-1,-3.145249784E-1,-2.447992563E-2
6.306925054E1,6.900410652E-1,-7.206292152E-1,-1.355903875E-2
6.307924354E1,1.083936334E0,-1.105043173E0,-5.306943133E-2
6.308923654E1,1.227503061E0,-1.382768035E0,-8.788965642E-2
6.309922954E1,1.092082977E0,-1.521037459E0,-8.517456800E-2
6.310922254E1,8.280743957E-1,-1.560911894E0,-1.008988842E-1
6.311921554E1,5.263174176E-1,-1.498642921E0,-1.383594424E-1
6.312920854E1,2.558993399E-1,-1.341548562E0,-1.508757323E-1
6.313920154E1,3.814224899E-2,-1.097947836E0,-1.449062526E-1
6.314919454E1,-1.175322980E-1,-8.212368488E-1,-1.462097019E-1
6.315918754E1,-1.992857605E-1,-5.670256019E-1,-1.688822508E-1
6.316918054E1,-2.349300385E-1,-3.644024432E-1,-1.911905855E-1
6.317917354E1,-2.542368770E-1,-2.152534425E-1,-1.908326447E-1
6.318916654E1,-2.769657075E-1,-1.070075929E-1,-1.830892712E-1
6.319915954E1,-2.807971835E-1,-1.929718256E-2,-1.862722784E-1
6.320915154E1,-2.473560572E-1,6.425979733E-2,-1.900234818E-1
6.321914454E1,-1.891745180E-1,1.517398357E-1,-1.848180592E-1
6.322913754E1,-1.104310676E-1,2.423970848E-1,-1.778816432E-1
6.323913054E1,-2.343625203E-2,3.225587606E-1,-1.673520356E-1
6.324912354E1,5.216653645E-2,3.963386714E-1,-1.397902966E-1
6.325911654E1,1.206204370E-1,4.444058239E-1,-1.303592473E-1
6.326910954E1,1.868900061E-1,4.601579010E-1,-1.546439230E-1
6.327910254E1,2.568064928E-1,4.259645343E-1,-1.977607608E-1
6.328909554E1,3.277935088E-1,3.482859433E-1,-2.261959612E-1
6.329908854E1,3.969331682E-1,2.358323932E-1,-2.080624998E-1
6.330908154E1,4.528577924E-1,9.644843638E-2,-1.438652724E-1
6.331907454E1,4.651514590E-1,-6.984200329E-2,-5.659295246E-2
6.332906754E1,4.150733054E-1,-2.421632558E-1,4.681291059E-3
6.333906054E1,3.209838271E-1,-4.148921669E-1,4.345585406E-2
6.334905354E1,2.179762870E-1,-5.743902922E-1,7.460705191E-2
6.335904654E1,1.254308969E-1,-7.065795064E-1,1.028330922E-1
6.336903954E1,6.471411884E-2,-8.000270724E-1,1.254824251E-1
6.337903254E1,3.588619828E-2,-8.647751808E-1,1.256358176E-1
6.338902604E1,5.708390102E-2,-9.126101732E-1,1.140874773E-1
6.339901904E1,1.164974272E-1,-9.518467784E-1,1.106096506E-1
6.340901204E1,1.845288575E-1,-9.605166316E-1,1.178060025E-1
6.341900504E1,2.132137567E-1,-9.414468408E-1,1.085400656E-1
6.342899804E1,1.859903038E-1,-9.052168131E-1,9.781220555E-2
6.343899104E1,1.145997345E-1,-8.715214133E-1,7.901374996E-2
6.344898404E1,3.754516318E-2,-8.417721391E-1,5.371698737E-2
6.345897704E1,8.843743242E-3,-8.240178823E-1,1.929855905E-2
6.346897004E1,5.412928760E-2,-8.062393665E-1,-2.330470458E-2
6.347896304E1,1.429182887E-1,-7.756860256E-1,-7.780762762E-2
6.348895604E1,1.949056685E-1,-7.103645205E-1,-1.276581436E-1
6.349894904E1,1.606393009E-1,-6.059017181E-1,-1.745481640E-1
6.350894204E1,2.769431472E-2,-4.610010684E-1,-2.118817717E-1
6.351893504E1,-1.789584607E-1,-2.971082926E-1,-2.424005270E-1
6.352892804E1,-4.024575949E-1,-1.541815400E-1,-2.540730536E-1
6.353892104E1,-5.722988248E-1,-6.916597486E-2,-2.669174969E-1
6.354891404E1,-6.423820853E-1,-4.462121800E-2,-2.947972715E-1
6.355890704E1,-6.272505522E-1,-3.370039538E-2,-3.022940755E-1
6.356890004E1,-5.332097411E-1,-1.411684137E-2,-2.610279024E-1
6.357889304E1,-3.920811117E-1,2.776402980E-2,-2.034189403E-1
6.358888604E1,-2.305445075E-1,7.371234149E-2,-1.673602313E-1
6.359887904E1,-7.335409522E-2,1.096623540E-1,-1.629598886E-1
6.360887204E1,5.083833262E-2,1.321128011E-1,-1.747270226E-1
6.361886504E1,1.441491097E-1,1.444986314E-1,-1.699336022E-1
6.362885804E1,2.012898028E-1,1.479559988E-1,-1.415804476E-1
6.363885104E1,2.172693014E-1,1.369440854E-1,-9.351836890E-2
6.364884404E1,2.037001401E-1,1.112238094E-1,-4.746534303E-2
6.365883704E1,1.663485020E-1,6.680281460E-2,-1.299285050E-2
6.366883004E1,1.182531565E-1,-3.345268546E-3,9.207364172E-3
6.367882304E1,6.730608642E-2,-1.222439632E-1,7.318527997E-2
6.368881604E1,1.409132592E-2,-2.953939736E-1,1.595604569E-1
6.369880904E1,-3.889865801E-2,-5.021253228E-1,2.248001844E-1
6.370880204E1,-6.781463325E-2,-7.251285911E-1,2.706126273E-1
6.371879504E1,-5.899717286E-2,-9.371410012E-1,3.052502275E-1
6.372878804E1,-1.080949511E-2,-1.129335403E0,3.354428709E-1
6.373878104E1,6.613028795E-2,-1.288382292E0,3.543212414E-1
6.374877404E1,1.402582228E-1,-1.389179707E0,3.704099059E-1
6.375876704E1,1.839183569E-1,-1.406030893E0,3.790255189E-1
6.376876004E1,1.675848365E-1,-1.331959128E0,3.920650184E-1
6.377875304E1,1.151969954E-1,-1.215820789E0,4.068181515E-1
6.378874604E1,7.220159471E-2,-1.086976886E0,4.309952855E-1
6.379873904E1,8.439648151E-2,-9.636301994E-1,4.571600556E-1
6.380873204E1,1.433862150E-1,-8.374627829E-1,4.711680710E-1
6.381872504E1,1.956137270E-1,-6.818395853E-1,4.726735651E-1
6.382871804E1,1.980902851E-1,-5.028787255E-1,4.633711576E-1
6.383871104E1,1.370727420E-1,-2.968693674E-1,4.539888501E-1
6.384870404E1,2.581491880E-2,-1.026024222E-1,4.401294887E-1
6.385869704E1,-1.119104549E-1,6.138838083E-2,4.133205116E-1
6.386869004E1,-2.521233261E-1,1.750033498E-1,3.648845553E-1
6.387868304E1,-3.789323866E-1,2.535524964E-1,2.966866195E-1
6.388867604E1,-4.782420397E-1,3.236792088E-1,2.103213519E-1
6.389866904E1,-5.144252777E-1,4.158118069E-1,1.232242584E-1
6.390866204E1,-4.784353673E-1,5.474752784E-1,4.146442190E-2
6.391865504E1,-3.901329339E-1,6.923621297E-1,-2.624804713E-2
6.392864804E1,-2.581126690E-1,7.991273999E-1,-8.110467345E-2
6.393864104E1,-1.108531803E-1,8.460767865E-1,-1.184464544E-1
6.394863404E1,7.759667467E-3,8.061191440E-1,-1.212024018E-1
6.395862704E1,7.909163833E-2,6.813473701E-1,-1.123716235E-1
6.396862004E1,1.108733490E-1,5.120576620E-1,-1.537849158E-1
6.397861304E1,1.067055017E-1,3.260832131E-1,-2.075019330E-1
6.398860604E1,9.041779488E-2,1.550581753E-1,-2.259749621E-1
6.399859904E1,8.832614869E-2,3.428782150E-2,-1.712193042E-1
6.400859204E1,9.938420355E-2,-3.121148050E-2,-6.569056958E-2
6.401858504E1,1.246466860E-1,-8.038994670E-2,6.111477688E-2
6.402857804E1,1.458586901E-1,-1.344062239E-1,1.668305397E-1
6.403857104E1,1.407201141E-1,-2.149426192E-1,1.723504663E-1
6.404856404E1,1.273979098E-1,-3.128626645E-1,6.006599218E-2
6.405855704E1,1.724258512E-1,-5.971474051E-1,-1.150325835E-1
6.406855004E1,5.589943528E-1,-2.957561970E0,-3.115417063E-1
6.407854304E1,4.342095256E-1,-4.568417072E0,-2.285624146E-1
6.408853604E1,6.181180850E-2,-5.084459782E0,7.907147519E-3
6.409852904E1,-3.476079106E-1,-4.841287613E0,2.469080091E-1
6.410852204E1,-6.947585344E-1,-4.242619991E0,4.106249213E-1
6.411851504E1,-9.098979831E-1,-3.547749519E0,4.926231205E-1
6.412850804E1,-9.580956697E-1,-2.830187321E0,5.382100940E-1
6.413850104E1,-8.734721541E-1,-2.098227024E0,5.518335104E-1
6.414849404E1,-6.951620579E-1,-1.319229603E0,5.215618014E-1
6.415848704E1,-4.846535921E-1,-5.207527280E-1,4.643706679E-1
6.416848004E1,-3.078917563E-1,2.116330564E-1,3.890140653E-1
6.417847204E1,-2.203451395E-1,8.037469387E-1,2.993344963E-1
6.418846504E1,-2.045729160E-1,1.255403280E0,2.179006338E-1
6.419845804E1,-2.479968220E-1,1.612663984E0,1.548356414E-1
6.420845104E1,-2.909902930E-1,1.877057076E0,1.086140126E-1
6.421844404E1,-3.267821074E-1,2.043522358E0,7.508880645E-2
6.422843704E1,-3.375340998E-1,2.098152161E0,5.860303715E-2
6.423843004E1,-3.269344270E-1,2.024227381E0,5.231850967E-2
6.424842304E1,-3.198957145E-1,1.837608337E0,4.666107520E-2
6.425841604E1,-3.324543834E-1,1.535433292E0,3.668567538E-2
6.426840904E1,-3.644502163E-1,1.127298236E0,2.598160133E-2
6.427840204E1,-4.069569409E-1,6.456319094E-1,2.550329827E-2
6.428839504E1,-4.721489847E-1,1.283887923E-1,3.530479595E-2
6.429838804E1,-5.517314076E-1,-3.634190261E-1,5.109388009E-2
6.430838104E1,-6.419277191E-1,-7.997693419E-1,6.417255104E-2
6.431837404E1,-7.532265186E-1,-1.227313399E0,7.979065925E-2
6.432836704E1,-8.735206127E-1,-1.658328533E0,8.529766649E-2
6.433836004E1,-9.860213399E-1,-1.963832974E0,8.456796408E-2
6.434835304E1,-1.059902787E0,-1.894075990E0,6.472906470E-2
6.435834604E1,-1.080462098E0,-1.342098236E0,9.564343840E-3
6.436833904E1,-1.041415095E0,-3.134234846E-1,-6.468172371E-2
6.437833204E1,-9.318289161E-1,1.072175026E0,-1.250523925E-1
6.438832558E1,-7.352550030E-1,2.332964182E0,-1.487357169E-1
6.439831858E1,-5.070620179E-1,3.214781284E0,-1.817365438E-1
6.440831158E1,-3.532771766E-1,3.615125656E0,-2.654991448E-1
6.441830458E1,-2.981228232E-1,3.503314495E0,-3.401097357E-1
6.442829758E1,-3.116062284E-1,3.049186945E0,-3.264879584E-1
6.443829058E1,-3.760574162E-1,2.207799435E0,-2.958331108E-1
6.444828358E1,-4.980514050E-1,1.382338881E0,-2.171006650E-1
6.445827658E1,-5.599936247E-1,9.156582952E-1,-1.628861576E-1
6.446826958E1,-5.975795984E-1,6.318023205E-1,-1.554434299E-1
6.447826258E1,-6.489037871E-1,5.144248009E-1,-1.726237386E-1
6.448825558E1,-6.558139324E-1,5.131502748E-1,-1.965717077E-1
6.449824858E1,-6.155192256E-1,6.040474176E-1,-2.472146302E-1
6.450824158E1,-5.026139617E-1,7.398533821E-1,-2.885788977E-1
6.451823458E1,-3.380396366E-1,8.613874912E-1,-3.128735721E-1
6.452822758E1,-1.909775883E-1,1.014631748E0,-3.284921944E-1
6.453822058E1,-1.263205558E-1,1.151492119E0,-3.273981810E-1
6.454821358E1,-1.200451776E-1,1.208367944E0,-3.324241340E-1
6.455820658E1,-1.525045782E-1,1.160191894E0,-3.337343931E-1
6.456819958E1,-1.874482632E-1,1.017053246E0,-3.218173683E-1
6.457819258E1,-1.943791360E-1,7.573059201E-1,-2.952355444E-1
6.458818558E1,-1.532118320E-1,4.100348055E-1,-2.709532678E-1
6.459817858E1,-1.112063155E-1,8.489401639E-2,-2.437546551E-1
6.460817158E1,-6.611491740E-2,-1.486318558E-1,-2.107695192E-1
6.461816458E1,-4.227642715E-2,-2.924965918E-1,-1.986281723E-1
6.462815758E1,-1.672872528E-2,-4.062825441E-1,-1.784842759E-1
6.463815058E1,1.075962465E-2,-5.115922093E-1,-1.765337884E-1
6.464814358E1,3.828819096E-2,-5.875583887E-1,-1.858816594E-1
6.465813658E1,5.291080847E-2,-6.201770902E-1,-1.890835762E-1
6.466812958E1,6.836886704E-2,-6.207153797E-1,-1.798619181E-1
6.467812258E1,8.392811567E-2,-6.267996430E-1,-1.301620007E-1
6.468811558E1,1.162616387E-1,-6.544726491E-1,-7.606164366E-2
6.469810858E1,1.811644733E-1,-6.636344194E-1,-4.995813966E-2
6.470810158E1,2.942481637E-1,-6.367714405E-1,-2.584835887E-2
6.471809458E1,4.350678623E-1,-5.825857520E-1,8.515740745E-3
6.472808758E1,5.981144905E-1,-5.231493711E-1,4.773475230E-2
6.473808058E1,7.410985231E-1,-4.664653242E-1,1.022065133E-1
6.474807358E1,8.363987803E-1,-4.126075506E-1,1.504551172E-1
6.475806658E1,8.624490499E-1,-3.545351923E-1,1.724184752E-1
6.476805958E1,8.247967958E-1,-3.149399459E-1,1.769912392E-1
6.477805258E1,7.531521916E-1,-3.031253517E-1,1.687820405E-1
6.478804558E1,6.701193452E-1,-3.017153144E-1,1.268385947E-1
6.479803858E1,5.178326368E-1,-2.632821798E-1,5.467332155E-2
6.480803158E1,2.949883342E-1,-1.822857708E-1,-2.368141711E-2
6.481802458E1,1.519352943E-1,-1.893354207E-1,2.761109034E-3
6.482801758E1,1.748001426E-1,-3.487522006E-1,9.865984321E-2
6.483801058E1,2.771563232E-1,-4.877332747E-1,1.501262337E-1
6.484800358E1,3.953123689E-1,-4.862134755E-1,1.461088806E-1
6.485799658E1,5.085166693E-1,-4.005838037E-1,8.003984392E-2
6.486798958E1,6.348433495E-1,-3.408018649E-1,8.952599019E-3
6.487798258E1,8.221969604E-1,-3.822212219E-1,-1.335991314E-3
6.488797558E1,1.074324608E0,-5.481048226E-1,2.481031045E-2
6.489796858E1,1.240618944E0,-6.953669786E-1,8.548297733E-2
6.490796158E1,1.182978272E0,-5.249195099E-1,1.332459599E-1
6.491795458E1,9.804318547E-1,-1.135404855E-1,1.325412840E-1
6.492794758E1,7.562055588E-1,2.573029697E-1,8.872382343E-2
6.493794058E1,5.621836185E-1,4.529526532E-1,2.705646493E-2
6.494793358E1,4.022355080E-1,4.699848294E-1,-8.036206476E-3
6.495792658E1,2.925015688E-1,3.253946304E-1,2.794416435E-2
6.496791958E1,2.499062568E-1,5.047333986E-2,1.123678237E-1
6.497791258E1,2.869188488E-1,-3.116380274E-1,1.588844657E-1
6.498790558E1,3.479627073E-1,-6.470335126E-1,1.308114976E-1
6.499789858E1,3.353552818E-1,-8.780906796E-1,4.344863445E-2
6.500789158E1,2.289861441E-1,-1.000710011E0,-5.080953240E-2
6.501788458E1,6.708219647E-2,-1.039621115E0,-1.245202497E-1
6.502787758E1,-8.617366850E-2,-1.038666248E0,-1.641442478E-1
6.503787058E1,-1.801542342E-1,-1.006275535E0,-1.802092344E-1
6.504786358E1,-1.861816645E-1,-9.644729495E-1,-1.937734038E-1
6.505785658E1,-8.938987553E-2,-9.475040436E-1,-2.440797091E-1
6.506784958E1,1.032569781E-1,-1.010855913E0,-3.208273649E-1
6.507784258E1,3.461700082E-1,-1.168993592E0,-3.791883886E-1
6.508783558E1,5.367448330E-1,-1.334192991E0,-3.905672729E-1
6.509782858E1,5.755289793E-1,-1.425921798E0,-3.703389466E-1
6.510782158E1,4.870606661E-1,-1.431318521E0,-3.749355376E-1
6.511781458E1,3.482455313E-1,-1.395068884E0,-4.267156422E-1
6.512780758E1,1.921947449E-1,-1.274112225E0,-4.413188696E-1
6.513780058E1,4.489638284E-2,-1.089587450E0,-4.281426370E-1
6.514779358E1,-3.377437219E-2,-9.111797214E-1,-4.457618892E-1
6.515778658E1,-8.496712893E-3,-7.134008408E-1,-4.919352531E-1
6.516777958E1,1.050517783E-1,-5.347874165E-1,-5.130646229E-1
6.517777258E1,2.559909523E-1,-3.991456926E-1,-4.953242540E-1
6.518776558E1,4.154416025E-1,-3.160561323E-1,-4.759814739E-1
6.519775858E1,5.474206805E-1,-2.735664546E-1,-4.741012752E-1
6.520775158E1,6.410338283E-1,-2.478008121E-1,-4.683575034E-1
6.521774458E1,6.812571883E-1,-1.874940544E-1,-4.308210611E-1
6.522773758E1,6.538032293E-1,-6.265637279E-2,-3.868439794E-1
6.523773058E1,5.722577572E-1,1.340697408E-1,-3.533653915E-1
6.524772258E1,4.620977044E-1,3.969563246E-1,-3.288957477E-1
6.525771658E1,3.628938794E-1,6.648138762E-1,-2.975122631E-1
6.526770858E1,2.908805907E-1,8.643698096E-1,-2.349945605E-1
6.527770158E1,2.634138167E-1,9.517020583E-1,-1.646684706E-1
6.528769458E1,3.014181852E-1,9.064747095E-1,-1.069256365E-1
6.529768758E1,4.626614153E-1,7.306546569E-1,-3.900437430E-2
6.530768058E1,6.673107743E-1,5.076741576E-1,4.458100349E-2
6.531767358E1,7.402755618E-1,3.596642315E-1,1.007838249E-1
6.532766658E1,6.218740344E-1,3.181225359E-1,1.128197834E-1
6.533765958E1,3.904735744E-1,3.458718657E-1,1.490566134E-1
6.534765258E1,1.418657154E-1,3.747866750E-1,1.948993355E-1
6.535764558E1,-4.343543947E-2,3.600343466E-1,2.019849420E-1
6.536763858E1,-1.289978325E-1,3.384358883E-1,1.450349092E-1
6.537763158E1,-1.190610379E-1,3.580655158E-1,7.166668773E-2
6.538762433E1,-3.907014802E-2,3.970803618E-1,1.317991968E-2
6.539761733E1,6.811649352E-2,4.371308386E-1,-2.093703672E-2
6.540761033E1,1.726694256E-1,4.689175487E-1,-2.343299426E-2
