"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.363996750E1,3.064988708E1,3.481015778E1,4.109252930E0
4.364996050E1,3.035722351E1,3.532819748E1,3.767494202E0
4.365995350E1,2.985301208E1,3.564168930E1,3.595481873E0
4.366994650E1,2.952725220E1,3.591587448E1,3.376792908E0
4.367993950E1,2.926306152E1,3.605615234E1,3.298248291E0
4.368993250E1,2.912649536E1,3.632499695E1,3.332130432E0
4.369992450E1,2.859959412E1,3.643972015E1,3.242691040E0
4.370991750E1,2.838285828E1,3.663756180E1,3.534301758E0
4.371991050E1,2.795529175E1,3.679537582E1,3.730812073E0
4.372990350E1,2.807034302E1,3.700196838E1,3.890373230E0
4.373989650E1,2.792895508E1,3.701892471E1,3.818084717E0
4.374988950E1,2.783975220E1,3.709436798E1,3.713043213E0
4.375988250E1,2.758869934E1,3.717338943E1,3.362510681E0
4.376987550E1,2.766688538E1,3.719395828E1,3.053146362E0
4.377986850E1,2.766688538E1,3.719395828E1,3.053146362E0
4.378986150E1,2.767080688E1,3.713719940E1,2.581695557E0
4.379985450E1,2.753150940E1,3.731441879E1,1.880783081E0
4.380984750E1,2.756399536E1,3.723217392E1,1.450607300E0
4.381984050E1,2.764033508E1,3.716402435E1,1.281913757E0
4.382983350E1,2.771667480E1,3.707913971E1,4.130859375E-1
4.383982650E1,2.780429077E1,3.691622925E1,-4.863739014E-2
4.384981950E1,2.781973267E1,3.676306152E1,-8.629226685E-1
4.385981250E1,2.800148010E1,3.657644653E1,-1.620368958E0
4.386980550E1,2.804626465E1,3.656668091E1,-1.981803894E0
4.387979850E1,2.799057007E1,3.642225647E1,-2.419303894E0
4.388979150E1,2.819566345E1,3.628299713E1,-2.415718079E0
4.389978450E1,2.827339172E1,3.617641449E1,-2.160224915E0
4.390977750E1,2.835798645E1,3.614114380E1,-1.633117676E0
4.391976950E1,2.855932617E1,3.624647903E1,-6.717605591E-1
4.392976250E1,2.896348572E1,3.617856216E1,6.516799927E-1
4.393975550E1,2.889077759E1,3.595751572E1,1.505630493E0
4.394974850E1,2.908651733E1,3.584778595E1,2.900955200E0
4.395974150E1,2.905624390E1,3.563349533E1,4.339202881E0
4.396973450E1,2.910852051E1,3.552421188E1,6.553977966E0
4.397972750E1,2.889421082E1,3.541271210E1,8.087928772E0
4.398972050E1,2.888227844E1,3.522941208E1,9.869567871E0
4.399971350E1,2.826275635E1,3.517906570E1,1.168576050E1
4.400970650E1,2.756079102E1,3.530352020E1,1.290254211E1
4.401969950E1,2.678735352E1,3.554719925E1,1.411470032E1
4.402969250E1,2.580158997E1,3.585060120E1,1.526027679E1
4.403968550E1,2.580158997E1,3.585060120E1,1.526027679E1
4.404967850E1,2.504353333E1,3.607271576E1,1.574073792E1
4.405967150E1,2.430891418E1,3.638320923E1,1.603384399E1
4.406966450E1,2.398223877E1,3.667620087E1,1.599923706E1
4.407965750E1,2.332412720E1,3.712924576E1,1.598693848E1
