"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.401342500E-1,-1.028405365E-1,4.474289417E-3,-2.517086005E-1
7.501272500E-1,-6.261637062E-2,-8.395373762E-2,-1.559382248E-1
7.601202500E-1,-3.558732390E-2,-1.554932517E-1,-6.697400808E-2
7.701132500E-1,-5.491003275E-2,-2.045683479E-1,3.816126823E-2
7.801062500E-1,-1.164972934E-1,-1.852678585E-1,1.195591879E-1
7.900992500E-1,-2.226768824E-1,-1.348666137E-1,8.867653370E-2
8.000922500E-1,-3.635813311E-1,-1.403764451E-1,-1.993666192E-2
8.100852500E-1,-5.237614185E-1,-1.435661012E-1,-2.095665479E-1
8.200782500E-1,-6.160415912E-1,-7.313697338E-2,-4.375763834E-1
8.300712500E-1,-6.311876339E-1,2.636743426E-2,-6.137471437E-1
8.400642500E-1,-5.878843242E-1,3.079903901E-2,-6.901819468E-1
8.500572500E-1,-5.371620673E-1,-6.742950618E-2,-6.703645635E-1
8.600502500E-1,-5.054584640E-1,-2.535516429E-1,-5.861307442E-1
8.700432500E-1,-4.910246122E-1,-4.640326953E-1,-5.183837342E-1
8.800362500E-1,-4.518014896E-1,-6.141014850E-1,-5.684592891E-1
8.900292500E-1,-3.527733377E-1,-6.809100169E-1,-8.211607468E-1
9.000222500E-1,-1.149664924E-1,-6.340194404E-1,-1.355848857E0
9.100152500E-1,1.942787102E-1,-4.828817797E-1,-1.999813242E0
9.200082500E-1,4.462723625E-1,-2.710704857E-1,-2.485375385E0
9.300012500E-1,4.232469043E-1,-1.586104023E-1,-2.509154842E0
9.399942500E-1,1.974742135E-1,-2.881683290E-1,-2.156778238E0
9.499872500E-1,-1.345549572E-1,-3.054760873E-1,-1.593891345E0
9.599802500E-1,-6.014659443E-1,-2.877537614E-1,-1.014711698E0
9.699732500E-1,-8.961609355E-1,-3.185604018E-1,-5.195998820E-1
9.799662500E-1,-1.099481195E0,-3.955945444E-1,-2.684034245E-1
9.899592500E-1,-1.202184030E0,-4.363508070E-1,-3.072242586E-1
9.999522500E-1,-1.212229839E0,-4.925910813E-1,-4.510704415E-1
1.009945250E0,-1.233580654E0,-4.850271231E-1,-7.174308488E-1
1.019938250E0,-1.690087983E0,-1.351209676E-1,-8.549728560E-1
1.029931250E0,-1.935297696E0,3.307278728E-1,-7.286496091E-1
1.039924250E0,-1.833996731E0,6.673491544E-1,-2.531011149E-1
1.049917250E0,-1.649272664E0,8.333989692E-1,3.542944908E-1
1.059910250E0,-1.270462844E0,1.032482044E0,9.562184183E-1
1.069903250E0,-7.292200050E-1,1.037883117E0,1.420024534E0
1.079896250E0,-2.825780985E-1,8.262402231E-1,1.634257306E0
1.089889250E0,-1.816320598E-2,5.458592159E-1,1.647622872E0
1.099882250E0,2.377969050E-1,2.564044994E-1,1.447501916E0
1.109875250E0,5.607038346E-1,7.425554574E-2,1.121334725E0
1.119868250E0,7.625500113E-1,3.760987580E-2,7.876070845E-1
1.129862250E0,9.269634828E-1,2.907235622E-2,5.042407814E-1
1.139855250E0,9.889083007E-1,1.144884825E-1,2.807156141E-1
1.149848250E0,1.016674389E0,1.275763053E-1,1.045436843E-1
1.159841250E0,1.053591077E0,1.523234761E-1,-6.541747928E-2
1.169834250E0,1.013519524E0,1.559750623E-1,-3.014496946E-1
1.179827250E0,8.689801535E-1,2.273800904E-1,-6.223165306E-1
1.189820250E0,8.249479884E-1,2.848973966E-1,-9.633346260E-1
1.199813250E0,6.346494779E-1,3.036798227E-1,-1.180553133E0
1.209806250E0,3.560164958E-1,2.277683455E-1,-1.252748412E0
1.219799250E0,1.689854094E-1,2.906124651E-1,-1.098076694E0
1.229792250E0,3.554727048E-2,5.508322728E-1,-8.566065681E-1
1.239785375E0,-2.026010522E-1,4.963964492E-1,-6.601079625E-1
1.249778375E0,-4.358865380E-1,2.826204908E-1,-6.647553295E-1
1.259771375E0,-5.562087876E-1,1.951239252E-1,-9.457918096E-1
1.269764375E0,-6.018518606E-1,-7.420701385E-3,-1.327268544E0
1.279757375E0,-6.802785176E-1,-3.297654212E-2,-1.761630713E0
1.289750375E0,-7.318635312E-1,1.576806951E-1,-1.809358903E0
1.299743375E0,-6.398944303E-1,5.522309268E-1,-1.162132941E0
1.309736375E0,-4.842202073E-1,9.708734411E-1,-2.518825552E-1
1.319729375E0,-2.661313426E-1,1.320336962E0,8.054346603E-1
1.329722375E0,8.919167340E-2,1.414226289E0,1.809299262E0
1.339715375E0,4.455619258E-1,1.378664108E0,2.441266622E0
1.349708375E0,6.922389972E-1,1.220671756E0,2.579657060E0
1.359701375E0,1.038952865E0,1.007966423E0,2.275289897E0
1.369694375E0,1.353744444E0,8.504383403E-1,1.681139112E0
1.379687375E0,1.532193865E0,7.008554542E-1,9.981068480E-1
1.389680375E0,1.505413617E0,5.535804641E-1,3.273435044E-1
1.399673375E0,1.278341090E0,4.990984476E-1,-3.028998041E-1
1.409666375E0,8.480594006E-1,5.844865072E-1,-8.182625744E-1
1.419659375E0,3.573116541E-1,5.857179308E-1,-1.130840397E0
1.429652375E0,-1.107445103E-1,5.923416567E-1,-1.107345700E0
1.439645375E0,-4.945613006E-1,5.991454768E-1,-8.743987682E-1
1.449638375E0,-6.898939714E-1,6.649880487E-1,-5.556553486E-1
1.459631375E0,-6.996842569E-1,6.902649772E-1,-3.640815604E-1
1.469624375E0,-5.953588200E-1,7.544153649E-1,-3.423474598E-1
1.479617375E0,-3.845763436E-1,8.431883776E-1,-4.713113093E-1
1.489610375E0,-1.488870674E-1,8.723180366E-1,-6.477940187E-1
1.499603375E0,1.018643439E-2,8.651499349E-1,-7.146279860E-1
1.509596375E0,1.317912707E-1,9.183373779E-1,-8.206062846E-1
1.519589375E0,2.508744952E-1,9.213001621E-1,-1.009244332E0
1.529582375E0,3.042984581E-1,9.026405275E-1,-1.183283490E0
1.539575375E0,2.857990372E-1,9.306785113E-1,-1.287318320E0
1.549568375E0,2.069674605E-1,9.267988837E-1,-1.384738780E0
1.559561375E0,1.244579852E-2,9.346616346E-1,-1.523536477E0
1.569554375E0,-1.003274032E-1,1.021026179E0,-1.632829416E0
1.579547375E0,-7.142841697E-2,1.105827763E0,-1.611671559E0
1.589540375E0,-1.069525909E-1,1.004049958E0,-1.571384243E0
1.599533375E0,-1.962287566E-1,3.934538788E-1,-1.457835846E0
1.609526375E0,-5.530489522E-1,-9.675598240E-1,-1.282163561E0
1.619519375E0,-1.415320888E0,-3.122725984E0,-1.488525542E0
1.629512375E0,-2.975810306E0,-6.006341779E0,-2.420235064E0
1.639505375E0,-4.099807122E0,-8.362750976E0,-3.938505539E0
1.649498375E0,-3.267623204E0,-7.625507129E0,-5.096746573E0
1.659491375E0,-8.996470454E-1,-3.673836585E0,-4.786646508E0
1.669484375E0,4.110618916E-1,-2.322163224E-2,-2.206318188E0
1.679478375E0,3.668855926E-1,1.660566561E0,9.406835358E-1
1.689471375E0,5.450894299E-1,2.719579176E0,2.791867719E0
1.699464375E0,8.299441418E-1,3.561371239E0,3.266434758E0
1.709457375E0,7.457287413E-1,3.765682894E0,3.185407552E0
1.719450375E0,4.592938194E-1,3.478803876E0,2.878847390E0
1.729443375E0,3.857396472E-1,3.182461724E0,2.408105600E0
1.739436375E0,3.229946378E-1,2.596797003E0,1.940513120E0
1.749429375E0,-2.483897209E-2,1.724045103E0,1.758531396E0
1.759422375E0,-4.144331038E-1,9.047694987E-1,1.495476859E0
1.769415375E0,-6.612952396E-1,-2.652881742E-3,1.218456904E0
1.779408375E0,-8.669751433E-1,-9.613717157E-1,9.601514748E-1
1.789401375E0,-8.942547432E-1,-1.462947044E0,8.202368136E-1
1.799394375E0,-7.556368482E-1,-1.306989523E0,8.691184402E-1
1.809387375E0,-5.084417135E-1,-7.173983967E-1,1.122385908E0
1.819380375E0,-2.405038735E-1,-7.150443077E-2,1.408410648E0
1.829373375E0,1.389269203E-2,2.380155909E-1,1.430949326E0
1.839366375E0,2.071267971E-1,1.093873715E-1,1.204262130E0
1.849359375E0,2.724390265E-1,-3.296262574E-1,1.058585769E0
1.859352375E0,2.414479065E-1,-9.843343163E-1,1.032307212E0
1.869345375E0,3.297233212E-1,-1.576049736E0,1.026820185E0
1.879338375E0,5.483659172E-1,-1.864212218E0,1.014585471E0
1.889331375E0,9.120022121E-1,-1.822132146E0,1.054889744E0
1.899324375E0,1.345300772E0,-1.393580940E0,9.929338163E-1
1.909317375E0,1.727903388E0,-1.003046576E0,9.527459031E-1
1.919310375E0,1.989497876E0,-8.949631333E-1,9.043561006E-1
1.929303375E0,2.120736878E0,-6.741231537E-1,5.989268275E-1
1.939296375E0,2.123989391E0,-4.820959139E-1,1.962278430E-1
1.949289375E0,2.072409933E0,-4.809206235E-1,-1.753702766E-1
1.959282375E0,1.952524470E0,-5.762355012E-1,-5.303355161E-1
1.969275375E0,1.845725661E0,-6.740500635E-1,-7.841151273E-1
1.979268375E0,1.797669442E0,-7.677136874E-1,-9.694075441E-1
1.989261375E0,1.836192653E0,-8.195404834E-1,-1.095795037E0
1.999254375E0,1.857561010E0,-8.882756728E-1,-1.271323847E0
2.009247375E0,1.798137512E0,-1.005406512E0,-1.482521768E0
2.019240375E0,1.774504820E0,-9.111540735E-1,-1.638006248E0
2.029233375E0,1.810542087E0,-6.096464914E-1,-1.780490030E0
2.039226375E0,1.881657971E0,-1.970622772E-1,-1.821806456E0
2.049219375E0,1.941558309E0,2.701121271E-1,-1.823522175E0
2.059212375E0,1.909158010E0,5.750865233E-1,-1.800703855E0
2.069205375E0,1.789519008E0,7.626266098E-1,-1.722782251E0
2.079198375E0,1.763068836E0,6.187687325E-1,-1.684116222E0
2.089191375E0,1.758820834E0,3.601183176E-1,-1.709649989E0
2.099184375E0,1.617782191E0,4.747997582E-2,-1.793869629E0
2.109177375E0,1.459707686E0,-5.890777409E-2,-1.914682460E0
2.119170375E0,1.230192485E0,-1.082951117E-1,-2.041715559E0
2.129163375E0,1.003756720E0,-1.886931574E-1,-2.185752653E0
2.139156375E0,7.875106055E-1,-3.177148944E-1,-2.331590251E0
2.149149375E0,5.383163077E-1,-5.634903252E-1,-2.520934643E0
2.159142375E0,2.851418102E-1,-1.018182094E0,-2.752456316E0
2.169135375E0,5.185690910E-2,-1.636288921E0,-3.153108702E0
2.179128375E0,-9.430038571E-2,-2.173761476E0,-4.057897789E0
2.189121375E0,-1.126746762E-1,-2.521384293E0,-5.417681530E0
2.199114375E0,1.359144348E-1,-2.803953913E0,-7.109731253E0
2.209107375E0,6.766783869E-1,-2.832232803E0,-8.365637162E0
2.219100375E0,1.048518033E0,-2.744643851E0,-8.322603993E0
2.229093375E0,9.906975487E-1,-2.907909806E0,-7.407687237E0
2.239086875E0,7.495019495E-1,-2.947393130E0,-6.348250698E0
