"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.513062500E-1,-3.384911041E0,-9.629475403E0,-7.782316589E-1
8.612992500E-1,-3.371439056E0,-9.838740234E0,-7.511380005E-1
8.712922500E-1,-3.331472168E0,-9.987979889E0,-8.405021667E-1
8.812852500E-1,-3.228186951E0,-1.005489075E1,-1.131946106E0
8.912782500E-1,-2.980901184E0,-1.000938538E1,-1.709445190E0
9.012722500E-1,-2.655178528E0,-9.861043854E0,-2.408192139E0
9.112652500E-1,-2.378853149E0,-9.653126221E0,-2.966830444E0
9.212582500E-1,-2.370320892E0,-9.544901276E0,-3.083288269E0
9.312512500E-1,-2.559377747E0,-9.678124237E0,-2.838397522E0
9.412442500E-1,-2.851121063E0,-9.698182526E0,-2.389780426E0
9.512372500E-1,-3.275338898E0,-9.682465210E0,-1.923500061E0
9.612302500E-1,-3.527414703E0,-9.714348907E0,-1.535357208E0
9.712232500E-1,-3.690575409E0,-9.791288910E0,-1.383423157E0
9.812162500E-1,-3.757336578E0,-9.830806732E0,-1.512005768E0
9.912092500E-1,-3.736829224E0,-9.884694672E0,-1.735940094E0
1.001202250E0,-3.736529846E0,-9.872569885E0,-2.075883179E0
1.011195250E0,-4.182452545E0,-9.514664154E0,-2.286195831E0
1.021188250E0,-4.427343292E0,-9.037007446E0,-2.235750732E0
1.031181250E0,-4.335284729E0,-8.684939575E0,-1.838776245E0
1.041174250E0,-4.167483673E0,-8.500523071E0,-1.310824127E0
1.051167250E0,-3.809278564E0,-8.281229095E0,-7.888595581E-1
1.061160250E0,-3.289110260E0,-8.254584503E0,-4.056564331E-1
1.071153250E0,-2.863395538E0,-8.444389801E0,-2.712359619E-1
1.081146250E0,-2.618804169E0,-8.703351288E0,-3.335064697E-1
1.091139250E0,-2.379751282E0,-8.973240051E0,-6.014492798E-1
1.101132250E0,-2.069446564E0,-9.138646088E0,-9.859996033E-1
1.111125250E0,-1.876198425E0,-9.161548462E0,-1.368454285E0
1.121118250E0,-1.717977448E0,-9.158704376E0,-1.692380676E0
1.131111250E0,-1.660197601E0,-9.063652039E0,-1.950893097E0
1.141104250E0,-1.633403320E0,-9.042396240E0,-2.159259796E0
1.151097250E0,-1.594184875E0,-9.010362854E0,-2.361189880E0
1.161090250E0,-1.630110168E0,-8.999435577E0,-2.630779266E0
1.171083250E0,-1.769470367E0,-8.920100555E0,-2.988385620E0
1.181076250E0,-1.808838501E0,-8.853189697E0,-3.370540924E0
1.191069250E0,-1.996847534E0,-8.822802887E0,-3.633843384E0
1.201062250E0,-2.276466064E0,-8.884774017E0,-3.756288757E0
1.211055250E0,-2.468666382E0,-8.805738373E0,-3.654500427E0
1.221048250E0,-2.612068176E0,-8.527467041E0,-3.466341705E0
1.231041375E0,-2.865491180E0,-8.563092957E0,-3.319197693E0
1.241034375E0,-3.118614807E0,-8.758736115E0,-3.365301819E0
1.251027375E0,-3.261268158E0,-8.829688568E0,-3.679199066E0
1.261020375E0,-3.329526215E0,-9.016500092E0,-4.089944916E0
1.271013375E0,-3.429518280E0,-9.025780792E0,-4.555776215E0
1.281006375E0,-3.503913574E0,-8.816815338E0,-4.639601898E0
1.290999375E0,-3.439397736E0,-8.401129761E0,-4.032015381E0
1.300992375E0,-3.316802673E0,-7.959398346E0,-3.160976715E0
1.310985375E0,-3.133733368E0,-7.587870941E0,-2.136806488E0
1.320978375E0,-2.811453552E0,-7.475903778E0,-1.155147858E0
1.330971375E0,-2.484084320E0,-7.499255219E0,-5.312452698E-1
1.340964375E0,-2.260449371E0,-7.651488647E0,-3.872447205E-1
1.350957375E0,-1.929188232E0,-7.864495697E0,-6.752458191E-1
1.360951375E0,-1.622775421E0,-8.027357025E0,-1.244811401E0
1.370943375E0,-1.447340240E0,-8.186326447E0,-1.896107025E0
1.380937375E0,-1.474733276E0,-8.345595245E0,-2.529140625E0
1.390930375E0,-1.702709198E0,-8.412805481E0,-3.118465118E0
1.400923375E0,-2.136058044E0,-8.339008942E0,-3.593577118E0
1.410916375E0,-2.633323975E0,-8.346792755E0,-3.869902496E0
1.420909375E0,-3.112178192E0,-8.346493378E0,-3.813769226E0
1.430902375E0,-3.511547699E0,-8.344397736E0,-3.547772369E0
1.440895375E0,-3.726051636E0,-8.283025360E0,-3.192111969E0
1.450888375E0,-3.756588135E0,-8.263116760E0,-2.957998810E0
1.460881375E0,-3.672463074E0,-8.205486603E0,-2.889441376E0
1.470874375E0,-3.479514313E0,-8.124205627E0,-2.969973907E0
1.480867375E0,-3.258124695E0,-8.103997650E0,-3.096161499E0
1.490860375E0,-3.109184418E0,-8.121960297E0,-3.109932861E0
1.500853375E0,-2.993175659E0,-8.081993408E0,-3.158282318E0
1.510846375E0,-2.875520325E0,-8.095016327E0,-3.282523956E0
1.520839375E0,-2.819536743E0,-8.132288818E0,-3.385060730E0
1.530832375E0,-2.832260284E0,-8.124505005E0,-3.412753143E0
1.540825375E0,-2.903362427E0,-8.149353333E0,-3.430566101E0
1.550818375E0,-3.090323639E0,-8.162376251E0,-3.486399994E0
1.560811375E0,-3.197201385E0,-8.096812592E0,-3.506458282E0
1.570804375E0,-3.165167999E0,-8.032895508E0,-3.386108551E0
1.580797375E0,-3.199297028E0,-8.155789948E0,-3.235970764E0
1.590790375E0,-3.286116486E0,-8.787775726E0,-3.005001068E0
1.600783375E0,-3.636837158E0,-1.016985168E1,-2.711910553E0
1.610776375E0,-4.490212555E0,-1.234393066E1,-2.811603241E0
1.620769375E0,-6.040089569E0,-1.524340118E1,-3.654350739E0
1.630762375E0,-7.151528320E0,-1.761297363E1,-5.103187866E0
1.640755375E0,-6.304439850E0,-1.688638458E1,-6.214776306E0
1.650748375E0,-3.918850708E0,-1.294388306E1,-5.876030731E0
1.660741375E0,-2.588417358E0,-9.302106171E0,-3.274740143E0
1.670734375E0,-2.608475647E0,-7.628286896E0,-1.083746338E-1
1.680727375E0,-2.401456146E0,-6.580615540E0,1.762135620E0
1.690720375E0,-2.086810455E0,-5.750741272E0,2.259850616E0
1.700713375E0,-2.144440613E0,-5.558091888E0,2.210603027E0
1.710706375E0,-2.408042450E0,-5.856122131E0,1.944157104E0
1.720699375E0,-2.461631012E0,-6.162984009E0,1.518592072E0
1.730692375E0,-2.508184204E0,-6.757996674E0,1.098864899E0
1.740685375E0,-2.845881958E0,-7.638016663E0,9.650431824E-1
1.750678375E0,-3.230881348E0,-8.462352448E0,7.466473389E-1
1.760671375E0,-3.477119293E0,-9.372908936E0,5.074447632E-1
1.770664375E0,-3.683839417E0,-1.033361115E1,2.800675964E-1
1.780657375E0,-3.712280273E0,-1.083686462E1,1.686991882E-1
1.790650375E0,-3.575015717E0,-1.068283493E1,2.520758057E-1
1.800643375E0,-3.331621857E0,-1.009515701E1,5.536985779E-1
1.810636375E0,-3.071612549E0,-9.450597382E0,9.048683167E-1
1.820629375E0,-2.828518066E0,-9.141490173E0,1.004710693E0
1.830622375E0,-2.648592224E0,-9.269474030E0,8.608598328E-1
1.840615375E0,-2.598296814E0,-9.706565094E0,7.978408813E-1
1.850608375E0,-2.645448761E0,-1.035816010E1,8.497828674E-1
1.860601375E0,-2.572400665E0,-1.094628708E1,9.153465271E-1
1.870594375E0,-2.365680542E0,-1.123129440E1,9.675878906E-1
1.880587375E0,-2.007625122E0,-1.118758530E1,1.067729645E0
1.890580375E0,-1.571581879E0,-1.075962524E1,1.064436493E0
1.900573375E0,-1.177152100E0,-1.037208115E1,1.086740112E0
1.910566375E0,-8.951385498E-1,-1.026909531E1,1.105900269E0
1.920559375E0,-7.367678833E-1,-1.005474106E1,8.723858643E-1
1.930552375E0,-7.020401001E-1,-9.869725800E0,5.456153870E-1
1.940545375E0,-7.207511902E-1,-9.875114594E0,2.529739380E-1
1.950538375E0,-8.093669128E-1,-9.975555725E0,-1.960922241E-2
1.960531375E0,-8.878038025E-1,-1.007659561E1,-1.874102783E-1
1.970524375E0,-9.098080444E-1,-1.017164795E1,-2.826123047E-1
1.980517375E0,-8.475375366E-1,-1.022314087E1,-3.173400879E-1
1.990510375E0,-8.051756287E-1,-1.028990204E1,-4.022135925E-1
2.000503375E0,-8.469387817E-1,-1.040351578E1,-5.258564758E-1
2.010496375E0,-8.562194824E-1,-1.030442184E1,-5.978567505E-1
2.020490375E0,-8.084687805E-1,-9.996961212E0,-6.601272583E-1
2.030483375E0,-7.277865601E-1,-9.577234039E0,-6.221063232E-1
2.040476375E0,-6.611750793E-1,-9.101223907E0,-5.429209900E-1
2.050469375E0,-6.911128235E-1,-8.784931641E0,-4.351451111E-1
2.060462375E0,-8.105644226E-1,-8.583750000E0,-2.664459229E-1
2.070455375E0,-8.345146179E-1,-8.712631989E0,-1.305285645E-1
2.080448375E0,-8.319699097E-1,-8.955427094E0,-5.298980713E-2
2.090441375E0,-9.618997192E-1,-9.251212006E0,-2.874023438E-2
2.100434375E0,-1.107247467E0,-9.338929596E0,-3.637435913E-2
2.110427375E0,-1.325792999E0,-9.366771698E0,-4.580474854E-2
2.120420375E0,-1.545236664E0,-9.422156525E0,-6.870712280E-2
2.130413375E0,-1.760489044E0,-9.522148590E0,-9.056167603E-2
2.140406375E0,-2.016307068E0,-9.733359375E0,-1.495390320E-1
2.150399375E0,-2.285148010E0,-1.014575180E1,-2.390528870E-1
2.160392375E0,-2.549049225E0,-1.071471863E1,-4.972659302E-1
2.170385375E0,-2.750679932E0,-1.120045853E1,-1.283281403E0
2.180378375E0,-2.857108612E0,-1.150103348E1,-2.576891327E0
2.190371375E0,-2.724933472E0,-1.174981613E1,-4.277205505E0
2.200364375E0,-2.313738556E0,-1.176074341E1,-5.613327026E0
2.210357375E0,-2.071542206E0,-1.166703827E1,-5.697302399E0
2.220350375E0,-2.252964935E0,-1.182481018E1,-4.916975098E0
2.230343875E0,-2.610122223E0,-1.185190384E1,-3.969445496E0
2.240336875E0,-2.794838104E0,-1.166539169E1,-3.326532440E0
2.250329875E0,-2.414479065E0,-1.181672699E1,-3.171454926E0
2.260322875E0,-1.678908691E0,-1.282862274E1,-3.133433990E0
2.270315875E0,-9.903405762E-1,-1.394140869E1,-2.997666321E0
2.280308875E0,-3.113525391E-1,-1.399649414E1,-2.983296204E0
2.290301875E0,3.421884155E-1,-1.305240738E1,-2.587070160E0
2.300294875E0,8.595126343E-1,-1.208975922E1,-1.819466400E0
2.310287875E0,1.447489929E0,-1.209320206E1,-1.397493896E0
2.320280875E0,1.262175293E0,-1.219933136E1,-8.729846191E-1
2.330273875E0,9.506730652E-1,-1.235306168E1,-4.876858521E-1
2.340266875E0,4.505630493E-1,-1.294537994E1,-4.206253052E-1
2.350259875E0,-7.152127075E-1,-1.346524887E1,-5.327421570E-1
2.360252875E0,-1.996997223E0,-1.273701324E1,-4.435276794E-1
2.370245875E0,-2.899470520E0,-1.219289474E1,1.152603149E-1
2.380238875E0,-3.789819031E0,-1.173829010E1,1.206940155E0
2.390231875E0,-4.037703552E0,-1.121797211E1,2.293081512E0
2.400224875E0,-4.328249359E0,-1.082503922E1,3.217259674E0
2.410217875E0,-5.549409943E0,-1.121318207E1,4.293371887E0
2.420210875E0,-6.035449219E0,-1.163605270E1,4.773124237E0
2.430203875E0,-5.583389282E0,-1.141496246E1,4.781357117E0
2.440196875E0,-5.102738800E0,-1.066487228E1,4.339326324E0
2.450189875E0,-4.402494965E0,-1.012210098E1,3.452720032E0
2.460182875E0,-3.651057587E0,-9.907297668E0,1.522783356E0
2.470175875E0,-3.267106018E0,-9.829160156E0,-6.682104492E-1
2.480168875E0,-3.087928619E0,-9.553433533E0,-1.877096558E0
2.490161875E0,-3.279530182E0,-9.241781616E0,-2.058369598E0
2.500154875E0,-3.378773804E0,-9.115144958E0,-1.830393677E0
2.510147875E0,-3.293451233E0,-9.245972900E0,-1.497036896E0
2.520140875E0,-3.213667145E0,-9.256600800E0,-9.735754395E-1
2.530133875E0,-2.899171143E0,-9.243727570E0,-5.894741821E-1
2.540126875E0,-2.372266846E0,-9.139993286E0,6.915618896E-2
2.550119875E0,-1.457070007E0,-9.220076752E0,9.448352051E-1
2.560112875E0,-1.127156067E0,-9.125323792E0,1.410965881E0
2.570105875E0,-2.001787262E0,-8.171058197E0,1.308279419E0
2.580098875E0,-3.158581696E0,-7.014114075E0,1.301094360E0
2.590091875E0,-4.018693085E0,-5.878126373E0,1.522034912E0
2.600084875E0,-4.214485931E0,-4.760999451E0,1.671424255E0
2.610077875E0,-3.992946625E0,-3.751798096E0,1.620829468E0
2.620070875E0,-3.900139618E0,-2.962190094E0,1.478625183E0
2.630063875E0,-3.968697052E0,-2.523153076E0,1.402433624E0
2.640056875E0,-4.118086395E0,-2.423460388E0,1.433868256E0
2.650049875E0,-4.180955658E0,-2.683469696E0,1.400487671E0
2.660042875E0,-4.061504059E0,-3.118465118E0,1.172362061E0
2.670035875E0,-3.887416077E0,-3.685036926E0,8.493338013E-1
2.680028875E0,-3.797153778E0,-4.441863098E0,5.135820007E-1
2.690021875E0,-3.726351013E0,-5.253026276E0,1.251397705E-1
2.700014875E0,-3.589535522E0,-6.111940155E0,-4.793032837E-1
2.710007875E0,-3.470682678E0,-7.093449097E0,-1.485810242E0
2.720000875E0,-3.478316803E0,-8.193062439E0,-3.186423798E0
2.729993875E0,-3.525768127E0,-9.549541626E0,-6.056555328E0
2.739986875E0,-3.220253448E0,-1.138996445E1,-1.061667252E1
2.749979875E0,-2.374212799E0,-1.345791412E1,-1.502665192E1
2.759972875E0,-9.000782776E-1,-1.517649033E1,-1.645213760E1
2.769965875E0,1.181044006E0,-1.616563339E1,-1.551403839E1
2.779958875E0,3.567231903E0,-1.586969879E1,-1.317365524E1
2.789951875E0,5.066065063E0,-1.401849838E1,-1.030517029E1
2.799944875E0,4.415966949E0,-1.138532410E1,-7.683821411E0
2.809937875E0,2.776875458E0,-9.208999786E0,-5.791157227E0
2.819930875E0,1.596579895E0,-7.539072418E0,-4.501588898E0
2.829923875E0,9.195378113E-1,-6.571185150E0,-3.465144196E0
2.839916875E0,-1.196012878E-1,-7.024143219E0,-2.417023773E0
2.849909875E0,-1.819316711E0,-9.466464386E0,-1.492097168E0
2.859902875E0,-3.789819031E0,-1.400263138E1,-6.743476868E-1
2.869895875E0,-5.264402618E0,-1.877470779E1,-4.745132446E-2
2.879888875E0,-6.787784729E0,-2.270972488E1,8.065228271E-1
2.889881875E0,-8.278385010E0,-2.450419327E1,1.602866821E0
2.899874875E0,-7.637417908E0,-2.006801834E1,1.963317261E0
2.909867875E0,-5.699398041E0,-1.336495743E1,2.008373566E0
2.919860875E0,-3.795058136E0,-8.812923431E0,1.797312469E0
2.929853875E0,-2.780617676E0,-5.850433960E0,1.633852386E0
2.939846875E0,-2.362387390E0,-3.538491669E0,1.616338806E0
2.949839875E0,-1.882934418E0,-2.407294006E0,1.609602814E0
2.959832875E0,-1.235830078E0,-2.276016998E0,1.457968140E0
2.969825875E0,-5.183720398E-1,-2.654729462E0,1.283580780E0
2.979818875E0,-1.657054138E-1,-3.418890381E0,1.296454010E0
2.989811875E0,-5.557942200E-1,-5.331762543E0,1.484163666E0
2.999804875E0,-1.790576477E0,-8.077203369E0,2.018702087E0
3.009797875E0,-3.117117920E0,-1.075483521E1,2.958597565E0
3.019790875E0,-4.594545593E0,-1.330478256E1,3.766617279E0
3.029783875E0,-5.960305481E0,-1.520148834E1,4.415368195E0
3.039776875E0,-6.475084991E0,-1.537153473E1,4.815935211E0
3.049769875E0,-6.140231323E0,-1.375594437E1,5.073549500E0
3.059762875E0,-5.620212708E0,-1.105870331E1,4.865033112E0
3.069755875E0,-5.247188416E0,-8.554411011E0,3.944896545E0
3.079748875E0,-4.402944031E0,-6.500681763E0,3.060984650E0
3.089741875E0,-3.518283691E0,-5.280718689E0,2.457739105E0
3.099734875E0,-2.715503082E0,-4.927004242E0,1.828597412E0
3.109727875E0,-1.979034576E0,-5.193599854E0,1.026116180E0
3.119720875E0,-1.780547333E0,-6.147416382E0,4.180805969E-1
3.129713875E0,-1.989213409E0,-7.587721252E0,3.742218018E-2
3.139706875E0,-2.083816681E0,-8.954678650E0,-3.478765869E-1
3.149699875E0,-2.009122009E0,-1.002001328E1,-5.210664368E-1
3.159692875E0,-1.820663910E0,-1.061816940E1,-5.716612244E-1
3.169686875E0,-1.666933594E0,-1.053509216E1,-7.604187012E-1
3.179678875E0,-1.393302612E0,-1.001761826E1,-8.168513489E-1
3.189672875E0,-9.777667236E-1,-9.284442902E0,-9.268725586E-1
3.199665875E0,-6.547384644E-1,-8.477620697E0,-9.939331055E-1
3.209657875E0,-7.470964050E-1,-8.153394928E0,-9.800120544E-1
3.219651875E0,-1.222208405E0,-8.231682129E0,-9.647438049E-1
3.229645125E0,-1.708696747E0,-8.433462524E0,-8.925938416E-1
3.239638125E0,-1.802252197E0,-8.528065796E0,-8.253836060E-1
3.249631125E0,-1.624272308E0,-8.544232178E0,-6.959028625E-1
3.259624125E0,-1.369053040E0,-8.661139069E0,-5.486091614E-1
3.269617125E0,-1.280137939E0,-8.948990479E0,-5.430706787E-1
3.279610125E0,-1.577868805E0,-9.637708282E0,-1.920506287E-1
3.289603125E0,-2.145787811E0,-1.098834961E1,7.297325134E-1
3.299596125E0,-2.987936554E0,-1.252176086E1,-2.215393066E-1
3.309589125E0,-3.770209808E0,-1.366253860E1,-6.719975739E0
3.319582125E0,-3.466042328E0,-1.345776443E1,-1.393512177E1
3.329575125E0,-1.586101685E0,-1.105645798E1,-1.099538498E1
3.339568125E0,-3.823049927E-1,-9.384884033E0,-5.594765625E0
3.349561125E0,-3.373983765E-1,-9.720486145E0,-1.704954529E0
3.359554125E0,-6.661148071E-1,-1.050710037E1,1.188528442E-1
3.369547125E0,-7.762857056E-1,-1.113818802E1,4.041595459E-1
3.379540125E0,-3.860472107E-1,-1.189097260E1,-3.525169373E-1
3.389533125E0,1.091829529E0,-1.232851273E1,-2.232607269E0
3.399526125E0,3.060236206E0,-1.272713379E1,-4.185745697E0
3.409519125E0,4.361330566E0,-1.338172256E1,-5.469775543E0
3.419512125E0,4.504283295E0,-1.504521332E1,-5.273982697E0
3.429505125E0,3.398233337E0,-1.691692108E1,-3.619473267E0
3.439498125E0,9.460327148E-1,-1.815619400E1,-2.107467499E0
3.449491125E0,-2.067500610E0,-1.868938522E1,-1.414259033E0
3.459484125E0,-4.662354584E0,-1.837473953E1,-1.108744354E0
3.469477125E0,-6.077212372E0,-1.776924866E1,5.388793945E-2
3.479470125E0,-6.589596863E0,-1.703547455E1,1.722468109E0
3.489463125E0,-7.025041351E0,-1.661574738E1,2.416275330E0
3.499456125E0,-7.517217865E0,-1.570923248E1,2.696941681E0
3.509449125E0,-7.365134125E0,-1.387330032E1,2.572400665E0
3.519442125E0,-6.150260468E0,-1.194111832E1,2.711910553E0
3.529435125E0,-4.707560577E0,-1.041204803E1,3.329526215E0
3.539428125E0,-3.574866028E0,-9.175469513E0,3.196602631E0
3.549421125E0,-3.745361481E0,-8.029901733E0,1.363065491E0
3.559414125E0,-4.698429565E0,-7.558831329E0,2.335144043E-1
3.569407125E0,-4.422253876E0,-7.164401550E0,8.610095215E-1
3.579400125E0,-4.066593475E0,-7.210056610E0,7.887098694E-1
3.589393125E0,-3.854933624E0,-7.309150543E0,1.201850739E0
3.599386125E0,-4.083208923E0,-7.536228333E0,1.928439789E0
3.609379125E0,-4.479734344E0,-7.618706818E0,2.043251038E0
3.619372125E0,-4.211492157E0,-7.536976776E0,1.864971771E0
3.629365125E0,-3.958368530E0,-7.526797943E0,1.794767761E0
3.639358125E0,-3.811224518E0,-7.622598724E0,1.808988190E0
3.649351125E0,-3.378324738E0,-7.980504456E0,1.586251373E0
