"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.167645601E2,-1.722875214E1,-3.403596497E1,2.378779602E1
1.167745721E2,-1.730699158E1,-3.423398972E1,2.384950066E1
1.167845841E2,-1.721947861E1,-3.441751862E1,2.431071091E1
1.167945961E2,-1.729001999E1,-3.418507767E1,2.400366592E1
1.168046081E2,-1.735810471E1,-3.422880173E1,2.390213013E1
1.168146201E2,-1.732901764E1,-3.420382690E1,2.386671638E1
1.168246321E2,-1.725488281E1,-3.412545776E1,2.387121010E1
1.168346441E2,-1.716350555E1,-3.405946732E1,2.405895615E1
1.168446561E2,-1.722289276E1,-3.441116333E1,2.390156937E1
1.168546681E2,-1.710046387E1,-3.425596619E1,2.363713455E1
1.168646801E2,-1.723204422E1,-3.440461731E1,2.356246376E1
1.168746921E2,-1.711554718E1,-3.428047943E1,2.385982704E1
1.168847041E2,-1.729899597E1,-3.422297668E1,2.394952583E1
1.168947161E2,-1.731673431E1,-3.423709869E1,2.355427551E1
1.169047281E2,-1.736919022E1,-3.427817917E1,2.394432259E1
1.169147401E2,-1.744520569E1,-3.429953003E1,2.403710365E1
1.169247521E2,-1.735916519E1,-3.440939713E1,2.390472603E1
1.169347641E2,-1.735678101E1,-3.425751877E1,2.408694267E1
1.169447761E2,-1.711838531E1,-3.439824677E1,2.395903778E1
1.169547881E2,-1.718195343E1,-3.419350815E1,2.388849068E1
1.169648001E2,-1.723601532E1,-3.419353104E1,2.402845192E1
1.169748121E2,-1.719034958E1,-3.424258041E1,2.404009056E1
1.169848251E2,-1.712800980E1,-3.432608795E1,2.388858032E1
1.169948372E2,-1.702894592E1,-3.443236923E1,2.380532074E1
1.170048492E2,-1.712673187E1,-3.462107468E1,2.382308388E1
1.170148612E2,-1.717586899E1,-3.435102463E1,2.364358330E1
1.170248732E2,-1.707186508E1,-3.434462738E1,2.372661972E1
1.170348852E2,-1.714830017E1,-3.432318878E1,2.410268593E1
1.170448972E2,-1.705945587E1,-3.456230545E1,2.399049187E1
1.170549093E2,-1.718677521E1,-3.434998322E1,2.386864662E1
1.170649212E2,-1.714892578E1,-3.450996017E1,2.364262199E1
1.170749332E2,-1.724477005E1,-3.432567596E1,2.356706047E1
1.170849452E2,-1.724317169E1,-3.472166824E1,2.392732048E1
1.170949572E2,-1.709750366E1,-3.467778015E1,2.365246582E1
1.171049692E2,-1.710105133E1,-3.446373749E1,2.382431412E1
1.171149812E2,-1.700417709E1,-3.426072311E1,2.402651596E1
1.171249932E2,-1.718268967E1,-3.431376648E1,2.377754402E1
1.171350052E2,-1.725019836E1,-3.423608398E1,2.379862976E1
1.171450172E2,-1.711481857E1,-3.439581299E1,2.390745926E1
1.171550292E2,-1.724893570E1,-3.450394440E1,2.419355011E1
1.171650412E2,-1.725500107E1,-3.428126144E1,2.411800385E1
1.171750532E2,-1.732785797E1,-3.439508057E1,2.398126221E1
1.171850652E2,-1.723536301E1,-3.455397034E1,2.417547607E1
1.171950772E2,-1.750379181E1,-3.457735062E1,2.434704018E1
1.172050892E2,-1.739242172E1,-3.464175034E1,2.406319237E1
1.172151012E2,-1.739952087E1,-3.467850494E1,2.381789207E1
1.172251132E2,-1.720402527E1,-3.464389420E1,2.371458817E1
1.172351252E2,-1.729481506E1,-3.441945648E1,2.377188110E1
1.172451372E2,-1.723455811E1,-3.449345779E1,2.395228767E1
1.172551492E2,-1.737654114E1,-3.400848770E1,2.392147827E1
1.172651612E2,-1.729517365E1,-3.438998413E1,2.398298645E1
1.172751732E2,-1.718531036E1,-3.445042419E1,2.406411171E1
1.172851852E2,-1.750548172E1,-3.448088837E1,2.400643349E1
1.172951972E2,-1.740154648E1,-3.432021713E1,2.418496513E1
1.173052092E2,-1.736588669E1,-3.442993164E1,2.417474937E1
1.173152212E2,-1.739372635E1,-3.448229218E1,2.418832207E1
1.173252332E2,-1.732436371E1,-3.442025757E1,2.423241043E1
1.173352452E2,-1.741395569E1,-3.443552780E1,2.443842316E1
1.173452572E2,-1.760427475E1,-3.437438583E1,2.432298851E1
1.173552692E2,-1.754109573E1,-3.434676743E1,2.390094757E1
1.173652812E2,-1.737882614E1,-3.431843948E1,2.364168549E1
1.173752932E2,-1.738562775E1,-3.420001984E1,2.388194847E1
1.173853052E2,-1.737416077E1,-3.425006104E1,2.384274292E1
1.173953172E2,-1.712671661E1,-3.421380615E1,2.405730438E1
1.174053292E2,-1.701340485E1,-3.433085632E1,2.417291832E1
1.174153412E2,-1.710547638E1,-3.428492737E1,2.419245148E1
1.174253533E2,-1.711032867E1,-3.435876083E1,2.378712082E1
1.174353652E2,-1.716471863E1,-3.429815674E1,2.392710686E1
1.174453772E2,-1.698146057E1,-3.420045471E1,2.385678482E1
1.174553892E2,-1.701448059E1,-3.446469498E1,2.408757591E1
1.174654012E2,-1.711562729E1,-3.425783157E1,2.386173820E1
1.174754132E2,-1.720091629E1,-3.447658157E1,2.373882294E1
1.174854252E2,-1.710408783E1,-3.419113541E1,2.354193306E1
1.174954372E2,-1.701787949E1,-3.433630371E1,2.381866074E1
1.175054492E2,-1.732038498E1,-3.427496338E1,2.360565758E1
1.175154612E2,-1.724376678E1,-3.456556702E1,2.381673241E1
1.175254742E2,-1.732235718E1,-3.449606323E1,2.387604332E1
1.175354862E2,-1.707717133E1,-3.431068420E1,2.397774124E1
1.175454982E2,-1.701115799E1,-3.416614532E1,2.411909866E1
1.175555102E2,-1.680639267E1,-3.429184723E1,2.371962166E1
1.175655222E2,-1.694308472E1,-3.415705872E1,2.425442505E1
1.175755342E2,-1.715606689E1,-3.407656097E1,2.390958595E1
1.175855462E2,-1.714390564E1,-3.410911560E1,2.377826881E1
1.175955582E2,-1.711051178E1,-3.432715988E1,2.396858978E1
1.176055702E2,-1.707755280E1,-3.404243851E1,2.413262749E1
1.176155822E2,-1.695942688E1,-3.444052887E1,2.410235596E1
1.176255942E2,-1.710945511E1,-3.407357025E1,2.421319389E1
1.176356062E2,-1.721595001E1,-3.407442474E1,2.437114716E1
1.176456182E2,-1.715364838E1,-3.413214111E1,2.387963486E1
1.176556302E2,-1.731189346E1,-3.439958191E1,2.439329720E1
1.176656422E2,-1.730037308E1,-3.434969330E1,2.425551224E1
1.176756542E2,-1.731941986E1,-3.424003601E1,2.433995247E1
1.176856662E2,-1.721290588E1,-3.421519852E1,2.397159958E1
1.176956782E2,-1.731175995E1,-3.435477448E1,2.407732010E1
1.177056902E2,-1.737625885E1,-3.412675476E1,2.382388878E1
1.177157022E2,-1.730330276E1,-3.438733673E1,2.407637978E1
1.177257143E2,-1.721118164E1,-3.442786026E1,2.373391342E1
1.177357262E2,-1.735501099E1,-3.418991852E1,2.411304855E1
1.177457382E2,-1.718893433E1,-3.427496719E1,2.413954163E1
1.177557502E2,-1.732070160E1,-3.423522949E1,2.419748116E1
1.177657622E2,-1.728098297E1,-3.432782745E1,2.457931900E1
1.177757742E2,-1.717329025E1,-3.438294601E1,2.428593445E1
1.177857862E2,-1.734189987E1,-3.421481705E1,2.434940910E1
1.177957982E2,-1.716447449E1,-3.420902634E1,2.428144455E1
1.178058102E2,-1.710316849E1,-3.401878357E1,2.422280312E1
1.178158222E2,-1.700425720E1,-3.407494354E1,2.407911682E1
1.178258342E2,-1.704636002E1,-3.405122375E1,2.411500549E1
1.178358462E2,-1.718709564E1,-3.433197021E1,2.426705170E1
1.178458582E2,-1.683518982E1,-3.419130325E1,2.433213615E1
1.178558702E2,-1.674204254E1,-3.416372299E1,2.434683800E1
1.178658822E2,-1.684854507E1,-3.397769165E1,2.431216240E1
1.178758942E2,-1.693352509E1,-3.420182800E1,2.425365067E1
1.178859062E2,-1.696956253E1,-3.432018661E1,2.443738365E1
1.178959182E2,-1.686938477E1,-3.430424881E1,2.418314362E1
1.179059302E2,-1.695356750E1,-3.417895126E1,2.421142960E1
1.179159422E2,-1.690693283E1,-3.437697601E1,2.430258369E1
1.179259542E2,-1.722303009E1,-3.429884338E1,2.384515572E1
1.179359662E2,-1.720263290E1,-3.433348846E1,2.384577370E1
1.179459782E2,-1.700536346E1,-3.450130463E1,2.391193771E1
1.179559902E2,-1.684103775E1,-3.439944839E1,2.391172028E1
1.179660022E2,-1.701952362E1,-3.439473724E1,2.380874062E1
1.179760142E2,-1.692506027E1,-3.443874359E1,2.403313065E1
1.179860262E2,-1.692015076E1,-3.461080170E1,2.400976562E1
1.179960384E2,-1.688388824E1,-3.466633606E1,2.400283051E1
1.180060504E2,-1.706949997E1,-3.441603088E1,2.407197571E1
1.180160624E2,-1.714973450E1,-3.457211304E1,2.393826294E1
1.180260744E2,-1.694249344E1,-3.447705460E1,2.376253510E1
1.180360874E2,-1.685622025E1,-3.444548035E1,2.376162148E1
1.180460994E2,-1.683292389E1,-3.429159546E1,2.374057770E1
1.180561114E2,-1.711569595E1,-3.445902252E1,2.397342873E1
1.180661234E2,-1.729955292E1,-3.463824463E1,2.420960808E1
1.180761354E2,-1.735404968E1,-3.455936432E1,2.389350128E1
1.180861474E2,-1.723208618E1,-3.444075394E1,2.401119995E1
1.180961594E2,-1.735120010E1,-3.453870773E1,2.407676888E1
1.181061714E2,-1.715287399E1,-3.465856552E1,2.402807999E1
1.181161834E2,-1.724672318E1,-3.449770737E1,2.407428169E1
1.181261954E2,-1.732689667E1,-3.437526321E1,2.389528847E1
1.181362074E2,-1.738345718E1,-3.462532043E1,2.401882553E1
1.181462194E2,-1.737010574E1,-3.449378967E1,2.384890747E1
1.181562314E2,-1.714524460E1,-3.446557999E1,2.388856316E1
1.181662434E2,-1.728709030E1,-3.446558380E1,2.378172684E1
1.181762554E2,-1.718088150E1,-3.447669983E1,2.374176979E1
1.181862674E2,-1.717139435E1,-3.445336914E1,2.347768021E1
1.181962794E2,-1.715615082E1,-3.448919296E1,2.369299316E1
1.182062914E2,-1.711649704E1,-3.460719299E1,2.381152725E1
1.182163034E2,-1.723052979E1,-3.463717651E1,2.415198135E1
1.182263154E2,-1.711452484E1,-3.473197937E1,2.391027451E1
1.182363274E2,-1.709826660E1,-3.462034988E1,2.376992798E1
1.182463394E2,-1.741386032E1,-3.451586914E1,2.372739601E1
1.182563514E2,-1.738285065E1,-3.463609314E1,2.382066345E1
1.182663634E2,-1.724999619E1,-3.468939209E1,2.381432915E1
1.182763754E2,-1.716336060E1,-3.455444717E1,2.389466858E1
1.182863874E2,-1.704604721E1,-3.441048050E1,2.393228149E1
1.182963994E2,-1.703139114E1,-3.452037811E1,2.387348557E1
1.183064114E2,-1.710226440E1,-3.429195404E1,2.402556801E1
1.183164234E2,-1.734731674E1,-3.444162750E1,2.413919449E1
1.183264354E2,-1.729362488E1,-3.430583572E1,2.408692360E1
1.183364474E2,-1.720970154E1,-3.423337936E1,2.392483330E1
1.183464594E2,-1.724966431E1,-3.428446579E1,2.379984474E1
1.183564714E2,-1.731353378E1,-3.429622269E1,2.402565384E1
1.183664834E2,-1.716531754E1,-3.442757034E1,2.378500557E1
1.183764954E2,-1.711909485E1,-3.456851196E1,2.354672813E1
1.183865074E2,-1.713162613E1,-3.435549545E1,2.370038605E1
1.183965194E2,-1.708096313E1,-3.431436157E1,2.375232697E1
1.184065314E2,-1.700865555E1,-3.423691177E1,2.386213303E1
1.184165434E2,-1.680178452E1,-3.442497635E1,2.413210678E1
1.184265554E2,-1.695108414E1,-3.427744293E1,2.376427078E1
1.184365674E2,-1.715472031E1,-3.447909546E1,2.412337875E1
1.184465794E2,-1.705152512E1,-3.450055313E1,2.448368263E1
1.184565914E2,-1.701075745E1,-3.458036804E1,2.405620193E1
1.184666034E2,-1.728894043E1,-3.455259323E1,2.379455185E1
1.184766154E2,-1.718251038E1,-3.446709824E1,2.372968864E1
1.184866274E2,-1.694747925E1,-3.454318237E1,2.385335541E1
1.184966394E2,-1.688201523E1,-3.463049698E1,2.442088127E1
1.185066514E2,-1.694909668E1,-3.446038818E1,2.431893539E1
1.185166634E2,-1.676409149E1,-3.438346100E1,2.399910736E1
1.185266754E2,-1.713096237E1,-3.450945663E1,2.384041405E1
1.185366884E2,-1.722528839E1,-3.456835938E1,2.415308571E1
1.185467004E2,-1.723883057E1,-3.428904724E1,2.389044762E1
1.185567124E2,-1.712449646E1,-3.444306946E1,2.418608856E1
1.185667244E2,-1.701233292E1,-3.443352509E1,2.393009949E1
1.185767364E2,-1.686052322E1,-3.445119095E1,2.397156715E1
1.185867484E2,-1.687701416E1,-3.446087646E1,2.409236526E1
1.185967604E2,-1.713124847E1,-3.434307098E1,2.431714249E1
1.186067724E2,-1.694097900E1,-3.431750870E1,2.443766022E1
1.186167844E2,-1.707746124E1,-3.426718903E1,2.431055641E1
1.186267964E2,-1.680120468E1,-3.414122009E1,2.387737846E1
1.186368084E2,-1.687152863E1,-3.435470200E1,2.395676994E1
1.186468204E2,-1.685756302E1,-3.434276962E1,2.381621361E1
1.186568324E2,-1.687596512E1,-3.446784592E1,2.389231300E1
1.186668444E2,-1.678726959E1,-3.426945877E1,2.420441437E1
1.186768564E2,-1.682791519E1,-3.431682968E1,2.396516037E1
1.186868684E2,-1.716580582E1,-3.441409302E1,2.405912590E1
1.186968804E2,-1.703700638E1,-3.414440918E1,2.403922462E1
1.187068924E2,-1.692729950E1,-3.419442368E1,2.418409157E1
1.187169044E2,-1.701453400E1,-3.436498642E1,2.412523460E1
1.187269164E2,-1.709535980E1,-3.424692917E1,2.390761757E1
1.187369284E2,-1.717230225E1,-3.426746368E1,2.411503410E1
1.187469404E2,-1.705050278E1,-3.442273712E1,2.413789177E1
1.187569524E2,-1.721009827E1,-3.433915710E1,2.434842682E1
1.187669644E2,-1.708716202E1,-3.423179626E1,2.409938049E1
1.187769764E2,-1.701370621E1,-3.434166336E1,2.414607620E1
1.187869884E2,-1.706840515E1,-3.416587830E1,2.416804504E1
1.187970004E2,-1.709333801E1,-3.424449158E1,2.441218948E1
1.188070124E2,-1.709422302E1,-3.416995239E1,2.423654556E1
1.188170244E2,-1.718212891E1,-3.433043671E1,2.407715607E1
1.188270364E2,-1.716445541E1,-3.448820877E1,2.421448135E1
1.188370484E2,-1.721770477E1,-3.453193283E1,2.441018867E1
1.188470604E2,-1.704483414E1,-3.442438889E1,2.423647881E1
1.188570724E2,-1.691102219E1,-3.434435272E1,2.423672867E1
1.188670844E2,-1.723468399E1,-3.420669556E1,2.420241356E1
1.188770964E2,-1.704460144E1,-3.424095917E1,2.397871590E1
1.188871084E2,-1.706859589E1,-3.400169373E1,2.394829941E1
1.188971204E2,-1.690633392E1,-3.430836487E1,2.404431725E1
1.189071324E2,-1.685789490E1,-3.427707672E1,2.416363335E1
1.189171444E2,-1.675701904E1,-3.417781830E1,2.379219437E1
1.189271564E2,-1.682085419E1,-3.422263336E1,2.394835281E1
1.189371684E2,-1.705446243E1,-3.425299072E1,2.378919220E1
1.189471804E2,-1.710298157E1,-3.415062714E1,2.375686264E1
1.189571924E2,-1.699077606E1,-3.408264542E1,2.388634872E1
1.189672044E2,-1.689130402E1,-3.424450302E1,2.392392159E1
1.189772164E2,-1.683349991E1,-3.435898972E1,2.389613724E1
1.189872284E2,-1.707650757E1,-3.416613770E1,2.364578438E1
1.189972400E2,-1.705704498E1,-3.434005737E1,2.364760399E1
1.190072520E2,-1.712406540E1,-3.413541412E1,2.419541550E1
1.190172640E2,-1.721973419E1,-3.426667023E1,2.407506752E1
1.190272770E2,-1.702450562E1,-3.415150833E1,2.400945282E1
1.190372890E2,-1.692932892E1,-3.418825531E1,2.401119041E1
1.190473010E2,-1.704414749E1,-3.413066483E1,2.393156242E1
1.190573130E2,-1.698368073E1,-3.424383545E1,2.382685471E1
1.190673250E2,-1.685529327E1,-3.424580765E1,2.383921242E1
1.190773370E2,-1.678036118E1,-3.416296005E1,2.368730736E1
1.190873490E2,-1.697030258E1,-3.421497345E1,2.406922913E1
1.190973610E2,-1.709713745E1,-3.423336792E1,2.399493217E1
1.191073730E2,-1.713159943E1,-3.422763443E1,2.404813576E1
1.191173850E2,-1.700098419E1,-3.436199188E1,2.381387901E1
1.191273970E2,-1.698789978E1,-3.458164597E1,2.395829010E1
1.191374090E2,-1.701957703E1,-3.438597870E1,2.385248375E1
1.191474210E2,-1.711603165E1,-3.403924561E1,2.368467712E1
1.191574330E2,-1.704778290E1,-3.423337173E1,2.370682335E1
1.191674450E2,-1.684024429E1,-3.421750641E1,2.401946068E1
1.191774570E2,-1.674662781E1,-3.444916916E1,2.430863953E1
1.191874690E2,-1.702174377E1,-3.415361786E1,2.399779320E1
1.191974810E2,-1.711849213E1,-3.395548248E1,2.387144470E1
1.192074930E2,-1.706658173E1,-3.391459656E1,2.337792969E1
1.192175050E2,-1.721032715E1,-3.419565964E1,2.346939278E1
1.192275170E2,-1.725550842E1,-3.410631180E1,2.399553871E1
1.192375290E2,-1.721984482E1,-3.444066238E1,2.368294907E1
1.192475410E2,-1.716741943E1,-3.431330109E1,2.346772957E1
1.192575530E2,-1.694696045E1,-3.428539276E1,2.387552452E1
1.192675650E2,-1.713455200E1,-3.414580154E1,2.341286469E1
1.192775770E2,-1.709476471E1,-3.440900421E1,2.360352707E1
1.192875890E2,-1.736859894E1,-3.419470215E1,2.356360817E1
1.192976010E2,-1.731016159E1,-3.441719055E1,2.374157333E1
1.193076130E2,-1.711838150E1,-3.435226059E1,2.410249901E1
1.193176250E2,-1.708145142E1,-3.416012573E1,2.402322006E1
1.193276370E2,-1.698605728E1,-3.421245575E1,2.393543434E1
1.193376490E2,-1.689766693E1,-3.424076462E1,2.349977875E1
1.193476610E2,-1.685533905E1,-3.420916367E1,2.361766243E1
1.193576730E2,-1.694701767E1,-3.444985962E1,2.404748726E1
1.193676850E2,-1.698093796E1,-3.430370331E1,2.409351540E1
1.193776970E2,-1.684773254E1,-3.427930832E1,2.402254105E1
1.193877090E2,-1.662091064E1,-3.446239090E1,2.398601151E1
1.193977210E2,-1.673346710E1,-3.445792007E1,2.342581940E1
1.194077330E2,-1.695543671E1,-3.430474091E1,2.375139236E1
1.194177450E2,-1.685572433E1,-3.425141907E1,2.361526489E1
1.194277570E2,-1.673472214E1,-3.436136246E1,2.365176582E1
1.194377690E2,-1.689984131E1,-3.427672577E1,2.359538078E1
1.194477810E2,-1.693486023E1,-3.443707275E1,2.360787773E1
1.194577930E2,-1.685747528E1,-3.419259644E1,2.398439026E1
1.194678050E2,-1.697832108E1,-3.422204590E1,2.390547562E1
1.194778170E2,-1.691543198E1,-3.429518127E1,2.403793526E1
1.194878290E2,-1.689672470E1,-3.415860748E1,2.384627914E1
1.194978410E2,-1.677525330E1,-3.430942535E1,2.385869026E1
1.195078540E2,-1.687496948E1,-3.440657806E1,2.408572769E1
1.195178660E2,-1.677127838E1,-3.445155334E1,2.411686516E1
1.195278780E2,-1.665514755E1,-3.444237137E1,2.434458160E1
1.195378900E2,-1.683561325E1,-3.451261902E1,2.447237778E1
1.195479020E2,-1.677964020E1,-3.446465302E1,2.430373573E1
1.195579140E2,-1.664992905E1,-3.420807648E1,2.399622345E1
1.195679260E2,-1.695828629E1,-3.425326157E1,2.412189102E1
1.195779380E2,-1.692194366E1,-3.445588303E1,2.418383408E1
1.195879500E2,-1.670145798E1,-3.431685638E1,2.410494423E1
1.195979620E2,-1.673439407E1,-3.446972656E1,2.437284660E1
1.196079740E2,-1.676532745E1,-3.446846771E1,2.408274269E1
1.196179860E2,-1.670867920E1,-3.445733643E1,2.429809570E1
1.196279980E2,-1.665580368E1,-3.434271622E1,2.413503075E1
1.196380100E2,-1.669279099E1,-3.452319717E1,2.381790352E1
1.196480220E2,-1.688774109E1,-3.452386856E1,2.385260201E1
1.196580340E2,-1.682767105E1,-3.431987762E1,2.388430977E1
1.196680460E2,-1.688301086E1,-3.427887726E1,2.399589920E1
1.196780580E2,-1.681856155E1,-3.444882965E1,2.391787720E1
1.196880700E2,-1.680424881E1,-3.419027710E1,2.404333115E1
1.196980820E2,-1.690114594E1,-3.440308380E1,2.382577515E1
1.197080940E2,-1.693862534E1,-3.428414536E1,2.384176445E1
1.197181060E2,-1.686698532E1,-3.437240219E1,2.403505325E1
1.197281180E2,-1.689838409E1,-3.429737854E1,2.398235703E1
1.197381300E2,-1.680149841E1,-3.423064423E1,2.406682587E1
1.197481420E2,-1.692072296E1,-3.439200592E1,2.374938011E1
1.197581540E2,-1.694966507E1,-3.424687195E1,2.405157089E1
1.197681660E2,-1.665102386E1,-3.418146133E1,2.380531693E1
1.197781780E2,-1.687872696E1,-3.424317551E1,2.399348068E1
1.197881900E2,-1.702288055E1,-3.411087418E1,2.406420517E1
1.197982020E2,-1.708531570E1,-3.438197708E1,2.443873215E1
1.198082140E2,-1.707553101E1,-3.435410309E1,2.417804718E1
1.198182260E2,-1.713423538E1,-3.441383743E1,2.410068893E1
1.198282380E2,-1.714123154E1,-3.442186737E1,2.417630386E1
1.198382500E2,-1.713537216E1,-3.459808731E1,2.416220665E1
1.198482620E2,-1.719125366E1,-3.455963516E1,2.388240051E1
1.198582740E2,-1.720199585E1,-3.440025711E1,2.420549965E1
1.198682860E2,-1.714297485E1,-3.429330826E1,2.413550758E1
1.198782980E2,-1.710199738E1,-3.421897507E1,2.387457275E1
1.198883100E2,-1.728656006E1,-3.400745392E1,2.376584625E1
1.198983220E2,-1.719008636E1,-3.386268997E1,2.426906586E1
1.199083340E2,-1.695368576E1,-3.400017166E1,2.444265556E1
1.199183460E2,-1.700928497E1,-3.396831512E1,2.381894684E1
1.199283580E2,-1.689815521E1,-3.394540405E1,2.375195885E1
1.199383700E2,-1.697227859E1,-3.414079666E1,2.352027130E1
1.199483820E2,-1.688473129E1,-3.420883179E1,2.394730759E1
1.199583940E2,-1.691905212E1,-3.424265671E1,2.426508331E1
1.199684070E2,-1.697517014E1,-3.400383759E1,2.430506134E1
1.199784190E2,-1.718557739E1,-3.420622253E1,2.420180893E1
1.199884310E2,-1.701811600E1,-3.409089279E1,2.390525436E1
1.199984433E2,-1.696307373E1,-3.423535538E1,2.407876396E1
1.200084553E2,-1.694262695E1,-3.417864227E1,2.423029900E1
1.200184673E2,-1.714600372E1,-3.419091415E1,2.439766121E1
1.200284793E2,-1.713984299E1,-3.443757248E1,2.436952591E1
1.200384913E2,-1.733495712E1,-3.432365417E1,2.418325996E1
1.200485033E2,-1.733226395E1,-3.393375397E1,2.423234558E1
1.200585153E2,-1.730076981E1,-3.417599487E1,2.422530174E1
1.200685273E2,-1.727434921E1,-3.424098587E1,2.357399178E1
1.200785393E2,-1.735311127E1,-3.423834991E1,2.391491508E1
1.200885513E2,-1.721869659E1,-3.415630722E1,2.431124115E1
1.200985633E2,-1.717550659E1,-3.413205338E1,2.430470467E1
1.201085753E2,-1.725410080E1,-3.385637665E1,2.424626732E1
1.201185873E2,-1.719091034E1,-3.435369873E1,2.429341698E1
1.201285993E2,-1.724051666E1,-3.399003983E1,2.429337692E1
1.201386113E2,-1.721342850E1,-3.420033264E1,2.418762207E1
1.201486233E2,-1.725119400E1,-3.417782211E1,2.426030922E1
1.201586353E2,-1.734232712E1,-3.421398544E1,2.420937729E1
1.201686473E2,-1.708365250E1,-3.412205124E1,2.406647682E1
1.201786593E2,-1.701980209E1,-3.405912018E1,2.422814369E1
1.201886713E2,-1.728684235E1,-3.399714279E1,2.409164047E1
1.201986833E2,-1.718273163E1,-3.412033844E1,2.407300758E1
1.202086953E2,-1.699800491E1,-3.398505020E1,2.403438759E1
1.202187073E2,-1.720894241E1,-3.435434341E1,2.402210808E1
1.202287193E2,-1.702282333E1,-3.414222717E1,2.397710037E1
1.202387313E2,-1.715896988E1,-3.445425797E1,2.409546852E1
1.202487433E2,-1.716304016E1,-3.426818848E1,2.425681877E1
1.202587553E2,-1.717016983E1,-3.436754227E1,2.422278214E1
1.202687673E2,-1.710634232E1,-3.422904587E1,2.445069122E1
1.202787793E2,-1.712642670E1,-3.413606262E1,2.414672661E1
1.202887913E2,-1.723912811E1,-3.424864960E1,2.407557487E1
1.202988033E2,-1.715347672E1,-3.425905609E1,2.390648460E1
1.203088153E2,-1.706465149E1,-3.420733643E1,2.402992630E1
1.203188273E2,-1.705675888E1,-3.427112579E1,2.406191635E1
1.203288393E2,-1.714274597E1,-3.437405396E1,2.408803749E1
1.203388513E2,-1.725417709E1,-3.429996490E1,2.396400070E1
1.203488633E2,-1.735038376E1,-3.421699524E1,2.385176277E1
1.203588753E2,-1.704373550E1,-3.446936798E1,2.413184166E1
1.203688873E2,-1.690209961E1,-3.435746002E1,2.386837769E1
1.203788993E2,-1.709296417E1,-3.426216507E1,2.406492805E1
1.203889113E2,-1.706938171E1,-3.402986908E1,2.420786858E1
1.203989233E2,-1.691061020E1,-3.393062210E1,2.418589401E1
1.204089363E2,-1.704838181E1,-3.392853165E1,2.429284859E1
1.204189473E2,-1.699973297E1,-3.396160126E1,2.423807907E1
1.204289603E2,-1.714261627E1,-3.399575806E1,2.391134071E1
1.204389723E2,-1.718292236E1,-3.422160721E1,2.408155441E1
1.204489843E2,-1.725729370E1,-3.413928223E1,2.404704857E1
1.204589963E2,-1.705390549E1,-3.418057632E1,2.367281914E1
1.204690083E2,-1.718184280E1,-3.407460022E1,2.336142731E1
1.204790203E2,-1.711981583E1,-3.389398956E1,2.371138573E1
1.204890323E2,-1.714749527E1,-3.381790924E1,2.397951889E1
1.204990443E2,-1.711823654E1,-3.415991211E1,2.395569992E1
1.205090563E2,-1.712184143E1,-3.410827637E1,2.413679695E1
1.205190683E2,-1.692622757E1,-3.408767700E1,2.404423523E1
1.205290803E2,-1.708804321E1,-3.408937836E1,2.368285942E1
1.205390923E2,-1.696844864E1,-3.405833435E1,2.364070129E1
1.205491043E2,-1.726581955E1,-3.412294388E1,2.351133347E1
1.205591163E2,-1.722045517E1,-3.430378342E1,2.393996048E1
1.205691283E2,-1.731953049E1,-3.424745560E1,2.428244400E1
1.205791403E2,-1.716129684E1,-3.394597244E1,2.407383347E1
1.205891523E2,-1.694928741E1,-3.398431396E1,2.403363991E1
1.205991643E2,-1.688666916E1,-3.435927582E1,2.398773956E1
1.206091763E2,-1.709574509E1,-3.418196869E1,2.389344978E1
1.206191883E2,-1.701829910E1,-3.391445160E1,2.385124397E1
1.206292003E2,-1.700366974E1,-3.399946976E1,2.407462502E1
1.206392123E2,-1.727107239E1,-3.404637909E1,2.391848373E1
1.206492243E2,-1.725825882E1,-3.393233109E1,2.384778023E1
1.206592363E2,-1.716601562E1,-3.412180710E1,2.381319427E1
1.206692483E2,-1.704040527E1,-3.418301392E1,2.360337067E1
1.206792603E2,-1.693454361E1,-3.411537552E1,2.375607681E1
1.206892723E2,-1.718065262E1,-3.392034531E1,2.387287331E1
1.206992843E2,-1.727095795E1,-3.409762192E1,2.381592560E1
1.207092963E2,-1.720312119E1,-3.405346680E1,2.355840874E1
1.207193083E2,-1.722949600E1,-3.423282623E1,2.391051292E1
1.207293203E2,-1.729692078E1,-3.421115875E1,2.382427025E1
1.207393323E2,-1.723998260E1,-3.445490265E1,2.376197624E1
1.207493443E2,-1.695885849E1,-3.425339508E1,2.418429184E1
1.207593563E2,-1.699747086E1,-3.426946640E1,2.405793953E1
1.207693683E2,-1.695864105E1,-3.412409973E1,2.427451897E1
1.207793803E2,-1.703871536E1,-3.420438385E1,2.438909149E1
1.207893923E2,-1.690313721E1,-3.427256775E1,2.411538696E1
1.207994043E2,-1.711507034E1,-3.411627197E1,2.403743362E1
1.208094163E2,-1.727374268E1,-3.403532791E1,2.407258797E1
1.208194293E2,-1.708866119E1,-3.414034271E1,2.432382584E1
1.208294403E2,-1.687143707E1,-3.415274811E1,2.446195221E1
1.208394533E2,-1.707243729E1,-3.446102905E1,2.454321289E1
1.208494653E2,-1.729595184E1,-3.425356674E1,2.427620506E1
1.208594773E2,-1.723854828E1,-3.424848175E1,2.384128380E1
