"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.602865875E0,4.098477173E-1,-8.840915222E0,-3.353476410E0
1.612877875E0,5.625302124E-1,-8.719068604E0,-3.609444122E0
1.622889875E0,8.199948120E-1,-8.667425995E0,-3.860921173E0
1.632901875E0,9.768685913E-1,-8.824599152E0,-3.999083862E0
1.642912875E0,9.840536499E-1,-9.064999237E0,-3.924239502E0
1.652924875E0,7.764353943E-1,-9.286239166E0,-3.743265839E0
1.662936875E0,6.120771790E-1,-9.415570221E0,-3.578757935E0
1.672948875E0,4.564009094E-1,-9.399852905E0,-3.463647308E0
1.682960875E0,3.457809448E-1,-9.399254150E0,-3.346890106E0
1.692972875E0,2.960842896E-1,-9.555978241E0,-3.138224030E0
1.702983875E0,2.392025757E-1,-9.565408630E0,-2.999163208E0
1.712995875E0,6.780899048E-2,-9.456884308E0,-3.067121887E0
1.723007875E0,-1.178050232E-1,-9.363328857E0,-3.090323639E0
1.733019875E0,-2.977308655E-1,-9.164093170E0,-3.050805817E0
1.743031875E0,-5.986051941E-1,-8.936566315E0,-2.958597565E0
1.753042875E0,-9.065148926E-1,-8.757089539E0,-2.780467987E0
1.763054875E0,-1.003662872E0,-8.806337128E0,-2.553539886E0
1.773066875E0,-1.245410156E0,-9.069938965E0,-2.326761475E0
1.783078875E0,-1.434766388E0,-9.382039948E0,-2.120191040E0
1.793090875E0,-1.508862305E0,-9.718240814E0,-1.950593719E0
1.803102875E0,-1.587748260E0,-1.006312363E1,-1.844015350E0
1.813113875E0,-1.733545074E0,-1.026939468E1,-1.842967529E0
1.823125875E0,-1.689386902E0,-1.032462982E1,-1.942660217E0
1.833137875E0,-1.479074249E0,-1.019275406E1,-2.131567383E0
1.843149875E0,-1.195264435E0,-9.904453583E0,-2.384990387E0
1.853161875E0,-8.756790161E-1,-9.618099060E0,-2.580334167E0
1.863173875E0,-6.128256226E-1,-9.469907227E0,-2.739752655E0
1.873184875E0,-3.790118408E-1,-9.445058899E0,-2.837649078E0
1.883196875E0,-1.450483704E-1,-9.410031738E0,-2.821333008E0
1.893208875E0,5.179229736E-2,-9.302405548E0,-2.814147949E0
1.903220875E0,1.399589539E-1,-9.131910095E0,-2.767445068E0
1.913232875E0,2.212399292E-1,-8.989406433E0,-2.644550629E0
1.923244875E0,2.529739380E-1,-8.936865692E0,-2.498005371E0
1.933255875E0,1.561253357E-1,-8.915310516E0,-2.343975677E0
1.943267875E0,-2.679428101E-2,-8.971144409E0,-2.287543030E0
1.953279875E0,-2.160008240E-1,-9.044791260E0,-2.384391632E0
1.963291875E0,-3.534150696E-1,-9.073531494E0,-2.534828796E0
1.973303875E0,-4.360432434E-1,-8.997639313E0,-2.707569580E0
1.983314875E0,-3.808081055E-1,-8.944499817E0,-2.806214447E0
1.993326875E0,-2.686912537E-1,-8.950187988E0,-2.853965149E0
2.003338875E0,-1.734892273E-1,-8.984167328E0,-2.892584839E0
2.013350875E0,1.041833496E-1,-9.156159668E0,-2.925366669E0
2.023362875E0,3.342549133E-1,-9.337283020E0,-3.054398346E0
2.033374875E0,4.299060059E-1,-9.432185669E0,-3.263064423E0
