"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.634083875E0,-1.195134426E-1,-9.700472295E-2,2.273581633E-1
2.644095875E0,-1.349012768E-1,-6.399426699E-2,2.601496410E-1
2.654107875E0,-1.284334431E-1,-3.256372869E-2,2.671358943E-1
2.664118875E0,-1.060538191E-1,-3.928802669E-2,2.421893334E-1
2.674130875E0,-8.408073183E-2,-3.786715329E-2,2.000157058E-1
2.684142875E0,-9.062023954E-2,2.843500972E-3,1.522717282E-1
2.694154875E0,-1.237826500E-1,2.367303729E-2,1.330639172E-1
2.704166875E0,-1.600117972E-1,3.259121060E-2,1.178450766E-1
2.714177875E0,-1.978878310E-1,2.468109727E-2,1.030966446E-1
2.724189875E0,-2.292639536E-1,3.876119256E-3,1.008250013E-1
2.734201875E0,-2.077697350E-1,-9.633287787E-3,8.787926584E-2
2.744213875E0,-1.708350665E-1,5.574150681E-3,5.477116138E-2
2.754225875E0,-1.092381579E-1,1.856841803E-2,3.724705607E-2
2.764237875E0,-8.046545321E-3,4.422833920E-3,4.662218928E-2
2.774248875E0,7.411322085E-2,-1.152193844E-2,8.022175223E-2
2.784260875E0,1.224865325E-1,-2.769358277E-2,1.179263529E-1
2.794272875E0,1.319054284E-1,-3.076512516E-2,9.895359993E-2
2.804284875E0,1.224001490E-1,-3.299583793E-2,3.314435720E-2
2.814296875E0,9.522850329E-2,-1.970862508E-2,1.030279398E-2
2.824307875E0,5.061313324E-2,-1.370178044E-2,2.216562510E-2
2.834319875E0,9.975998579E-3,-2.414315343E-2,3.830627918E-2
2.844331875E0,-8.287368380E-3,-4.610061765E-2,6.503244013E-2
2.854343875E0,4.475723812E-3,-6.516487956E-2,9.909510255E-2
2.864355875E0,5.144215878E-3,-6.150803089E-2,1.621421206E-1
2.874367875E0,-3.162475722E-3,-4.174034894E-2,2.106740105E-1
2.884378875E0,-1.062668405E-2,-2.622066915E-2,2.217781654E-1
2.894390875E0,-2.223887974E-3,-8.730477691E-3,2.281586471E-1
2.904402875E0,1.583427826E-2,1.031507313E-2,2.150345716E-1
2.914414875E0,1.722417969E-2,9.812212586E-3,1.946701813E-1
2.924426875E0,2.372865893E-2,1.889820099E-3,1.730574104E-1
2.934438875E0,3.185797890E-2,-8.717613816E-3,1.704191467E-1
2.944449875E0,1.454644728E-2,-1.751007199E-2,1.813502240E-1
2.954461875E0,-3.314265786E-2,2.011442184E-3,1.809798029E-1
2.964473875E0,-6.774377575E-2,1.768841207E-2,1.886981276E-1
2.974485875E0,-1.043273190E-1,2.930215180E-2,1.845135677E-1
2.984497875E0,-1.179150239E-1,3.875359118E-2,1.477427673E-1
2.994508875E0,-1.030513835E-1,3.977685392E-2,9.777918667E-2
3.004520875E0,-5.455203697E-2,5.586079001E-2,7.776709110E-2
3.014532875E0,-2.060986374E-2,5.523630738E-2,8.585612923E-2
3.024544875E0,1.711363077E-2,5.353359818E-2,1.015100026E-1
3.034556875E0,4.926096462E-2,3.920031846E-2,7.493557692E-2
3.044568875E0,4.690928757E-2,2.738192618E-2,5.278310806E-2
3.054579875E0,2.875159990E-2,8.952671885E-3,4.011891603E-2
3.064591875E0,-2.962424202E-2,-3.572648764E-2,-8.332282305E-4
3.074603875E0,-6.163237559E-2,-6.050230980E-2,-2.454164118E-2
3.084615875E0,-6.941507444E-2,-8.115116715E-2,-3.565339744E-3
3.094627875E0,-8.202923622E-2,-7.793519855E-2,2.035532713E-2
3.104639875E0,-7.703070737E-2,-8.665749013E-2,3.713420480E-2
3.114650875E0,-5.768192360E-2,-8.022496819E-2,1.247751966E-1
3.124662875E0,-4.583477033E-2,-6.490818679E-2,1.981864044E-1
3.134674875E0,-1.435347090E-2,-3.516749382E-2,2.600601786E-1
3.144686875E0,1.513615726E-2,-1.410289943E-2,2.555727330E-1
3.154698875E0,6.159904646E-2,4.249756336E-3,1.980355462E-1
3.164709875E0,1.182747739E-1,4.166725874E-3,1.524439287E-1
3.174721875E0,1.171117627E-1,1.515715241E-2,1.107953811E-1
3.184733875E0,7.670258721E-2,2.701413631E-4,1.160090509E-1
3.194745875E0,3.485176245E-2,-1.009054005E-2,1.623575905E-1
3.204757875E0,1.376452837E-2,-2.112774432E-2,1.959752798E-1
3.214769875E0,1.120783333E-3,-2.116575122E-2,2.198415676E-1
3.224780875E0,-2.637987787E-2,-3.063941002E-3,2.234592399E-1
3.234792875E0,-1.826025149E-2,5.382362008E-3,2.216164899E-1
3.244804875E0,-8.334475011E-3,4.348223448E-2,2.150945055E-1
3.254816875E0,6.582265478E-3,7.081855237E-2,1.995678091E-1
3.264828875E0,1.839296501E-3,5.678581953E-2,1.751053977E-1
3.274839875E0,-2.088197853E-2,1.472445846E-2,1.426910654E-1
3.284851875E0,-4.185473509E-2,-3.839515686E-2,1.397119090E-1
3.294863875E0,-7.882810492E-2,-6.655944049E-2,1.405954233E-1
3.304876000E0,-9.573523762E-2,-7.644766688E-2,1.515694776E-1
3.314888000E0,-8.824780488E-2,-6.499180198E-2,1.396680549E-1
3.324900000E0,-8.955741674E-2,-2.162768126E-2,1.085123357E-1
3.334911000E0,-8.739367286E-2,1.597927094E-2,9.659483314E-2
3.344923000E0,-8.346171269E-2,2.409169793E-2,7.136409760E-2
3.354935000E0,-7.962802229E-2,4.048027396E-3,1.933089495E-2
3.364947000E0,-6.405315941E-2,-2.891097307E-2,-3.052246571E-2
3.374959000E0,-4.440662446E-2,-3.222108185E-2,-1.520831555E-2
