"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.220639583E-1,8.415227532E-1,-6.800950170E-1,-2.239945531E-1
7.320569583E-1,1.018984079E0,-6.413944960E-1,-2.940338254E-1
7.420499583E-1,1.028659105E0,-7.337499857E-1,-2.909235358E-1
7.520439583E-1,9.231628180E-1,-9.011728764E-1,-2.033802569E-1
7.620369583E-1,7.386054993E-1,-1.083804488E0,-8.804221451E-2
7.720299583E-1,5.515691042E-1,-1.242354274E0,5.758708343E-2
7.820239583E-1,4.351423681E-1,-1.324802279E0,1.948221624E-1
7.920169583E-1,4.360869229E-1,-1.284155250E0,2.915206254E-1
8.020099583E-1,4.808338881E-1,-1.170962334E0,3.791154623E-1
8.120029583E-1,5.937713385E-1,-9.512550831E-1,4.661685526E-1
8.219969583E-1,7.141579390E-1,-6.325583458E-1,5.411351919E-1
8.319899583E-1,7.873464823E-1,-3.410990238E-1,6.267116070E-1
8.419829583E-1,8.144390583E-1,-1.233642995E-1,7.281431556E-1
8.519769583E-1,8.064205647E-1,5.965302512E-2,8.309199214E-1
8.619699583E-1,8.103729486E-1,2.108513266E-1,8.918825984E-1
8.719629583E-1,8.167917728E-1,2.792453468E-1,8.904786110E-1
8.819569583E-1,8.312112093E-1,3.243952394E-1,8.319221139E-1
8.919499583E-1,8.595733643E-1,3.603195846E-1,7.434873581E-1
9.019429583E-1,8.886492252E-1,4.264671803E-1,6.350170970E-1
9.119369583E-1,9.346440434E-1,5.155462623E-1,5.409582853E-1
9.219299583E-1,9.843298197E-1,5.979610085E-1,4.497662783E-1
9.319229583E-1,1.023199916E0,6.984421611E-1,3.753888905E-1
9.419159583E-1,1.024677396E0,8.390128613E-1,3.111217618E-1
9.519099583E-1,9.253182411E-1,9.948318005E-1,2.142913789E-1
9.619029583E-1,7.519201040E-1,1.034209013E0,1.196216047E-1
9.718959583E-1,6.005597115E-1,9.121860266E-1,4.656193405E-2
9.818899583E-1,5.894799232E-1,6.345621347E-1,-2.818500623E-2
9.918829583E-1,7.302936316E-1,2.571414113E-1,-8.774607629E-2
1.001875958E0,9.853472114E-1,-1.306558549E-1,-7.738265395E-2
1.011869958E0,1.191303730E0,-4.895194471E-1,-2.516726963E-2
1.021862958E0,1.246217847E0,-7.385452390E-1,-8.006127551E-3
1.031855958E0,1.190432906E0,-8.622893691E-1,-2.902466618E-2
1.041849958E0,1.055815220E0,-9.102265835E-1,-7.671362162E-2
1.051842958E0,8.774070144E-1,-8.957055807E-1,-1.422997862E-1
1.061835958E0,7.090702057E-1,-8.063522577E-1,-2.177513987E-1
1.071829958E0,5.899868011E-1,-7.081354856E-1,-2.696419656E-1
1.081822958E0,5.111668706E-1,-6.512828469E-1,-2.822746634E-1
1.091815958E0,4.826680720E-1,-6.831012368E-1,-2.657703757E-1
1.101808958E0,4.613193870E-1,-8.228980303E-1,-2.197845131E-1
1.111802958E0,4.303507209E-1,-1.036329508E0,-1.733807921E-1
1.121795958E0,3.808092773E-1,-1.254889011E0,-1.333439052E-1
1.131788958E0,3.298885822E-1,-1.404035926E0,-1.066281348E-1
1.141782958E0,2.782922387E-1,-1.455385923E0,-6.041908637E-2
1.151775958E0,2.047736198E-1,-1.400232911E0,5.335425958E-4
1.161768958E0,1.256849319E-1,-1.250381112E0,8.827271312E-2
1.171762958E0,4.718157649E-2,-9.614800215E-1,1.484504044E-1
1.181755958E0,-8.107359707E-2,-5.106316209E-1,1.633625180E-1
1.191748958E0,-2.872530222E-1,-8.235531859E-3,1.044760495E-1
1.201742958E0,-5.327941179E-1,3.887619078E-1,-1.729805395E-2
1.211735417E0,-7.803934813E-1,6.505516768E-1,-1.378369778E-1
1.221728417E0,-1.011009097E0,7.983903885E-1,-1.767689288E-1
1.231721417E0,-1.229291081E0,8.963207006E-1,-6.505362689E-2
1.241715417E0,-1.498611450E0,9.278370738E-1,7.482144982E-2
1.251708417E0,-1.801389098E0,8.198398948E-1,8.800817281E-2
1.261701417E0,-2.047309637E0,7.652682662E-1,4.497175664E-2
1.271695417E0,-2.194992065E0,8.161229491E-1,-4.143947735E-2
1.281688417E0,-2.274432421E0,8.735827804E-1,-2.198936492E-1
1.291681417E0,-2.433697701E0,7.376422882E-1,-4.662902355E-1
1.301675417E0,-2.657165527E0,3.313555121E-1,-7.290097475E-1
1.311668417E0,-2.818627596E0,-2.681071460E-1,-1.012276769E0
1.321661417E0,-2.853188038E0,-9.998692274E-1,-1.309198737E0
1.331655417E0,-2.776906252E0,-1.789902091E0,-1.583920956E0
1.341648417E0,-2.668097973E0,-2.523008347E0,-1.676249027E0
1.351641417E0,-2.620227814E0,-3.082599640E0,-1.304609776E0
1.361635417E0,-2.710436821E0,-3.250951290E0,-6.163001060E-1
1.371628417E0,-3.033561945E0,-2.816748857E0,-1.086059064E-1
1.381621417E0,-3.281193495E0,-1.838005424E0,3.587473882E-3
1.391614417E0,-3.357499123E0,-6.137795448E-1,-2.081250250E-1
1.401608417E0,-3.137449265E0,9.511170387E-1,-3.664981425E-1
1.411601417E0,-2.771761894E0,2.346931219E0,-3.900713325E-1
1.421594417E0,-2.430836678E0,3.254760981E0,-2.904949486E-1
1.431588417E0,-2.173811436E0,3.895947218E0,-5.732150748E-3
1.441581417E0,-2.098232031E0,4.006606579E0,3.715445697E-1
1.451574417E0,-2.054789305E0,3.610221863E0,6.488180757E-1
1.461568417E0,-1.951819301E0,2.943003893E0,7.734209895E-1
1.471561417E0,-1.802137017E0,2.200822830E0,8.265527487E-1
1.481554417E0,-1.671181440E0,1.470753670E0,8.135821223E-1
1.491548417E0,-1.552100420E0,8.367092609E-1,7.238239050E-1
1.501541417E0,-1.470485449E0,3.442015350E-1,5.783524513E-1
1.511534417E0,-1.372145772E0,7.337924838E-2,4.062952995E-1
1.521527417E0,-1.236227632E0,6.121792644E-2,2.410543859E-1
1.531521417E0,-1.064741135E0,2.646152675E-1,5.227237195E-2
1.541514417E0,-8.642181158E-1,6.491504312E-1,-1.199334860E-1
1.551507417E0,-6.342489123E-1,1.069176435E0,-2.304455191E-1
1.561501417E0,-4.085905254E-1,1.342928886E0,-2.751048803E-1
1.571494417E0,-2.216905951E-1,1.343159437E0,-2.316154838E-1
1.581487417E0,-9.367670864E-2,1.109485984E0,-1.341592222E-1
1.591481417E0,3.643801901E-3,7.812755704E-1,-1.606953889E-2
1.601474417E0,1.287809461E-1,5.004327297E-1,1.692161709E-1
1.611467417E0,3.409836590E-1,3.878198564E-1,3.821809292E-1
1.621460417E0,6.580671072E-1,5.272206068E-1,5.296851993E-1
1.631454417E0,1.001865864E0,7.521921396E-1,5.301828384E-1
1.641447417E0,1.300688028E0,8.613297939E-1,4.359711111E-1
1.651440417E0,1.590601683E0,8.091155887E-1,3.980292380E-1
1.661434417E0,1.879606247E0,6.488348842E-1,4.427290559E-1
1.671427417E0,2.174449921E0,4.555779397E-1,5.272387862E-1
1.681420417E0,2.422701120E0,3.304930031E-1,5.522234440E-1
1.691414417E0,2.544538498E0,3.064959645E-1,5.064925551E-1
1.701407417E0,2.487344027E0,4.052835107E-1,4.533118606E-1
1.711400417E0,2.155467510E0,5.933300257E-1,4.321361184E-1
1.721394417E0,1.414665461E0,9.325259328E-1,4.906351268E-1
1.731387417E0,4.021962285E-1,1.367145777E0,6.387611032E-1
1.741380417E0,-4.229991436E-1,1.509181738E0,8.401333690E-1
1.751374417E0,-8.582509160E-1,1.264409423E0,9.889711142E-1
1.761367417E0,-9.761708975E-1,8.802291155E-1,9.951179028E-1
1.771360417E0,-8.722022772E-1,4.891339839E-1,8.319048285E-1
1.781353417E0,-6.302743554E-1,1.471492350E-1,5.736482143E-1
1.791347417E0,-2.654603720E-1,-1.534648985E-1,2.764041424E-1
1.801340417E0,2.988554835E-1,-4.054851532E-1,-7.024888694E-2
1.811333417E0,1.135460734E0,-5.546929836E-1,-4.317712188E-1
1.821327417E0,2.151790142E0,-6.865650415E-1,-9.032029510E-1
1.831320417E0,2.977436066E0,-9.312112331E-1,-1.494553566E0
1.841313417E0,3.322719574E0,-1.200929761E0,-1.803542495E0
1.851307417E0,3.240783453E0,-1.493552089E0,-1.332611322E0
1.861300417E0,2.246341467E0,-1.276622176E0,-4.338126183E-1
1.871293417E0,8.669654131E-1,-7.251135111E-1,3.947521746E-1
1.881287417E0,4.173013940E-2,-4.526066184E-1,7.249050140E-1
1.891280417E0,-2.331537157E-1,-2.340541184E-1,6.533672810E-1
1.901273417E0,-1.114970520E-1,9.140014648E-2,4.480271935E-1
1.911266417E0,1.244986504E-1,5.833825469E-1,2.575395405E-1
1.921260417E0,3.706319928E-1,1.216230869E0,1.025760621E-1
1.931253417E0,6.155260801E-1,1.855151653E0,3.288521990E-2
1.941246417E0,8.438140750E-1,2.335859776E0,-4.299835861E-2
1.951240417E0,1.023344874E0,2.490615845E0,-1.093718261E-1
1.961233417E0,1.118948340E0,2.369456053E0,-1.962444037E-1
1.971226417E0,1.110830903E0,2.070774555E0,-2.622403800E-1
1.981220417E0,9.780006409E-1,1.722739458E0,-2.294185162E-1
1.991213417E0,7.362807989E-1,1.417113900E0,-2.234756202E-2
2.001206417E0,4.207622707E-1,1.101034045E0,3.269065917E-1
2.011199417E0,2.106245905E-1,8.437718749E-1,6.396383643E-1
2.021193417E0,1.489250064E-1,7.097975612E-1,8.238899708E-1
2.031186417E0,1.666236818E-1,5.732605457E-1,9.360921383E-1
2.041179417E0,2.080371678E-1,4.532470405E-1,1.048458338E0
2.051173417E0,2.397808582E-1,3.708496690E-1,1.153798342E0
2.061166417E0,2.807581127E-1,2.851637900E-1,1.231715798E0
2.071159417E0,3.516121805E-1,2.236372679E-1,1.261165977E0
2.081153417E0,4.407276809E-1,1.826520115E-1,1.223732829E0
2.091146417E0,5.565175414E-1,1.548769325E-1,1.115317702E0
2.101139417E0,6.791140437E-1,1.448376179E-1,9.730748534E-1
2.111133417E0,8.086017966E-1,1.472915858E-1,8.227666616E-1
2.121126417E0,9.386580586E-1,1.445855498E-1,6.601473689E-1
2.131119417E0,1.062248230E0,1.349833310E-1,4.771937728E-1
2.141112417E0,1.167487144E0,7.720764726E-2,3.069871366E-1
2.151106417E0,1.244527936E0,-3.368751146E-3,1.819037795E-1
2.161099417E0,1.272018433E0,-3.875656798E-2,9.294061363E-2
2.171092417E0,1.254064918E0,-2.765174769E-2,5.502527952E-2
2.181086417E0,1.199198246E0,2.803228796E-2,2.557977475E-2
2.191079417E0,1.116914272E0,1.238813475E-1,-2.669550478E-2
2.201072417E0,1.021783233E0,2.851496041E-1,-7.970865816E-2
2.211067083E0,9.453569651E-1,4.996991456E-1,-1.286465675E-1
2.221060083E0,8.883296251E-1,7.636879683E-1,-1.842219532E-1
2.231053083E0,8.689897060E-1,1.095640182E0,-2.256553620E-1
2.241047083E0,8.769105077E-1,1.919836402E0,-2.733810842E-1
2.251040083E0,9.172092676E-1,2.997101784E0,-2.970338762E-1
2.261033083E0,9.945924282E-1,3.781044483E0,-2.937315702E-1
2.271026083E0,1.091822147E0,4.166028500E0,-2.958313823E-1
2.281020083E0,1.165953398E0,4.250558376E0,-2.759445012E-1
2.291013083E0,1.177425504E0,4.084820747E0,-2.136264890E-1
2.301006083E0,1.071969151E0,3.603747129E0,-1.201830804E-1
2.311000083E0,8.699555397E-1,2.633515596E0,-4.937682673E-2
2.320993083E0,5.944914818E-1,1.231680036E0,-4.501030594E-2
2.330986083E0,3.820869625E-1,-1.974951029E-1,-9.707026929E-2
2.340980083E0,2.527004778E-1,-1.322970986E0,-1.063769534E-1
2.350973083E0,1.693701893E-1,-2.016069889E0,-3.319499642E-2
2.360966083E0,1.067153290E-1,-2.370669842E0,8.716177195E-2
2.370960083E0,3.821026906E-2,-2.482823372E0,2.204937786E-1
2.380953083E0,-6.762055308E-2,-2.317431450E0,3.104636073E-1
2.390946083E0,-2.456618994E-1,-1.789522052E0,2.991012037E-1
2.400939083E0,-4.516028166E-1,-8.658200502E-1,1.923566461E-1
2.410933083E0,-6.272524595E-1,2.315457612E-1,5.959110335E-3
2.420926083E0,-7.966292500E-1,1.148016691E0,-1.274109185E-1
2.430919083E0,-9.191756248E-1,1.690401554E0,-1.546644270E-1
2.440913083E0,-1.146974087E0,2.013665438E0,-1.225978509E-1
2.450906083E0,-1.576798677E0,2.222991705E0,-1.243645921E-1
2.460899083E0,-1.980580330E0,2.279669523E0,-2.977214456E-1
2.470893083E0,-2.354651928E0,2.112341881E0,-4.676876366E-1
2.480886083E0,-2.514830589E0,1.969517469E0,-5.198190212E-1
2.490879083E0,-2.510390997E0,1.984575391E0,-4.860668480E-1
2.500873083E0,-2.651133776E0,1.711461544E0,-4.633580744E-1
2.510866083E0,-2.884891510E0,1.196330547E0,-5.135434866E-1
2.520859083E0,-3.081534624E0,4.774134755E-1,-6.206417084E-1
2.530852083E0,-3.146616220E0,-4.790762067E-1,-7.641639709E-1
2.540846083E0,-2.994561434E0,-1.720010042E0,-9.445034266E-1
2.550839083E0,-2.743166208E0,-2.853963614E0,-1.079028130E0
2.560832083E0,-2.577587605E0,-3.448384523E0,-1.038920641E0
2.570826083E0,-2.459547043E0,-3.512431145E0,-7.622572780E-1
2.580819083E0,-2.456802607E0,-2.965299368E0,-3.549243808E-1
2.590812083E0,-2.617026329E0,-1.944692373E0,-3.110903129E-2
2.600806083E0,-2.677812338E0,-4.275041521E-1,1.573916376E-1
2.610799083E0,-2.419469833E0,1.672554016E0,4.173222482E-1
2.620792083E0,-2.136029243E0,3.460399151E0,7.753898501E-1
2.630786083E0,-1.984942675E0,4.408325672E0,1.098397493E0
2.640779083E0,-1.924303055E0,4.678686142E0,1.315722942E0
2.650772083E0,-1.959200382E0,4.296674728E0,1.422609925E0
2.660765083E0,-1.979944706E0,3.544240475E0,1.451183796E0
2.670759083E0,-1.958671689E0,2.685891390E0,1.446833014E0
2.680752083E0,-1.897843242E0,1.954678655E0,1.443361282E0
2.690745083E0,-1.812806606E0,1.359098673E0,1.404546857E0
2.700739083E0,-1.688055396E0,9.447742105E-1,1.362440944E0
2.710732083E0,-1.543240547E0,7.388683558E-1,1.244339705E0
2.720725083E0,-1.369186759E0,7.423446178E-1,1.156273246E0
2.730719083E0,-1.168582439E0,9.417629838E-1,1.072265387E0
2.740712083E0,-8.861182332E-1,1.271644354E0,9.221149683E-1
2.750705083E0,-5.131296515E-1,1.691010356E0,7.216777205E-1
2.760699083E0,-1.486800760E-1,2.116750240E0,5.335097313E-1
2.770692083E0,1.148425266E-1,2.378692389E0,3.917075098E-1
2.780685083E0,2.683135867E-1,2.357812405E0,2.575446367E-1
2.790678083E0,3.490501046E-1,2.131007433E0,7.677537948E-2
2.800672083E0,3.744481504E-1,1.889638305E0,-1.132576764E-1
2.810665083E0,3.906854987E-1,1.675184369E0,-3.308743238E-1
2.820658083E0,4.366686940E-1,1.506636739E0,-5.867398977E-1
2.830652083E0,5.465313792E-1,1.426453352E0,-8.495422602E-1
2.840645083E0,7.663654685E-1,1.299037337E0,-9.259776473E-1
2.850638083E0,1.144267559E0,1.033002377E0,-5.515177846E-1
2.860632083E0,1.487737656E0,7.681616545E-1,4.605878890E-2
2.870625083E0,1.688795686E0,7.189803720E-1,5.708594322E-1
2.880618083E0,1.695597887E0,1.096936703E0,8.487898707E-1
2.890611083E0,1.470131397E0,1.907446265E0,9.426384568E-1
2.900605083E0,1.056918859E0,3.090159178E0,9.950257540E-1
2.910598083E0,6.200557351E-1,4.357224464E0,1.070690393E0
2.920591083E0,2.592906058E-1,5.237614155E0,1.172908664E0
2.930585083E0,-3.451902792E-2,5.527062416E0,1.296739697E0
2.940578083E0,-2.081600577E-1,5.139612198E0,1.381336808E0
2.950571083E0,-2.502168417E-1,4.174851418E0,1.424391270E0
2.960565083E0,-2.138881236E-1,2.942175627E0,1.389062285E0
2.970558083E0,-1.197776496E-1,1.762662411E0,1.226079226E0
2.980551083E0,2.100103907E-2,9.228733778E-1,9.254535437E-1
2.990545083E0,1.994358748E-1,4.126770496E-1,5.523279309E-1
3.000538083E0,4.469814897E-1,6.735400856E-2,2.763214111E-1
3.010531083E0,7.739843726E-1,-2.440768480E-1,8.545051515E-2
3.020524083E0,1.242600918E0,-6.385141611E-1,-1.731160581E-1
3.030518083E0,1.827192783E0,-1.147517562E0,-6.150604486E-1
3.040511083E0,2.304381847E0,-1.686053157E0,-1.274926305E0
3.050504083E0,2.426603794E0,-1.952878356E0,-1.755766988E0
3.060498083E0,2.120587826E0,-1.731980324E0,-1.537829399E0
3.070491083E0,1.265373468E0,-5.875564814E-1,-8.500639796E-1
3.080484083E0,6.263570786E-1,3.789605796E-1,-1.171652228E-1
3.090478083E0,3.600654602E-1,9.631067514E-1,3.041722476E-1
3.100471083E0,3.382493854E-1,1.411086202E0,4.702874422E-1
3.110464083E0,4.435802102E-1,1.725306988E0,5.589196682E-1
3.120457083E0,5.164658427E-1,2.018421412E0,5.594368577E-1
3.130451083E0,5.804456472E-1,2.191301346E0,5.525574684E-1
3.140444083E0,6.613386273E-1,2.038155556E0,5.609733462E-1
3.150437083E0,5.782181621E-1,1.754378676E0,5.553197861E-1
3.160431083E0,4.025180042E-1,1.380070925E0,4.680949152E-1
3.170424083E0,2.350329757E-1,9.624880552E-1,3.082710505E-1
3.180417083E0,7.856934518E-2,5.917182565E-1,1.535145044E-1
3.190411083E0,-3.597852588E-2,2.296383679E-1,1.145789474E-1
3.200404083E0,-1.190369278E-1,-8.223456889E-2,1.453203559E-1
3.210396792E0,-1.590341479E-1,-2.829596698E-1,2.201359421E-1
3.220390792E0,-1.192790195E-1,-3.670391440E-1,3.607455194E-1
3.230383792E0,-2.393624559E-2,-3.031280935E-1,5.446081161E-1
3.240376792E0,9.485857934E-2,-1.721032113E-1,7.174629569E-1
3.250369792E0,2.473652512E-1,2.156209759E-2,8.473918438E-1
3.260363792E0,4.227253497E-1,2.275536060E-1,9.307924509E-1
3.270356792E0,6.053261161E-1,4.221436381E-1,9.571111798E-1
3.280349792E0,7.720104456E-1,5.990196466E-1,9.366011024E-1
3.290343792E0,9.123671055E-1,7.655958533E-1,8.621453047E-1
3.300336792E0,1.026620746E0,9.424356222E-1,7.179085016E-1
3.310329792E0,1.103979588E0,1.134294033E0,5.263537765E-1
3.320323792E0,1.135403514E0,1.347053766E0,3.619147539E-1
3.330316792E0,1.069288850E0,1.770579696E0,1.950979829E-1
3.340309792E0,8.475721478E-1,2.640738726E0,-1.681719534E-2
3.350303792E0,6.495104432E-1,3.310909271E0,-1.650577933E-1
3.360296792E0,6.097707748E-1,3.447809458E0,-2.005052716E-1
3.370289792E0,7.144114375E-1,3.123706579E0,-8.815345168E-2
3.380282792E0,8.705866933E-1,2.589340925E0,1.116297022E-1
3.390276792E0,9.970860481E-1,2.045607328E0,2.639752924E-1
3.400269792E0,1.041140795E0,1.659751177E0,2.776487470E-1
3.410262792E0,9.702364206E-1,1.493571639E0,2.565181255E-1
3.420256792E0,8.301549554E-1,1.440669060E0,2.426150888E-1
3.430249792E0,7.252110839E-1,1.350363612E0,2.181556523E-1
3.440242792E0,7.059550881E-1,1.162118077E0,1.755919456E-1
3.450236792E0,7.581344247E-1,9.147398472E-1,1.614185572E-1
3.460229792E0,8.578131199E-1,6.487249136E-1,1.670492738E-1
3.470222792E0,9.447950721E-1,3.987004161E-1,1.923392117E-1
3.480215792E0,9.942145944E-1,1.956234723E-1,2.180163562E-1
3.490209792E0,9.641289115E-1,6.983255595E-2,2.157126218E-1
3.500202792E0,8.421350718E-1,5.621767044E-2,1.524308622E-1
3.510195792E0,6.020587087E-1,2.029774636E-1,-8.180115838E-4
3.520189792E0,2.902658880E-1,4.528490901E-1,-1.728262603E-1
3.530182792E0,1.012185588E-2,6.501110196E-1,-2.232108116E-1
3.540175792E0,-1.459636092E-1,6.918047071E-1,-1.867486686E-1
3.550169792E0,-1.470983922E-1,5.844404101E-1,-1.397723705E-1
3.560162792E0,-2.960425243E-2,3.828284442E-1,-8.154102415E-2
3.570155792E0,1.608486772E-1,1.290948093E-1,2.020485140E-2
3.580149792E0,3.607146442E-1,-1.341874152E-1,1.412702948E-1
3.590142792E0,5.160809755E-1,-3.493204117E-1,2.660784721E-1
3.600135792E0,5.969380140E-1,-4.797162414E-1,3.640146255E-1
3.610128792E0,6.305398345E-1,-5.695106387E-1,4.072172642E-1
3.620122792E0,6.249405146E-1,-5.973542333E-1,4.259320796E-1
3.630115792E0,5.744203925E-1,-5.436683893E-1,4.192157090E-1
3.640108792E0,4.653346837E-1,-3.822523057E-1,3.542771935E-1
3.650102792E0,3.106432259E-1,-1.160711572E-1,2.110596597E-1
3.660095792E0,1.171027869E-1,2.457272708E-1,-1.998551656E-3
3.670088792E0,-8.966018260E-2,6.380758882E-1,-2.267899513E-1
3.680082792E0,-3.061016798E-1,9.721132517E-1,-3.912313282E-1
3.690075792E0,-4.930204749E-1,1.122239947E0,-4.418424070E-1
3.700068792E0,-5.847200155E-1,1.124638438E0,-4.189879596E-1
3.710061792E0,-6.123333573E-1,1.064459085E0,-3.489894867E-1
3.720055792E0,-7.022408843E-1,1.028041959E0,-2.168631256E-1
3.730048792E0,-9.532987475E-1,1.103257298E0,-5.724356323E-2
3.740041792E0,-1.235072851E0,1.307898879E0,2.023019083E-2
3.750035792E0,-1.543683052E0,1.699292898E0,-8.074424230E-3
3.760028792E0,-1.907081485E0,2.005754709E0,-2.853571773E-1
3.770021792E0,-2.226160288E0,2.178434849E0,-6.418138146E-1
3.780015792E0,-2.479149580E0,2.162796736E0,-8.719031811E-1
3.790008792E0,-2.658787012E0,1.972592711E0,-1.035080075E0
3.800001792E0,-2.755775213E0,1.652967572E0,-1.136448264E0
3.809995792E0,-2.772901773E0,1.206464291E0,-1.188595295E0
3.819988792E0,-2.727097988E0,6.184830666E-1,-1.170765162E0
3.829981792E0,-2.689309120E0,1.475488693E-1,-1.017753005E0
3.839974792E0,-2.614945650E0,-1.576459408E-1,-7.489719391E-1
3.849968792E0,-2.459559441E0,-2.499883175E-1,-4.277100265E-1
3.859961792E0,-2.240704536E0,-1.604576409E-1,-1.391069740E-1
3.869954792E0,-2.026360989E0,7.362010330E-2,2.182565257E-2
3.879948792E0,-1.905541420E0,5.327754617E-1,7.955552638E-2
3.889941792E0,-1.851976752E0,1.069232702E0,1.306325197E-1
3.899934792E0,-1.797797918E0,1.568590045E0,2.161175907E-1
3.909928792E0,-1.541385531E0,2.439481974E0,3.707894385E-1
3.919921792E0,-1.284180641E0,3.307726860E0,5.845125914E-1
3.929914792E0,-1.178191304E0,3.692968607E0,7.892532945E-1
