"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.317914417E0,2.372416534E0,-9.983938293E0,8.990304565E-1
1.327908417E0,2.951861572E0,-9.648635559E0,1.356179810E0
1.337901417E0,3.347039795E0,-9.628726959E0,1.715283051E0
1.347894417E0,3.166515198E0,-9.864486694E0,1.627116394E0
1.357888417E0,1.967209167E0,-1.037073395E1,9.102571106E-1
1.367881417E0,1.165027313E0,-1.068043991E1,-4.026626587E-1
1.377874417E0,1.941462708E0,-1.059706329E1,-2.232008514E0
1.387867417E0,2.878663788E0,-1.092862381E1,-2.042053528E0
1.397861417E0,3.429069214E0,-1.156210648E1,-1.088835754E0
1.407854417E0,2.086062012E0,-1.209499832E1,8.339158630E-1
1.417847417E0,3.375480652E-1,-1.182705551E1,1.507664795E0
1.427841417E0,-1.041983185E0,-1.146690445E1,1.018931122E0
1.437834417E0,-2.663261719E0,-1.142469223E1,4.810995483E-1
1.447827417E0,-3.617677002E0,-1.128862518E1,-7.786807251E-1
1.457821417E0,-3.116519165E0,-1.086560486E1,-1.000818787E0
1.467814417E0,-2.320175171E0,-1.023152344E1,-5.484594727E-1
1.477807417E0,-1.897454224E0,-9.520202637E0,-2.001338196E-1
1.487801417E0,-1.544937286E0,-8.744066620E0,-9.999206543E-2
1.497794417E0,-1.052311707E0,-8.054300995E0,-1.016386414E-1
1.507787417E0,-7.027885437E-1,-7.541018372E0,-4.989125061E-1
1.517780417E0,-3.373983765E-1,-7.014114075E0,-5.923182678E-1
1.527774417E0,-3.263214111E-2,-6.588399353E0,-5.212161255E-1
1.537767417E0,4.519102478E-1,-6.310427399E0,-4.046086121E-1
1.547760417E0,8.616082764E-1,-6.134393463E0,-2.600093079E-1
1.557754417E0,1.258882141E0,-6.158643036E0,-1.495390320E-1
1.567747417E0,1.812730408E0,-6.120472412E0,-3.791615295E-1
1.577740417E0,2.434537354E0,-5.930218048E0,-8.113128662E-1
1.587734417E0,3.396586761E0,-5.710624695E0,-1.534010010E0
1.597727417E0,4.166435852E0,-5.411247253E0,-2.266736298E0
1.607720417E0,4.452940063E0,-4.918022919E0,-2.731070709E0
1.617713417E0,4.470603333E0,-4.337829437E0,-3.057541809E0
1.627707417E0,4.380341034E0,-3.940405884E0,-3.286565552E0
1.637700417E0,4.348457336E0,-3.878434753E0,-3.562591553E0
1.647693417E0,4.258195038E0,-4.135001221E0,-4.010609894E0
1.657687417E0,3.594026184E0,-4.865931244E0,-4.378993835E0
1.667680417E0,2.748135223E0,-6.137087860E0,-4.457879791E0
1.677673417E0,2.151176605E0,-7.701035614E0,-4.474644928E0
1.687667417E0,1.819466400E0,-9.210496674E0,-4.711751862E0
1.697660417E0,1.243613892E0,-1.053928345E1,-5.382357330E0
1.707653417E0,4.361929321E-1,-1.166778671E1,-6.273005219E0
1.717647417E0,-3.938310242E-1,-1.268043091E1,-7.869734802E0
1.727640417E0,-1.410217438E0,-1.365610199E1,-1.042102936E1
1.737633417E0,-2.546205139E0,-1.415112259E1,-1.200144287E1
1.747627417E0,-3.324137421E0,-1.347976868E1,-1.054242691E1
1.757620417E0,-3.103196869E0,-1.205997116E1,-7.618557129E0
1.767613417E0,-1.961371307E0,-1.058912979E1,-5.353168030E0
1.777606417E0,-6.024971008E-1,-9.506730652E0,-4.057312775E0
1.787600417E0,1.586700439E-1,-9.106163635E0,-3.854185181E0
1.797593417E0,9.747729492E-1,-9.332942047E0,-4.086502075E0
1.807586417E0,2.177222443E0,-1.000609222E1,-3.680995331E0
1.817580417E0,3.199147339E0,-1.121123611E1,-2.418370972E0
1.827573417E0,4.468358002E0,-1.328188019E1,-4.965174866E-1
1.837566417E0,5.697452087E0,-1.598151627E1,1.276395721E0
1.847560417E0,5.056784363E0,-1.706376572E1,1.705553284E0
1.857553417E0,2.486629028E0,-1.662802185E1,3.963757324E-1
1.867546417E0,2.239343262E-1,-1.456546097E1,-5.427413635E0
1.877540417E0,-1.180744629E0,-1.045934967E1,-8.439599762E0
1.887533417E0,1.444496155E-1,-6.941365356E0,-4.110003204E0
1.897526417E0,1.557361450E0,-5.598956909E0,-1.087338867E0
1.907519417E0,1.614542542E0,-5.034780121E0,1.348994751E0
1.917513417E0,1.094523926E0,-4.251608734E0,2.159858551E0
1.927506417E0,6.539900208E-1,-3.829486542E0,2.443518677E0
1.937499417E0,5.403762817E-2,-4.254752197E0,2.539319458E0
1.947493417E0,2.053729248E-1,-5.761967926E0,2.379152527E0
1.957486417E0,4.204756165E-1,-7.980205078E0,2.032473450E0
1.967479417E0,7.174580383E-1,-1.038285873E1,1.665287018E0
1.977473417E0,8.375083923E-1,-1.224663300E1,1.391656036E0
1.987466417E0,5.616320801E-1,-1.346090790E1,1.111738129E0
1.997459417E0,-3.013233948E-1,-1.391775787E1,7.421566772E-1
2.007452417E0,-1.011446686E0,-1.345327377E1,3.312611389E-1
2.017446417E0,-1.140178986E0,-1.217104019E1,6.261479187E-1
2.027439417E0,-8.900491333E-1,-1.111393845E1,1.083896027E0
2.037432417E0,-7.529342651E-1,-1.048509613E1,1.006207581E0
2.047426417E0,-9.372010803E-1,-1.008946884E1,7.147636414E-1
2.057419417E0,-1.006956024E0,-9.651180267E0,3.384461975E-1
2.067412417E0,-9.328601074E-1,-9.251661072E0,1.469943237E-1
2.077406417E0,-7.165599060E-1,-8.844208374E0,9.400451660E-2
2.087399417E0,-3.737727356E-1,-8.349636841E0,1.769320679E-1
2.097392417E0,-3.876937866E-2,-8.011639709E0,2.757266235E-1
2.107386417E0,5.748046875E-2,-7.809260559E0,3.191363525E-1
2.117379417E0,3.098556519E-2,-7.630083160E0,3.573069763E-1
2.127372417E0,8.337661743E-2,-7.651788025E0,3.998185730E-1
2.137365417E0,1.954934692E-1,-7.826923828E0,4.188290405E-1
2.147359417E0,2.592608643E-1,-8.187823334E0,4.483177185E-1
2.157352417E0,2.960842896E-1,-8.575068054E0,4.343966675E-1
2.167345417E0,2.483335876E-1,-8.894653473E0,2.817141724E-1
2.177339417E0,9.954299927E-2,-9.105864258E0,1.347198486E-1
2.187332417E0,2.353106689E-1,-9.196126556E0,5.837860107E-2
2.197325417E0,4.641847229E-1,-9.140142975E0,-6.571334839E-2
2.207320083E0,5.626799011E-1,-9.068442078E0,-1.685494995E-1
2.217313083E0,6.249504089E-1,-9.108558655E0,-1.746867371E-1
2.227306083E0,6.439608765E-1,-9.370214539E0,-1.815724182E-1
2.237300083E0,5.824388123E-1,-9.600884857E0,-2.076182556E-1
2.247293083E0,7.937992859E-1,-9.635612640E0,-7.967930603E-1
2.257286083E0,8.496331787E-1,-9.692344666E0,-1.216969299E0
2.267279083E0,5.863307190E-1,-9.799671478E0,-1.126557312E0
2.277273083E0,4.453239441E-1,-1.003722748E1,-1.159488831E0
2.287266083E0,1.079255676E-1,-1.042357407E1,-1.556762695E0
2.297259083E0,-2.878514099E-1,-1.070693481E1,-2.404000854E0
2.307253083E0,-6.400689697E-1,-1.083551743E1,-3.683090973E0
2.317246083E0,-7.939489746E-1,-1.067564987E1,-4.949756927E0
2.327239083E0,-6.954537964E-1,-1.028870453E1,-5.444478149E0
2.337233083E0,-6.709048462E-1,-1.015952316E1,-4.303700409E0
2.347226083E0,-9.160949707E-1,-1.026894562E1,-2.568508759E0
2.357219083E0,-1.303938446E0,-1.067370392E1,-1.298549652E0
2.367213083E0,-1.572180634E0,-1.123818008E1,-5.602848816E-1
2.377206083E0,-1.652713165E0,-1.179861465E1,-2.745291138E-1
