"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.122709583E-1,-2.184400177E1,2.801399994E1,3.113452911E1
4.222639583E-1,-2.186823273E1,2.851337433E1,3.039282227E1
4.322579583E-1,-2.173114777E1,2.906581116E1,2.986445618E1
4.422509583E-1,-2.172409821E1,2.967527771E1,2.921246338E1
4.522439583E-1,-2.168820953E1,3.035513306E1,2.857913208E1
4.622379583E-1,-2.139838409E1,3.086707687E1,2.832688904E1
4.722309583E-1,-2.139838409E1,3.086707687E1,2.832688904E1
4.822239583E-1,-2.098900604E1,3.129492569E1,2.825801086E1
4.922169583E-1,-2.061116791E1,3.154637909E1,2.813077545E1
5.022109583E-1,-2.020864868E1,3.191053772E1,2.817245483E1
5.122039583E-1,-1.993211365E1,3.198212051E1,2.859290314E1
5.221969583E-1,-1.978886414E1,3.179038239E1,2.872901154E1
5.321909583E-1,-1.972308350E1,3.174586868E1,2.869048309E1
5.421839583E-1,-2.002066803E1,3.161040497E1,2.867167664E1
5.521769583E-1,-2.007975006E1,3.144888306E1,2.868368530E1
5.621709583E-1,-2.043604279E1,3.141620636E1,2.828997803E1
5.721639583E-1,-2.069696045E1,3.142474365E1,2.814945984E1
5.821569583E-1,-2.089545441E1,3.152927017E1,2.765796661E1
5.921509583E-1,-2.110369110E1,3.169946289E1,2.726381683E1
6.021439583E-1,-2.117254639E1,3.232927704E1,2.654914093E1
6.121369583E-1,-2.116087341E1,3.279751968E1,2.576394653E1
6.221299583E-1,-2.117939758E1,3.348217392E1,2.500147247E1
6.321239583E-1,-2.084303284E1,3.430235672E1,2.412213135E1
6.421169583E-1,-2.059299469E1,3.476507950E1,2.351511383E1
6.521099583E-1,-2.029683685E1,3.542020416E1,2.328567505E1
6.621039583E-1,-1.975844574E1,3.565647125E1,2.331572723E1
6.720969583E-1,-1.942369080E1,3.576450729E1,2.349405670E1
6.820899583E-1,-1.895117188E1,3.563833618E1,2.355804443E1
6.920839583E-1,-1.878056335E1,3.560598755E1,2.387030792E1
7.020769583E-1,-1.843619537E1,3.543943787E1,2.400294495E1
7.120699583E-1,-1.839191437E1,3.560256195E1,2.400791168E1
7.220639583E-1,-1.839191437E1,3.560256195E1,2.400791168E1
7.320569583E-1,-1.813284302E1,3.572244263E1,2.394064331E1
7.420499583E-1,-1.801153564E1,3.585908508E1,2.398785400E1
7.520439583E-1,-1.801580048E1,3.607519531E1,2.355461884E1
7.620369583E-1,-1.785838318E1,3.617815018E1,2.333560944E1
7.720299583E-1,-1.769456482E1,3.616980362E1,2.326234436E1
7.820239583E-1,-1.733663940E1,3.630908203E1,2.316821289E1
7.920169583E-1,-1.708395386E1,3.656786346E1,2.340441132E1
8.020099583E-1,-1.670066071E1,3.662657928E1,2.349201965E1
8.120029583E-1,-1.638171387E1,3.678988266E1,2.326545715E1
8.219969583E-1,-1.610063934E1,3.696502686E1,2.321047211E1
8.319899583E-1,-1.578977966E1,3.724132538E1,2.314533997E1
8.419829583E-1,-1.542534637E1,3.756142426E1,2.292427826E1
8.519769583E-1,-1.496024323E1,3.790331268E1,2.248983002E1
8.619699583E-1,-1.469934845E1,3.810973358E1,2.215416718E1
8.719629583E-1,-1.438116455E1,3.862397385E1,2.186051941E1
8.819569583E-1,-1.394786835E1,3.866341019E1,2.151453400E1
8.919499583E-1,-1.384146118E1,3.901530075E1,2.103922272E1
9.019429583E-1,-1.355273438E1,3.901670456E1,2.062593842E1
9.119369583E-1,-1.348760223E1,3.937185287E1,1.998669434E1
9.219299583E-1,-1.328500366E1,3.967492294E1,1.958695984E1
9.319229583E-1,-1.313899994E1,3.987158203E1,1.934166718E1
9.419159583E-1,-1.322954559E1,4.031982040E1,1.875247955E1
9.519099583E-1,-1.327630615E1,4.047179031E1,1.827793121E1
9.619029583E-1,-1.331395721E1,4.073525238E1,1.754370880E1
9.718959583E-1,-1.338367462E1,4.085239029E1,1.712553406E1
9.818899583E-1,-1.338367462E1,4.085239029E1,1.712553406E1
9.918829583E-1,-1.349589539E1,4.088319778E1,1.705934906E1
1.001875958E0,-1.370289612E1,4.100072098E1,1.654799652E1
1.011869958E0,-1.360891724E1,4.117692947E1,1.589917755E1
1.021862958E0,-1.353091431E1,4.134713364E1,1.562913513E1
1.031855958E0,-1.339754486E1,4.159774017E1,1.515841675E1
1.041849958E0,-1.328905487E1,4.173954010E1,1.460466003E1
1.051842958E0,-1.340403748E1,4.192226410E1,1.433496094E1
1.061835958E0,-1.330749512E1,4.192816925E1,1.402238464E1
1.071829958E0,-1.318471527E1,4.217072296E1,1.414102173E1
1.081822958E0,-1.305711365E1,4.217006683E1,1.391468048E1
1.091815958E0,-1.311711884E1,4.212418747E1,1.375206757E1
1.101808958E0,-1.316667938E1,4.195270538E1,1.332963562E1
1.111802958E0,-1.318790436E1,4.212196732E1,1.308705139E1
1.121795958E0,-1.319409943E1,4.217963791E1,1.328574371E1
1.131788958E0,-1.315324402E1,4.223340607E1,1.323601532E1
1.141782958E0,-1.308061981E1,4.214588165E1,1.309986877E1
1.151775958E0,-1.306897736E1,4.214082718E1,1.322991180E1
1.161768958E0,-1.307914734E1,4.228735352E1,1.349274445E1
1.171762958E0,-1.274472809E1,4.240767670E1,1.366114044E1
1.181755958E0,-1.241674042E1,4.221059799E1,1.369918823E1
1.191748958E0,-1.230362701E1,4.220035553E1,1.400392914E1
1.201742958E0,-1.230104828E1,4.201980591E1,1.398237610E1
1.211735417E0,-1.236663818E1,4.209121323E1,1.411444855E1
1.221728417E0,-1.258422852E1,4.183894348E1,1.443717194E1
1.231721417E0,-1.265830231E1,4.181497574E1,1.480484772E1
1.241715417E0,-1.265830231E1,4.181497574E1,1.480484772E1
1.251708417E0,-1.276834106E1,4.160665894E1,1.501722717E1
1.261701417E0,-1.278797150E1,4.127558136E1,1.582628632E1
1.271695417E0,-1.288758850E1,4.102141190E1,1.655305481E1
1.281688417E0,-1.308357239E1,4.078036880E1,1.733683777E1
1.291681417E0,-1.339049530E1,4.044283676E1,1.812250519E1
1.301675417E0,-1.354934692E1,3.999008179E1,1.911326599E1
1.311668417E0,-1.383003998E1,3.943646240E1,2.007372284E1
1.321661417E0,-1.421518707E1,3.874707031E1,2.122663116E1
1.331655417E0,-1.445351410E1,3.808925629E1,2.238034058E1
1.341648417E0,-1.475753021E1,3.711332321E1,2.368534851E1
1.351641417E0,-1.476321411E1,3.624462509E1,2.517247009E1
1.361635417E0,-1.462926483E1,3.542671967E1,2.648346710E1
1.371628417E0,-1.407881165E1,3.465684891E1,2.806581116E1
1.381621417E0,-1.347781372E1,3.386614227E1,2.916141510E1
1.391614417E0,-1.280966949E1,3.283043289E1,3.058436584E1
1.401608417E0,-1.262667847E1,3.170771408E1,3.170025635E1
1.411601417E0,-1.308662415E1,3.077151489E1,3.260309601E1
1.421594417E0,-1.390726471E1,2.983861923E1,3.308505249E1
1.431588417E0,-1.498339844E1,2.912744904E1,3.347490692E1
1.441581417E0,-1.622427368E1,2.836367035E1,3.359584808E1
1.451574417E0,-1.716342926E1,2.763428497E1,3.374789429E1
1.461568417E0,-1.817010498E1,2.701151657E1,3.354540253E1
1.471561417E0,-1.881979370E1,2.659352875E1,3.376884460E1
1.481554417E0,-1.922499847E1,2.620214844E1,3.369874573E1
1.491548417E0,-1.950542450E1,2.594038773E1,3.411787415E1
1.501541417E0,-1.950542450E1,2.594038773E1,3.411787415E1
1.511534417E0,-1.960417938E1,2.571728134E1,3.431560516E1
1.521527417E0,-1.959881592E1,2.538752747E1,3.496700287E1
1.531521417E0,-1.959423065E1,2.491171646E1,3.511905670E1
1.541514417E0,-1.968678284E1,2.438333130E1,3.562519073E1
1.551507417E0,-1.981427002E1,2.402299118E1,3.552964020E1
1.561501417E0,-2.008257294E1,2.381955719E1,3.552821350E1
1.571494417E0,-2.057023621E1,2.359250641E1,3.545824432E1
1.581487417E0,-2.120089722E1,2.334711456E1,3.526964569E1
1.591481417E0,-2.157595825E1,2.335417938E1,3.517549133E1
1.601474417E0,-2.200430298E1,2.330253601E1,3.488722229E1
1.611467417E0,-2.201084137E1,2.333794403E1,3.472739410E1
1.621460417E0,-2.223985291E1,2.348056030E1,3.441547394E1
1.631454417E0,-2.227267456E1,2.373937225E1,3.413053131E1
1.641447417E0,-2.234606171E1,2.419081497E1,3.383178711E1
1.651440417E0,-2.241981506E1,2.479220200E1,3.319200897E1
1.661434417E0,-2.267504120E1,2.526322556E1,3.237779236E1
1.671427417E0,-2.284197235E1,2.603559494E1,3.174183655E1
1.681420417E0,-2.265552521E1,2.678514099E1,3.093618011E1
1.691414417E0,-2.274775696E1,2.779668808E1,3.006616974E1
1.701407417E0,-2.260321808E1,2.847869492E1,2.928955841E1
1.711400417E0,-2.255835724E1,2.924412155E1,2.865725708E1
1.721394417E0,-2.261360931E1,2.978520203E1,2.795011139E1
1.731387417E0,-2.276072693E1,3.043096542E1,2.729749298E1
1.741380417E0,-2.301556396E1,3.054788589E1,2.681824493E1
1.751374417E0,-2.301556396E1,3.054788589E1,2.681824493E1
1.761367417E0,-2.286948395E1,3.067833328E1,2.660861206E1
1.771360417E0,-2.295352936E1,3.070562744E1,2.653063202E1
1.781353417E0,-2.287499237E1,3.064383698E1,2.673848724E1
1.791347417E0,-2.255496216E1,3.054162216E1,2.696394348E1
1.801340417E0,-2.242416382E1,3.059839249E1,2.714569855E1
1.811333417E0,-2.221592712E1,3.042555237E1,2.705281067E1
1.821327417E0,-2.224439240E1,3.057186508E1,2.702725983E1
1.831320417E0,-2.234776306E1,3.084745789E1,2.708963776E1
1.841313417E0,-2.239185333E1,3.112755585E1,2.617729187E1
1.851307417E0,-2.262471008E1,3.151342773E1,2.561827087E1
1.861300417E0,-2.300941467E1,3.189570999E1,2.470755005E1
1.871293417E0,-2.300234985E1,3.247266769E1,2.432292175E1
1.881287417E0,-2.271709442E1,3.285242081E1,2.401030731E1
1.891280417E0,-2.238801575E1,3.317122650E1,2.394018555E1
1.901273417E0,-2.200979614E1,3.317853928E1,2.411602783E1
1.911266417E0,-2.186846924E1,3.326770020E1,2.420159912E1
1.921260417E0,-2.180651855E1,3.337284851E1,2.384430695E1
1.931253417E0,-2.198019409E1,3.340514374E1,2.328321075E1
1.941246417E0,-2.231449890E1,3.341661835E1,2.295202637E1
1.951240417E0,-2.285165405E1,3.393495178E1,2.201865387E1
1.961233417E0,-2.346646118E1,3.386879730E1,2.073726654E1
1.971226417E0,-2.402710724E1,3.405742645E1,2.000618744E1
1.981220417E0,-2.442179108E1,3.403596497E1,1.923088074E1
1.991213417E0,-2.478829956E1,3.415098190E1,1.839985657E1
2.001206417E0,-2.506473541E1,3.442635727E1,1.768956757E1
2.011199417E0,-2.506473541E1,3.442635727E1,1.768956757E1
2.021193417E0,-2.518280792E1,3.474986267E1,1.755107880E1
2.031186417E0,-2.506909943E1,3.485495758E1,1.724422455E1
2.041179417E0,-2.488210297E1,3.501351166E1,1.691996002E1
2.051173417E0,-2.459921265E1,3.539566040E1,1.673863220E1
2.061166417E0,-2.413196564E1,3.577496338E1,1.655020142E1
2.071159417E0,-2.376001740E1,3.615927887E1,1.637480164E1
2.081153417E0,-2.332380676E1,3.647708893E1,1.604930115E1
2.091146417E0,-2.298230743E1,3.682447815E1,1.615438080E1
2.101139417E0,-2.245540619E1,3.724038315E1,1.589684296E1
2.111133417E0,-2.218663025E1,3.743678284E1,1.553791809E1
2.121126417E0,-2.171452332E1,3.761821365E1,1.512034607E1
2.131119417E0,-2.123239899E1,3.787278748E1,1.476837158E1
2.141112417E0,-2.111183929E1,3.813722229E1,1.444686127E1
2.151106417E0,-2.101553345E1,3.832732010E1,1.382611084E1
2.161099417E0,-2.088530731E1,3.850910568E1,1.348326874E1
2.171092417E0,-2.105622101E1,3.874664688E1,1.290981293E1
2.181086417E0,-2.090620422E1,3.882522202E1,1.230300903E1
2.191079417E0,-2.093002319E1,3.904480362E1,1.195929718E1
2.201072417E0,-2.096585846E1,3.916387939E1,1.152606964E1
2.211067083E0,-2.096729279E1,3.922307205E1,1.099147797E1
2.221060083E0,-2.105637360E1,3.903510284E1,1.036878967E1
2.231053083E0,-2.120479584E1,3.917092133E1,9.956001282E0
2.241047083E0,-2.132459259E1,3.911513138E1,9.221939087E0
2.251040083E0,-2.155494690E1,3.917263031E1,8.336128235E0
2.261033083E0,-2.203242493E1,3.915742493E1,7.258377075E0
2.271026083E0,-2.203242493E1,3.915742493E1,7.258377075E0
2.281020083E0,-2.224008179E1,3.921726227E1,6.012924194E0
2.291013083E0,-2.246556091E1,3.941841125E1,4.856742859E0
2.301006083E0,-2.277888489E1,3.944493103E1,3.254196167E0
2.311000083E0,-2.302210236E1,3.937103653E1,1.765640259E0
2.320993083E0,-2.311706543E1,3.939718246E1,8.038101196E-1
2.330986083E0,-2.295263672E1,3.930084610E1,2.941284180E-1
2.340980083E0,-2.296864319E1,3.921173096E1,1.345825195E-2
2.350973083E0,-2.290429688E1,3.906431580E1,-1.771163940E-1
2.360966083E0,-2.291544342E1,3.904365540E1,4.837417603E-1
2.370960083E0,-2.288383484E1,3.909330750E1,9.958724976E-1
2.380953083E0,-2.302636719E1,3.913375854E1,1.425910950E0
2.390946083E0,-2.302703094E1,3.925078201E1,2.013122559E0
2.400939083E0,-2.278198242E1,3.931965256E1,2.411544800E0
2.410933083E0,-2.270410919E1,3.927253723E1,2.840644836E0
2.420926083E0,-2.249962616E1,3.908803940E1,3.011505127E0
2.430919083E0,-2.261574554E1,3.912341690E1,3.062835693E0
2.440913083E0,-2.267803955E1,3.906611252E1,3.126396179E0
2.450906083E0,-2.289722443E1,3.902186584E1,3.082832336E0
2.460899083E0,-2.289905548E1,3.896130753E1,3.262916565E0
2.470893083E0,-2.306245422E1,3.888024902E1,3.585426331E0
2.480886083E0,-2.326599121E1,3.882259750E1,4.202690125E0
2.490879083E0,-2.360701752E1,3.873690414E1,4.522850037E0
2.500873083E0,-2.365938568E1,3.836346436E1,5.121520996E0
2.510866083E0,-2.403927612E1,3.834619141E1,5.904823303E0
2.520859083E0,-2.427027130E1,3.805440140E1,6.758750916E0
2.530852083E0,-2.427027130E1,3.805440140E1,6.758750916E0
2.540846083E0,-2.458650970E1,3.794140244E1,7.883728027E0
2.550839083E0,-2.475873566E1,3.735966492E1,9.182785034E0
2.560832083E0,-2.502246094E1,3.684637833E1,1.072203827E1
2.570826083E0,-2.498900604E1,3.631338501E1,1.274531555E1
2.580819083E0,-2.493973541E1,3.587582397E1,1.448391724E1
2.590812083E0,-2.479650879E1,3.521361160E1,1.625166321E1
2.600806083E0,-2.455986023E1,3.469788742E1,1.795252991E1
2.610799083E0,-2.431224060E1,3.431908035E1,1.910988617E1
2.620792083E0,-2.437797546E1,3.407997894E1,1.966641998E1
2.630786083E0,-2.465253448E1,3.388824081E1,1.978928375E1
2.640779083E0,-2.519292450E1,3.376931000E1,1.939842224E1
2.650772083E0,-2.540004730E1,3.369092178E1,1.906037903E1
2.660765083E0,-2.579647827E1,3.384528732E1,1.870178986E1
2.670759083E0,-2.574698639E1,3.368933868E1,1.847248077E1
2.680752083E0,-2.584353638E1,3.376071930E1,1.833050537E1
2.690745083E0,-2.569367981E1,3.392392349E1,1.841796112E1
2.700739083E0,-2.543454742E1,3.411338425E1,1.846067047E1
2.710732083E0,-2.511203003E1,3.415854263E1,1.895893860E1
2.720725083E0,-2.477675629E1,3.405707169E1,1.940482330E1
2.730719083E0,-2.457880402E1,3.414438248E1,1.953505707E1
2.740712083E0,-2.430013275E1,3.402154922E1,1.969374847E1
2.750705083E0,-2.422756958E1,3.427450943E1,1.963710785E1
2.760699083E0,-2.427650452E1,3.422467041E1,1.934434509E1
2.770692083E0,-2.460194397E1,3.441114426E1,1.910997009E1
2.780685083E0,-2.474192810E1,3.434797287E1,1.849164581E1
2.790678083E0,-2.474192810E1,3.434797287E1,1.849164581E1
2.800672083E0,-2.504595184E1,3.458789444E1,1.767150879E1
2.810665083E0,-2.545999146E1,3.468389130E1,1.710176086E1
2.820658083E0,-2.559588623E1,3.469984055E1,1.634901428E1
2.830652083E0,-2.593767548E1,3.457885742E1,1.567471313E1
2.840645083E0,-2.651222992E1,3.454354095E1,1.534382629E1
2.850638083E0,-2.685668182E1,3.449545670E1,1.434264374E1
2.860632083E0,-2.731483459E1,3.438608170E1,1.405363464E1
2.870625083E0,-2.767646027E1,3.451721954E1,1.332541656E1
2.880618083E0,-2.759249878E1,3.488272095E1,1.244826508E1
2.890611083E0,-2.728615570E1,3.521157074E1,1.146385193E1
2.900605083E0,-2.719819641E1,3.553900528E1,1.062438965E1
2.910598083E0,-2.726707458E1,3.596529007E1,9.392326355E0
2.920591083E0,-2.711088562E1,3.647453308E1,7.875663757E0
2.930585083E0,-2.691450500E1,3.675619125E1,6.437942505E0
2.940578083E0,-2.665737152E1,3.698699570E1,5.026199341E0
2.950571083E0,-2.608419037E1,3.745699310E1,3.800575256E0
2.960565083E0,-2.551442719E1,3.762550354E1,2.799476624E0
2.970558083E0,-2.496949768E1,3.814131165E1,1.959106445E0
2.980551083E0,-2.457298279E1,3.849940491E1,1.452896118E0
2.990545083E0,-2.416133881E1,3.861432266E1,1.321060181E0
3.000538083E0,-2.416289520E1,3.881596375E1,1.394599915E0
3.010531083E0,-2.395334625E1,3.895757294E1,1.026016235E0
3.020524083E0,-2.392312622E1,3.882764053E1,6.039199829E-1
3.030518083E0,-2.404007721E1,3.888556290E1,2.020416260E-1
3.040511083E0,-2.404007721E1,3.888556290E1,2.020416260E-1
3.050504083E0,-2.458641815E1,3.859274292E1,-2.308349609E-1
3.060498083E0,-2.511629486E1,3.815722275E1,-6.668167114E-1
3.070491083E0,-2.577829742E1,3.778767014E1,-1.367279053E0
3.080484083E0,-2.636923218E1,3.746484756E1,-1.686454773E0
3.090478083E0,-2.675878143E1,3.722233963E1,-1.952056885E0
3.100471083E0,-2.671452332E1,3.722049713E1,-2.305145264E0
3.110464083E0,-2.651602936E1,3.734989548E1,-2.920425415E0
3.120457083E0,-2.625070953E1,3.730520248E1,-3.689437866E0
3.130451083E0,-2.579438019E1,3.753245926E1,-4.162788391E0
3.140444083E0,-2.550467682E1,3.766551590E1,-4.865478516E0
3.150437083E0,-2.515048218E1,3.788069534E1,-5.832012177E0
3.160431083E0,-2.474481964E1,3.797224045E1,-6.315166473E0
3.170424083E0,-2.443451691E1,3.806812286E1,-6.882602692E0
3.180417083E0,-2.433983612E1,3.799638367E1,-7.363361359E0
3.190411083E0,-2.417630768E1,3.821363831E1,-7.504207611E0
3.200404083E0,-2.391534424E1,3.811334610E1,-7.677970886E0
3.210396792E0,-2.399647522E1,3.826228714E1,-7.283843994E0
3.220390792E0,-2.397627258E1,3.816084671E1,-7.427127838E0
3.230383792E0,-2.375429535E1,3.819507217E1,-7.235790253E0
3.240376792E0,-2.359947968E1,3.836830139E1,-7.359046936E0
3.250369792E0,-2.328525543E1,3.855931473E1,-6.959384918E0
3.260363792E0,-2.294001770E1,3.873210526E1,-7.202152252E0
3.270356792E0,-2.256105042E1,3.896165848E1,-7.653034210E0
3.280349792E0,-2.216967773E1,3.895085526E1,-8.040920258E0
3.290343792E0,-2.159151459E1,3.917110062E1,-8.296566010E0
3.300336792E0,-2.159151459E1,3.917110062E1,-8.296566010E0
3.310329792E0,-2.120217133E1,3.935744858E1,-8.936256409E0
3.320323792E0,-2.084860992E1,3.937572861E1,-9.749210358E0
3.330316792E0,-2.040873718E1,3.934352493E1,-1.064738464E1
3.340309792E0,-2.012495422E1,3.921346283E1,-1.118357849E1
3.350303792E0,-1.976654053E1,3.913082886E1,-1.192285156E1
3.360296792E0,-1.946076202E1,3.898123169E1,-1.265837097E1
3.370289792E0,-1.882972717E1,3.888793945E1,-1.365437698E1
3.380282792E0,-1.842101288E1,3.867232132E1,-1.437434769E1
3.390276792E0,-1.791224670E1,3.862421799E1,-1.543594742E1
3.400269792E0,-1.757228088E1,3.853697586E1,-1.646132660E1
3.410262792E0,-1.697841644E1,3.822136307E1,-1.712118149E1
3.420256792E0,-1.649729156E1,3.826657867E1,-1.780224228E1
3.430249792E0,-1.616340637E1,3.804862976E1,-1.825759506E1
3.440242792E0,-1.565883636E1,3.784417725E1,-1.877451324E1
3.450236792E0,-1.532629395E1,3.777526093E1,-1.907600784E1
3.460229792E0,-1.509255219E1,3.747138214E1,-1.947478867E1
3.470222792E0,-1.493803406E1,3.759316254E1,-1.975576782E1
3.480215792E0,-1.483370209E1,3.741659546E1,-2.029166794E1
3.490209792E0,-1.468165588E1,3.724248123E1,-2.077228928E1
3.500202792E0,-1.465066528E1,3.695897293E1,-2.096313477E1
3.510195792E0,-1.462928009E1,3.679340363E1,-2.119622421E1
3.520189792E0,-1.446685791E1,3.647807312E1,-2.138187408E1
3.530182792E0,-1.434590912E1,3.653022385E1,-2.173616791E1
3.540175792E0,-1.426741028E1,3.630691147E1,-2.187951279E1
3.550169792E0,-1.425208282E1,3.641973495E1,-2.197766113E1
3.560162792E0,-1.425208282E1,3.641973495E1,-2.197766113E1
3.570155792E0,-1.418146515E1,3.633224106E1,-2.224253845E1
3.580149792E0,-1.421376801E1,3.651821518E1,-2.238954544E1
3.590142792E0,-1.394573212E1,3.641076660E1,-2.243206024E1
3.600135792E0,-1.382408142E1,3.648763275E1,-2.250483322E1
3.610128792E0,-1.398406982E1,3.638723755E1,-2.264565277E1
3.620122792E0,-1.399465942E1,3.635540009E1,-2.280290222E1
3.630115792E0,-1.391169739E1,3.616315842E1,-2.302235794E1
3.640108792E0,-1.391155243E1,3.616724777E1,-2.305245972E1
3.650102792E0,-1.390317535E1,3.607398987E1,-2.322008514E1
3.660095792E0,-1.382258606E1,3.602468872E1,-2.326882935E1
3.670088792E0,-1.385972595E1,3.612749100E1,-2.334949875E1
3.680082792E0,-1.376764679E1,3.602993774E1,-2.361095047E1
3.690075792E0,-1.355483246E1,3.594035721E1,-2.351783371E1
3.700068792E0,-1.343111420E1,3.603073502E1,-2.334603882E1
3.710061792E0,-1.335069275E1,3.608465195E1,-2.343645477E1
3.720055792E0,-1.293579865E1,3.604422760E1,-2.324673080E1
3.730048792E0,-1.296682739E1,3.627107239E1,-2.338932800E1
3.740041792E0,-1.258801270E1,3.637657166E1,-2.308515549E1
3.750035792E0,-1.218382263E1,3.669575119E1,-2.278071213E1
3.760028792E0,-1.187804413E1,3.700769424E1,-2.261264038E1
3.770021792E0,-1.156972504E1,3.763034439E1,-2.194237518E1
3.780015792E0,-1.120185089E1,3.810591507E1,-2.123472977E1
3.790008792E0,-1.107440948E1,3.876795197E1,-2.030005646E1
3.800001792E0,-1.123644257E1,3.927883148E1,-1.952978516E1
3.809995792E0,-1.123644257E1,3.927883148E1,-1.952978516E1
3.819988792E0,-1.123052979E1,3.958070374E1,-1.849724197E1
3.829981792E0,-1.138133240E1,4.003375626E1,-1.762144852E1
3.839974792E0,-1.177565002E1,4.030946350E1,-1.650207520E1
3.849968792E0,-1.200944519E1,4.080212021E1,-1.543640137E1
3.859961792E0,-1.235776520E1,4.120817184E1,-1.446996307E1
3.869954792E0,-1.254003143E1,4.141753769E1,-1.350609589E1
3.879948792E0,-1.246348572E1,4.163191223E1,-1.264781952E1
3.889941792E0,-1.250315094E1,4.199230957E1,-1.154060364E1
3.899934792E0,-1.231324768E1,4.218799591E1,-1.094449234E1
3.909928792E0,-1.194313812E1,4.242081070E1,-1.031521606E1
3.919921792E0,-1.155717468E1,4.263953781E1,-9.966667175E0
3.929914792E0,-1.107890320E1,4.308225632E1,-9.645973206E0
3.939908792E0,-1.025824738E1,4.320341110E1,-9.748710632E0
3.949901792E0,-9.433998108E0,4.351493073E1,-9.351024628E0
3.959894792E0,-8.636314392E0,4.362798691E1,-9.235809326E0
3.969887792E0,-7.823638916E0,4.380963898E1,-8.756008148E0
3.979881792E0,-7.153869629E0,4.395834732E1,-8.336235046E0
3.989874792E0,-6.784942627E0,4.427003479E1,-7.945808411E0
3.999867792E0,-6.360618591E0,4.447966003E1,-7.682476044E0
4.009861792E0,-5.760070801E0,4.469177246E1,-6.777214050E0
4.019854792E0,-5.251296997E0,4.489579773E1,-6.424293518E0
4.029847792E0,-4.660339355E0,4.514116287E1,-5.590885162E0
4.039841792E0,-4.045104980E0,4.509378052E1,-5.127040863E0
4.049834792E0,-3.418121338E0,4.511880493E1,-4.811878204E0
4.059827792E0,-2.881301880E0,4.528126144E1,-4.267448425E0
4.069820792E0,-2.881301880E0,4.528126144E1,-4.267448425E0
4.079814792E0,-2.305221558E0,4.556688690E1,-3.676429749E0
4.089807792E0,-1.902542114E0,4.545001984E1,-3.226005554E0
4.099800792E0,-1.587356567E0,4.551087570E1,-2.704933167E0
4.109794792E0,-1.235740662E0,4.547014618E1,-2.338394165E0
4.119787792E0,-1.067276001E0,4.544841385E1,-1.701957703E0
4.129780792E0,-1.032058716E0,4.548656845E1,-1.216590881E0
4.139774792E0,-1.125976562E0,4.550526428E1,-7.546005249E-1
4.149767792E0,-1.326713562E0,4.551332474E1,-7.427520752E-1
