"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.279267958E0,-4.503502846E-1,-3.694699407E-1,-3.249009132E0
1.289259958E0,-5.732991099E-1,-5.124575496E-1,-3.024808407E0
1.299252958E0,-6.938574910E-1,-8.460578918E-1,-2.674216986E0
1.309245958E0,-8.408612609E-1,-1.304352999E0,-2.126157284E0
1.319237958E0,-1.067840338E0,-1.660290837E0,-1.413545847E0
1.329230958E0,-1.307938933E0,-1.721615314E0,-5.634140968E-1
1.339224333E0,-1.448300838E0,-1.686621904E0,3.342256546E-1
1.349216333E0,-1.401635647E0,-1.728502989E0,1.163569093E0
1.359209333E0,-5.922927856E-1,-2.358478308E0,1.604834199E0
1.369202333E0,7.822135687E-1,-3.227719069E0,1.648638725E0
1.379194333E0,1.496556163E0,-3.303426027E0,1.752015233E0
1.389187333E0,1.630104184E0,-2.695863485E0,1.864132404E0
1.399180333E0,1.112300992E0,-1.170136571E0,1.844158173E0
1.409172333E0,2.169041485E-1,8.070474267E-1,1.596759081E0
1.419165333E0,-3.258067966E-1,2.160586357E0,1.252243280E0
1.429158333E0,-4.197784364E-1,2.916211605E0,9.256714582E-1
1.439150333E0,-2.241410166E-1,3.369554281E0,6.620028019E-1
1.449143333E0,4.213185236E-2,3.670748234E0,4.989687204E-1
1.459136333E0,3.197781146E-1,3.778232336E0,4.727938473E-1
1.469128333E0,5.924762487E-1,3.721786499E0,5.688782930E-1
1.479121333E0,8.439356089E-1,3.606349707E0,7.441657186E-1
1.489114333E0,1.048224211E0,3.438007355E0,9.584241509E-1
1.499106333E0,1.158260942E0,3.191807985E0,1.168784261E0
1.509099333E0,1.126343966E0,2.908147573E0,1.258668900E0
1.519092333E0,9.519815445E-1,2.560018778E0,1.219682813E0
1.529084333E0,6.805702448E-1,2.182471991E0,1.049185157E0
1.539077333E0,4.194774032E-1,1.939765930E0,7.437589765E-1
1.549070333E0,-2.807154953E-1,1.892186880E0,4.663209915E-1
1.559062333E0,-1.371166468E0,1.845722079E0,2.658837736E-1
1.569055333E0,-2.293723583E0,1.717832923E0,5.825369805E-2
1.579048333E0,-2.803987980E0,1.545912385E0,-1.256958991E-1
1.589040333E0,-2.923859358E0,1.390570760E0,-2.617021799E-1
1.599033333E0,-2.783714771E0,1.235674381E0,-3.078382313E-1
1.609026333E0,-2.534741402E0,9.724854231E-1,-2.465214878E-1
1.619018333E0,-2.287609577E0,4.653854370E-1,-1.005384400E-1
1.629011333E0,-2.022247314E0,-2.624315619E-1,1.019226015E-1
1.639004333E0,-1.702915549E0,-9.820744395E-1,2.897505462E-1
1.648996333E0,-1.327345490E0,-1.468932986E0,3.390001953E-1
1.658989333E0,-9.921539426E-1,-1.687999487E0,2.142505348E-1
1.668982333E0,-7.892721295E-1,-1.720051646E0,2.558909729E-2
1.678974333E0,-7.667284608E-1,-1.585870147E0,-1.503726095E-1
1.688967333E0,-8.809398413E-1,-1.297848582E0,-2.615897357E-1
1.698960333E0,-1.025905848E0,-8.799126148E-1,-2.803932428E-1
1.708952333E0,-1.114995837E0,-3.996149004E-1,-1.966119409E-1
1.718945333E0,-1.111053824E0,7.107218355E-2,-3.397189081E-2
1.728938333E0,-1.023144841E0,4.957935512E-1,1.840663552E-1
1.738930333E0,-8.939262629E-1,8.681026697E-1,4.109005928E-1
1.748923333E0,-7.918667197E-1,1.202925205E0,5.849559307E-1
1.758916333E0,-7.521911860E-1,1.514164329E0,6.788102388E-1
1.768908333E0,-7.834528685E-1,1.758908868E0,7.085353136E-1
1.778901333E0,-8.722759485E-1,1.891674161E0,7.035197616E-1
1.788894333E0,-9.662711620E-1,1.843189716E0,6.742976308E-1
1.798886333E0,-1.025372028E0,1.574825883E0,6.413468719E-1
1.808879333E0,-1.053456068E0,1.056934953E0,6.198648214E-1
1.818872333E0,-1.022065163E0,3.466671705E-1,5.948321819E-1
1.828864333E0,-9.389498830E-1,-4.692409635E-1,5.226659179E-1
1.838857333E0,-7.931319475E-1,-1.043074489E0,3.523059189E-1
1.848850333E0,-6.344530582E-1,-1.266838193E0,1.602192223E-1
1.858842333E0,-4.693996906E-1,-1.278083682E0,1.186003909E-1
1.868835333E0,-2.444547713E-1,-1.203237176E0,1.954766214E-1
1.878828333E0,6.070860848E-2,-1.046660304E0,2.958098948E-1
1.888820333E0,4.138981104E-1,-8.270283341E-1,3.729340732E-1
1.898813333E0,7.405486107E-1,-5.736008883E-1,3.981840611E-1
1.908806333E0,1.014998436E0,-3.249070942E-1,3.384895921E-1
1.918798333E0,1.252927423E0,-1.496297866E-1,1.962099224E-1
1.928791333E0,1.448032379E0,5.614166707E-2,-5.526966602E-2
1.938784333E0,1.716308236E0,1.520522237E-1,-3.964107335E-1
1.948776333E0,1.999185205E0,2.989664488E-2,-8.253334165E-1
1.958769333E0,2.303016901E0,-4.243142605E-1,-1.339298010E0
1.968762333E0,2.759433985E0,-1.176577687E0,-1.687116981E0
1.978754333E0,3.205648661E0,-1.589933276E0,-1.952818155E0
1.988747333E0,3.442360163E0,-1.453216195E0,-2.252614975E0
1.998740333E0,3.397054195E0,-1.158435225E0,-2.428595066E0
2.008732333E0,3.230468988E0,-9.428950548E-1,-2.384644508E0
2.018725333E0,3.033005953E0,-8.985632658E-1,-2.128801823E0
2.028718333E0,2.839681864E0,-1.053377390E0,-1.696465731E0
2.038710333E0,2.514751673E0,-1.435595036E0,-1.124483943E0
2.048703333E0,2.057427406E0,-2.028746605E0,-4.915831983E-1
2.058696333E0,1.545311689E0,-2.460539818E0,-3.805883601E-2
2.068688333E0,9.566335678E-1,-2.340593576E0,-6.139431521E-2
2.078681333E0,5.124084353E-1,-1.926164985E0,-4.438426197E-1
2.088674333E0,-8.769556880E-3,-9.565173388E-1,-9.089537859E-1
2.098666333E0,-4.620571434E-1,4.265572727E-1,-1.394947410E0
2.108659333E0,-2.307582945E-1,1.958081126E0,-1.917029619E0
2.118652333E0,3.456349969E-1,3.356321573E0,-2.405179024E0
2.128644333E0,7.919161320E-1,4.033469677E0,-2.605099916E0
2.138637333E0,9.973742366E-1,3.507387877E0,-2.521723509E0
2.148630333E0,8.013557792E-1,2.429376125E0,-2.242912531E0
2.158622333E0,4.252450168E-1,1.563316464E0,-1.890679479E0
2.168615333E0,6.217118725E-2,1.182928681E0,-1.533402324E0
2.178608333E0,-1.488193572E-1,1.182164907E0,-1.157882214E0
2.188600333E0,-1.743545234E-1,1.223313093E0,-7.523709536E-1
2.198593333E0,-1.526644081E-1,1.211632729E0,-3.567248583E-1
2.208586333E0,-1.140228733E-1,1.428089738E0,-8.678410947E-2
2.218578333E0,-3.164623678E-2,1.652691960E0,2.378181927E-2
2.228571333E0,1.008753106E-1,1.609364867E0,-1.739076711E-2
2.238564333E0,1.685725898E-1,1.539974332E0,-1.695131958E-1
2.248556333E0,2.189818472E-1,1.493367076E0,-3.586706817E-1
2.258549333E0,2.551284134E-1,1.492083430E0,-4.828240573E-1
2.268542333E0,2.997219563E-1,1.568528175E0,-5.169677734E-1
2.278534333E0,3.450750411E-1,1.691311836E0,-4.581694901E-1
2.288527333E0,3.607221246E-1,1.805315495E0,-3.562297523E-1
2.298520333E0,2.980241179E-1,1.958239436E0,-2.278983891E-1
2.308512333E0,1.842884421E-1,2.201790571E0,-7.926399261E-2
2.318505333E0,2.971671149E-2,2.500124216E0,6.968447566E-2
2.328498333E0,-1.233569160E-1,2.776210070E0,2.037944347E-1
2.338490042E0,-2.611832321E-1,2.846448421E0,3.752753437E-1
2.348483042E0,-4.116688073E-1,2.752385616E0,6.092389822E-1
2.358476042E0,-5.337326527E-1,2.696634531E0,8.451580405E-1
2.368468042E0,-5.814344883E-1,2.708547354E0,1.027056217E0
2.378461042E0,-5.319535136E-1,2.769259930E0,1.127811074E0
2.388454042E0,-2.916072905E-1,2.890610933E0,1.084109068E0
2.398446042E0,5.913529173E-2,2.906490326E0,8.338182569E-1
2.408439042E0,3.833052218E-1,2.438334703E0,3.511588871E-1
2.418432042E0,6.078030467E-1,1.358372808E0,-3.889173269E-1
2.428424042E0,4.573630095E-1,1.240230277E-1,-1.281961083E0
2.438417042E0,2.928276174E-2,-5.652217269E-1,-2.138302088E0
2.448410042E0,-4.003898501E-1,-6.319973469E-1,-2.767931700E0
2.458402042E0,-6.726500988E-1,-5.355064869E-1,-3.114138603E0
2.468395042E0,-7.952623367E-1,-5.027272105E-1,-3.295728445E0
2.478388042E0,-8.520097733E-1,-5.637074709E-1,-3.310049534E0
2.488380042E0,-9.742147923E-1,-6.969817877E-1,-3.102106333E0
2.498373042E0,-1.306612253E0,-5.716459751E-1,-2.660916567E0
2.508366042E0,-1.800380111E0,-7.420454174E-2,-1.945788860E0
2.518358042E0,-2.095374107E0,4.647811651E-1,-1.064564824E0
2.528351042E0,-2.150515079E0,5.050545931E-1,-6.988389790E-2
2.538344042E0,-1.432961822E0,-1.095377326E0,9.020060897E-1
2.548336042E0,9.870737791E-1,-5.136270523E0,1.228234410E0
2.558329042E0,1.208910346E0,-6.070359707E0,2.003529787E0
2.568322042E0,8.054038882E-1,-5.214344501E0,2.748811483E0
2.578314042E0,7.173216939E-1,-4.243559837E0,3.061703920E0
2.588307042E0,5.422048569E-1,-2.137869596E0,2.730442286E0
2.598300042E0,-2.230936289E-2,6.626560688E-1,2.006350040E0
2.608292042E0,-6.441568583E-2,2.138898849E0,1.407874227E0
2.618285042E0,1.953905970E-1,3.047593594E0,9.245992303E-1
2.628278042E0,4.829114974E-1,3.729802847E0,5.850965977E-1
2.638270042E0,7.638545036E-1,4.197773933E0,4.404100180E-1
2.648263042E0,9.795041084E-1,4.381089211E0,4.695919752E-1
2.658256042E0,1.055274844E0,4.289631844E0,6.142317057E-1
2.668248042E0,1.028991699E0,4.037968636E0,8.489515781E-1
2.678241042E0,9.080663323E-1,3.776767254E0,1.070093870E0
2.688234042E0,6.716290116E-1,3.415487289E0,1.191637516E0
2.698226042E0,3.625657260E-1,2.892260313E0,1.234624863E0
2.708219042E0,1.399901360E-1,2.474767208E0,1.062988043E0
2.718212042E0,-2.657648735E-2,2.070779324E0,7.280298471E-1
2.728204042E0,-4.450905919E-1,1.558479667E0,4.113315046E-1
2.738197042E0,-1.360787868E0,6.390032768E-1,2.910519838E-1
2.748190042E0,-2.107374430E0,-2.317193747E-1,2.297913730E-1
2.758182042E0,-2.449190617E0,-8.603109121E-1,1.826155931E-1
2.768175042E0,-2.440746784E0,-1.214916587E0,1.351329386E-1
2.778167042E0,-2.231013775E0,-1.419878960E0,1.137775853E-1
2.788160042E0,-1.948956847E0,-1.598936915E0,1.481218785E-1
2.798153042E0,-1.666880727E0,-1.763315678E0,2.343744785E-1
2.808146042E0,-1.420855522E0,-1.852036357E0,3.327802718E-1
2.818138042E0,-1.201188207E0,-1.811262250E0,4.309065640E-1
2.828131042E0,-1.030799627E0,-1.570582271E0,5.034478307E-1
2.838123042E0,-9.133427143E-1,-1.073088288E0,5.188185573E-1
2.848116042E0,-8.353940845E-1,-3.317926228E-1,4.400024712E-1
2.858109042E0,-8.013091087E-1,5.274542570E-1,3.314973116E-1
2.868102042E0,-7.759161592E-1,1.351400614E0,2.575884759E-1
2.878094042E0,-7.376483679E-1,2.066610575E0,2.495070845E-1
2.888087042E0,-6.772717237E-1,2.617839336E0,2.875653803E-1
2.898079042E0,-6.074542999E-1,2.980512142E0,3.498242497E-1
2.908072042E0,-5.434973240E-1,3.137098551E0,4.498834312E-1
2.918065042E0,-5.070165396E-1,3.066542149E0,5.812305212E-1
2.928057042E0,-4.999104142E-1,2.791993380E0,7.074142694E-1
2.938050042E0,-4.907132089E-1,2.400363922E0,7.785733938E-1
2.948043042E0,-4.554890990E-1,1.989394069E0,7.859336734E-1
2.958035042E0,-3.901226223E-1,1.584839702E0,7.481005788E-1
2.968028042E0,-2.955159843E-1,1.213463902E0,6.930721402E-1
2.978021042E0,-1.805992424E-1,8.931497931E-1,6.451184750E-1
2.988013042E0,-5.520360544E-2,6.068575382E-1,5.784131885E-1
2.998006042E0,4.454349726E-2,3.216430843E-1,5.069981217E-1
3.007999042E0,5.147406831E-2,-3.497776808E-3,4.408868551E-1
3.017991042E0,-7.517948002E-2,-4.425302744E-1,4.016353190E-1
3.027984042E0,-3.065415621E-1,-8.838892579E-1,3.909420073E-1
3.037977042E0,-5.423311591E-1,-1.127314448E0,3.297825158E-1
3.047969042E0,-7.332747579E-1,-9.821962714E-1,2.050232887E-1
3.057962042E0,-9.326602817E-1,-5.721810460E-1,1.151024476E-1
3.067955042E0,-1.158271670E0,-5.985788628E-2,1.040628403E-1
3.077947042E0,-1.384978056E0,4.203761220E-1,1.364687234E-1
3.087940042E0,-1.524953961E0,7.881360650E-1,1.049446762E-1
3.097933042E0,-1.538568854E0,8.407960534E-1,1.052496303E-2
3.107925042E0,-1.206340671E0,2.366269231E-1,-9.612470865E-2
3.117918042E0,-1.416189820E-1,-1.089528918E0,-2.160404623E-1
3.127911042E0,1.306415319E0,-2.076107979E0,-4.476562440E-1
3.137903042E0,2.486024857E0,-1.977505326E0,-8.010643721E-1
3.147896042E0,3.137862682E0,-1.151077271E0,-1.135298252E0
3.157889042E0,3.263015747E0,-2.530766428E-1,-1.312129498E0
3.167881042E0,3.045933008E0,3.915122449E-1,-1.366168022E0
3.177874042E0,2.746834755E0,7.829162478E-1,-1.474001288E0
3.187867042E0,2.566239834E0,9.447863698E-1,-1.648927569E0
3.197859042E0,2.534787893E0,8.971528411E-1,-1.729244351E0
3.207852042E0,2.565969229E0,6.766398549E-1,-1.668036819E0
3.217845042E0,2.574051380E0,3.924593329E-1,-1.526826262E0
3.227837042E0,2.571887493E0,1.317230761E-1,-1.356377602E0
3.237830042E0,2.494409561E0,-1.659538746E-1,-1.166852951E0
3.247823042E0,2.273968697E0,-6.236761212E-1,-9.382482767E-1
3.257815042E0,1.912740231E0,-1.064665556E0,-7.773733735E-1
3.267808042E0,1.485365391E0,-1.159724712E0,-7.475473881E-1
3.277801042E0,1.026558876E0,-8.532146215E-1,-8.916369081E-1
3.287793042E0,6.650120616E-1,-2.094187886E-1,-1.148126960E0
3.297786042E0,6.839668751E-1,3.121740818E-1,-1.497044921E0
3.307779042E0,1.118768573E0,6.877082586E-1,-1.859241962E0
3.317771042E0,1.312724471E0,1.215489864E0,-2.191008091E0
3.327764042E0,1.145023823E0,1.570099354E0,-2.334787369E0
3.337757167E0,8.301380277E-1,1.558333993E0,-2.170199871E0
3.347749167E0,5.134947300E-1,1.392220497E0,-1.799203515E0
3.357742167E0,2.472681403E-1,1.350973487E0,-1.446292043E0
3.367735167E0,1.157599539E-1,1.392570615E0,-1.148324013E0
3.377727167E0,8.661857992E-2,1.418949485E0,-8.366526961E-1
3.387720167E0,7.982005924E-2,1.319596529E0,-5.104197264E-1
3.397713167E0,4.572627321E-2,1.203713298E0,-1.865918338E-1
3.407705167E0,3.225769475E-2,1.271367669E0,2.102064900E-2
3.417698167E0,8.563783020E-2,1.505600929E0,-9.864031337E-3
3.427691167E0,2.018804550E-1,1.688579082E0,-1.904273182E-1
3.437683167E0,3.247182369E-1,1.667787313E0,-3.874160051E-1
3.447676167E0,3.848206997E-1,1.647567749E0,-5.447657108E-1
3.457669167E0,3.999844790E-1,1.673478961E0,-6.120515466E-1
3.467661167E0,3.776405454E-1,1.716342211E0,-5.861331820E-1
3.477654167E0,3.277795017E-1,1.794617295E0,-4.868230820E-1
3.487647167E0,2.443581372E-1,1.890895486E0,-3.530492485E-1
3.497639167E0,1.354508400E-1,2.046210766E0,-2.253762484E-1
3.507632167E0,2.478732914E-2,2.208835602E0,-1.045812592E-1
3.517625167E0,-7.265107334E-2,2.357824802E0,2.641191520E-2
3.527617167E0,-1.663295627E-1,2.486022234E0,1.681933850E-1
3.537610167E0,-2.584493756E-1,2.556052208E0,3.281489909E-1
3.547603167E0,-3.588675857E-1,2.534152031E0,5.050410628E-1
3.557595167E0,-5.432195663E-1,2.519406319E0,6.840973496E-1
3.567588167E0,-7.878674269E-1,2.673999310E0,8.064063191E-1
3.577581167E0,-1.036464453E0,2.929629564E0,8.895467520E-1
3.587573167E0,-1.043301105E0,3.024081707E0,9.660142064E-1
3.597566167E0,-6.213685274E-1,2.715528011E0,9.713000655E-1
3.607559167E0,-7.282100618E-2,2.054162979E0,8.525844812E-1
3.617551167E0,4.044235647E-1,1.246582627E0,4.416850805E-1
3.627544167E0,6.099298596E-1,6.065746546E-1,-2.863534391E-1
3.637537167E0,5.995499492E-1,4.786980525E-2,-1.180659175E0
3.647529167E0,3.251323700E-1,-1.534306556E-1,-1.877541304E0
3.657522167E0,-5.054057762E-2,-1.677478105E-1,-2.183789015E0
3.667515167E0,-3.698197603E-1,-4.121354520E-1,-2.244113207E0
3.677507167E0,-5.792827010E-1,-8.048734069E-1,-2.205133677E0
3.687500167E0,-7.147858143E-1,-1.187373996E0,-2.070787668E0
3.697493167E0,-8.840227723E-1,-1.282558203E0,-1.799252510E0
3.707485167E0,-1.331228256E0,-9.630087018E-1,-1.360767603E0
3.717478167E0,-1.889849186E0,-9.069346637E-2,-7.690840364E-1
3.727471167E0,-2.245532751E0,6.188452244E-1,-8.952900767E-2
3.737463167E0,-1.914363861E0,-2.151828110E-1,2.997021079E-1
3.747456167E0,-5.228460431E-1,-2.865413427E0,1.154429093E-1
3.757449167E0,2.424287051E-1,-4.292431355E0,1.721687764E-1
3.767441167E0,5.599998236E-1,-4.569140911E0,4.224384427E-1
3.777434167E0,8.790457249E-1,-4.486605644E0,6.581513882E-1
3.787427167E0,1.599267244E0,-4.367253304E0,8.093568087E-1
3.797419167E0,1.514514208E0,-2.325269938E0,8.672467470E-1
3.807412167E0,6.236932278E-1,3.120714128E-1,7.358015180E-1
3.817405167E0,3.813860416E-1,1.789208055E0,6.878483891E-1
3.827397167E0,4.470075667E-1,2.697607994E0,7.320786119E-1
3.837390167E0,5.463120341E-1,3.369667768E0,8.464595079E-1
3.847383167E0,6.200587153E-1,3.798228741E0,1.038695455E0
3.857375167E0,6.820826530E-1,4.036924839E0,1.291733861E0
3.867368167E0,7.428296804E-1,4.273252487E0,1.534642816E0
3.877361167E0,7.806066275E-1,4.529473782E0,1.734121561E0
3.887353167E0,7.407937646E-1,4.739382744E0,1.839257598E0
3.897346167E0,6.245731711E-1,4.801552296E0,1.748635769E0
3.907339167E0,3.852239251E-1,4.464355946E0,1.489250183E0
3.917331167E0,1.981547177E-1,4.003148079E0,1.057118773E0
3.927324167E0,-1.564271748E-1,3.544002771E0,5.903959274E-1
3.937317167E0,-1.288624048E0,2.375004292E0,3.978670239E-1
3.947309167E0,-2.327093363E0,1.169201612E0,2.741397917E-1
3.957302167E0,-2.851240158E0,3.289846182E-1,1.073401719E-1
3.967295167E0,-2.917236328E0,-1.413415819E-1,-6.324429065E-2
