"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.096119583E-1,-2.137672424E0,4.248054886E1,2.106799316E1
8.196049583E-1,-3.269279480E0,4.310245132E1,1.972622681E1
8.295979583E-1,-4.364723206E0,4.379587555E1,1.798814392E1
8.395909583E-1,-5.512779236E0,4.417052841E1,1.638433075E1
8.495829583E-1,-6.359710693E0,4.459645081E1,1.490208435E1
8.595759583E-1,-7.107582092E0,4.496146011E1,1.348501587E1
8.695679583E-1,-7.471748352E0,4.525765228E1,1.240987396E1
8.795609583E-1,-7.435188293E0,4.545267105E1,1.182434845E1
8.895539583E-1,-7.138854980E0,4.563317490E1,1.138356781E1
8.995459583E-1,-7.085433960E0,4.555425644E1,1.118043518E1
9.095389583E-1,-7.260993958E0,4.578468323E1,1.087132263E1
9.195319583E-1,-7.744407654E0,4.548431778E1,1.082615662E1
9.295239583E-1,-8.487907410E0,4.531790161E1,1.082588959E1
9.395169583E-1,-8.487907410E0,4.531790161E1,1.082588959E1
9.495099583E-1,-9.606338501E0,4.520554352E1,1.068350220E1
9.595019583E-1,-1.093759155E1,4.514088440E1,1.011763000E1
9.694949583E-1,-1.256912231E1,4.470812988E1,9.709060669E0
9.794879583E-1,-1.408727264E1,4.432157135E1,9.124198914E0
9.894799583E-1,-1.547512817E1,4.386748123E1,9.043472290E0
9.994729583E-1,-1.650586700E1,4.349526596E1,8.848602295E0
1.009465958E0,-1.745862579E1,4.336317444E1,8.926307678E0
1.019457958E0,-1.789669800E1,4.331131363E1,8.782455444E0
1.029450958E0,-1.822727966E1,4.301953888E1,8.722190857E0
1.039443958E0,-1.843643188E1,4.280567932E1,8.624572754E0
1.049435958E0,-1.876046753E1,4.293862534E1,8.692977905E0
1.059428958E0,-1.881243134E1,4.288573837E1,8.242500305E0
1.069421958E0,-1.886191559E1,4.284944534E1,8.196983337E0
1.079413958E0,-1.887876129E1,4.285255432E1,7.988479614E0
1.089406958E0,-1.900272369E1,4.290232086E1,7.283836365E0
1.099399958E0,-1.886408997E1,4.300485992E1,6.759445190E0
1.109391958E0,-1.893812561E1,4.322006226E1,5.894104004E0
1.119384958E0,-1.883214569E1,4.329217148E1,5.363273621E0
1.129377958E0,-1.860729980E1,4.339926147E1,4.673667908E0
1.139369958E0,-1.835330200E1,4.344378662E1,4.202194214E0
1.149362958E0,-1.825160217E1,4.366636276E1,3.283760071E0
1.159355958E0,-1.807211304E1,4.366326523E1,2.489067078E0
1.169347958E0,-1.760528564E1,4.387488556E1,1.964706421E0
1.179340958E0,-1.685984039E1,4.409531784E1,1.668830872E0
1.189333958E0,-1.643995667E1,4.434912872E1,1.521675110E0
1.199325958E0,-1.643995667E1,4.434912872E1,1.521675110E0
1.209318958E0,-1.609044647E1,4.443449783E1,1.831581116E0
1.219311958E0,-1.547096252E1,4.470077896E1,2.131477356E0
1.229303958E0,-1.515595245E1,4.475258255E1,2.018135071E0
1.239296958E0,-1.491511536E1,4.492824173E1,2.077270508E0
1.249289958E0,-1.531423950E1,4.474513245E1,1.663864136E0
1.259281958E0,-1.600450897E1,4.453659439E1,1.534904480E0
1.269274958E0,-1.723340607E1,4.400190353E1,1.702369690E0
1.279267958E0,-1.865995026E1,4.340214920E1,1.748107910E0
1.289259958E0,-2.012014008E1,4.282930756E1,2.066139221E0
1.299252958E0,-2.146838379E1,4.218711472E1,2.311767578E0
1.309245958E0,-2.258779907E1,4.158927155E1,2.462631226E0
1.319237958E0,-2.349912262E1,4.115229797E1,3.187767029E0
1.329230958E0,-2.415441132E1,4.075469208E1,4.025718689E0
1.339224333E0,-2.447466278E1,4.047769165E1,4.991706848E0
1.349216333E0,-2.434050751E1,4.034522629E1,5.750259399E0
1.359209333E0,-2.366869354E1,4.046581650E1,6.645278931E0
1.369202333E0,-2.290663910E1,4.082178879E1,7.536071777E0
1.379194333E0,-2.200858307E1,4.120566177E1,7.911834717E0
1.389187333E0,-2.107536316E1,4.160369873E1,7.893730164E0
1.399180333E0,-2.013681030E1,4.208946991E1,7.913719177E0
1.409172333E0,-1.930476379E1,4.256281281E1,7.532203674E0
1.419165333E0,-1.868825531E1,4.277922821E1,7.429710388E0
1.429158333E0,-1.822985840E1,4.305183792E1,7.210189819E0
1.439150333E0,-1.806546021E1,4.314385605E1,6.986038208E0
1.449143333E0,-1.806546021E1,4.314385605E1,6.986038208E0
1.459136333E0,-1.809377289E1,4.330830765E1,6.658180237E0
1.469128333E0,-1.812649536E1,4.334444809E1,5.530845642E0
1.479121333E0,-1.798625183E1,4.362802505E1,4.632331848E0
1.489114333E0,-1.777541351E1,4.360462952E1,3.785903931E0
1.499106333E0,-1.775712585E1,4.400750732E1,2.683021545E0
1.509099333E0,-1.727268982E1,4.411114502E1,1.736984253E0
1.519092333E0,-1.651472473E1,4.423056412E1,6.664657593E-1
1.529084333E0,-1.609629059E1,4.439028549E1,-3.917083740E-1
1.539077333E0,-1.545695496E1,4.463343048E1,-9.657211304E-1
1.549070333E0,-1.514201355E1,4.476476669E1,-1.600692749E0
1.559062333E0,-1.478083038E1,4.480941772E1,-1.612030029E0
1.569055333E0,-1.467597961E1,4.501016235E1,-1.293540955E0
1.579048333E0,-1.454389954E1,4.510749054E1,-8.237075806E-1
1.589040333E0,-1.441973877E1,4.498823929E1,1.612319946E-1
1.599033333E0,-1.467798615E1,4.491573334E1,1.253364563E0
1.609026333E0,-1.480303955E1,4.490587234E1,2.297431946E0
1.619018333E0,-1.477880096E1,4.481740570E1,3.286964417E0
1.629011333E0,-1.501121521E1,4.468497849E1,4.079017639E0
1.639004333E0,-1.473242950E1,4.465399170E1,5.363662720E0
1.648996333E0,-1.456992340E1,4.450218201E1,6.307769775E0
1.658989333E0,-1.429171753E1,4.438698578E1,7.188804626E0
1.668982333E0,-1.409593201E1,4.429649734E1,7.863410950E0
1.678974333E0,-1.400537109E1,4.421951675E1,8.587432861E0
1.688967333E0,-1.392370605E1,4.412837601E1,9.136863708E0
1.698960333E0,-1.393735504E1,4.399733734E1,9.637458801E0
1.708952333E0,-1.388480377E1,4.394669342E1,1.015122223E1
1.718945333E0,-1.388480377E1,4.394669342E1,1.015122223E1
1.728938333E0,-1.403734589E1,4.378728104E1,1.052328491E1
1.738930333E0,-1.395375061E1,4.370339966E1,1.110114288E1
1.748923333E0,-1.399842072E1,4.336730576E1,1.147077179E1
1.758916333E0,-1.401440430E1,4.342960739E1,1.171525574E1
1.768908333E0,-1.389131165E1,4.334986877E1,1.214827728E1
1.778901333E0,-1.370770264E1,4.342645645E1,1.239265442E1
1.788894333E0,-1.362354279E1,4.325736618E1,1.235729980E1
1.798886333E0,-1.342167664E1,4.333968735E1,1.257906342E1
1.808879333E0,-1.340303040E1,4.331151581E1,1.264667511E1
1.818872333E0,-1.330165100E1,4.326378632E1,1.288363647E1
1.828864333E0,-1.297582245E1,4.327921677E1,1.321366882E1
1.838857333E0,-1.275949097E1,4.322082901E1,1.375437927E1
1.848850333E0,-1.231613159E1,4.304113770E1,1.402595520E1
1.858842333E0,-1.210531616E1,4.294326401E1,1.426985931E1
1.868835333E0,-1.193268585E1,4.279315186E1,1.467975616E1
1.878828333E0,-1.162639618E1,4.293038940E1,1.511818695E1
1.888820333E0,-1.128166199E1,4.299519730E1,1.517844391E1
1.898813333E0,-1.097537231E1,4.311624146E1,1.515110016E1
1.908806333E0,-1.071273804E1,4.319878769E1,1.487789154E1
1.918798333E0,-1.045262909E1,4.326632690E1,1.458042145E1
1.928791333E0,-1.039906311E1,4.372605515E1,1.385675812E1
1.938784333E0,-1.050070953E1,4.378486252E1,1.332201385E1
1.948776333E0,-1.063539124E1,4.391336823E1,1.240957642E1
1.958769333E0,-1.111260223E1,4.405615616E1,1.149067688E1
1.968762333E0,-1.111260223E1,4.405615616E1,1.149067688E1
1.978754333E0,-1.159311676E1,4.428443909E1,1.046221924E1
1.988747333E0,-1.231021881E1,4.428182983E1,9.524147034E0
1.998740333E0,-1.317745972E1,4.442287445E1,8.412345886E0
2.008732333E0,-1.418766022E1,4.415155029E1,7.137992859E0
2.018725333E0,-1.498789978E1,4.397951508E1,5.743438721E0
2.028718333E0,-1.617263794E1,4.374525070E1,4.366912842E0
2.038710333E0,-1.698606110E1,4.362565613E1,3.230468750E0
2.048703333E0,-1.755381012E1,4.346977615E1,2.231407166E0
2.058696333E0,-1.762716675E1,4.324995804E1,1.682060242E0
2.068688333E0,-1.794210815E1,4.323765182E1,1.063301086E0
2.078681333E0,-1.798139191E1,4.326156998E1,8.584594727E-1
2.088674333E0,-1.818888092E1,4.312243271E1,9.182662964E-1
2.098666333E0,-1.859722900E1,4.304059982E1,9.348220825E-1
2.108659333E0,-1.906327820E1,4.280238342E1,1.179496765E0
2.118652333E0,-1.983241272E1,4.238913727E1,8.390808105E-1
2.128644333E0,-2.090316010E1,4.200499725E1,1.565933228E-1
2.138637333E0,-2.194673920E1,4.158725739E1,-1.013237000E0
2.148630333E0,-2.296211243E1,4.098988342E1,-1.854774475E0
2.158622333E0,-2.389460754E1,4.046531677E1,-2.817749023E0
2.168615333E0,-2.455055237E1,3.998484802E1,-3.378417969E0
2.178608333E0,-2.519456482E1,3.955532455E1,-3.644104004E0
2.188600333E0,-2.558807373E1,3.935983276E1,-3.926406860E0
2.198593333E0,-2.579352570E1,3.908116913E1,-4.326721191E0
2.208586333E0,-2.581884003E1,3.908295441E1,-4.555046082E0
2.218578333E0,-2.585292816E1,3.906154251E1,-5.142906189E0
2.228571333E0,-2.585292816E1,3.906154251E1,-5.142906189E0
2.238564333E0,-2.559947968E1,3.899913406E1,-5.439624786E0
2.248556333E0,-2.554114532E1,3.902051544E1,-6.200504303E0
2.258549333E0,-2.548915100E1,3.889336014E1,-6.597782135E0
2.268542333E0,-2.558532715E1,3.880200195E1,-6.811565399E0
2.278534333E0,-2.561808014E1,3.870575714E1,-7.498016357E0
2.288527333E0,-2.566986847E1,3.863594437E1,-7.895931244E0
2.298520333E0,-2.570556641E1,3.833084106E1,-8.460590363E0
2.308512333E0,-2.553881073E1,3.814197159E1,-9.216743469E0
2.318505333E0,-2.539127350E1,3.809208298E1,-9.914493561E0
2.328498333E0,-2.514578247E1,3.820380020E1,-1.044359589E1
2.338490042E0,-2.478829956E1,3.839514542E1,-1.090227509E1
2.348483042E0,-2.430602264E1,3.847528839E1,-1.153745651E1
2.358476042E0,-2.371779633E1,3.861654663E1,-1.182781982E1
2.368468042E0,-2.311364746E1,3.896840286E1,-1.240942001E1
2.378461042E0,-2.223690033E1,3.918288803E1,-1.282778168E1
2.388454042E0,-2.132086182E1,3.937517548E1,-1.336046982E1
2.398446042E0,-2.055342865E1,3.958533478E1,-1.377495956E1
2.408439042E0,-1.972810364E1,3.987352371E1,-1.420871353E1
2.418432042E0,-1.929718018E1,3.982917023E1,-1.484156036E1
2.428424042E0,-1.908527374E1,3.965661621E1,-1.560499191E1
2.438417042E0,-1.955945587E1,3.923536682E1,-1.584733582E1
2.448410042E0,-2.055541229E1,3.875828171E1,-1.561375046E1
2.458402042E0,-2.168492126E1,3.810515976E1,-1.517949677E1
2.468395042E0,-2.292282104E1,3.751791382E1,-1.486554337E1
2.478388042E0,-2.419845581E1,3.708246231E1,-1.425290680E1
2.488380042E0,-2.419845581E1,3.708246231E1,-1.425290680E1
2.498373042E0,-2.539041901E1,3.636967850E1,-1.381673813E1
2.508366042E0,-2.668308258E1,3.581961823E1,-1.312302399E1
2.518358042E0,-2.749812317E1,3.533935165E1,-1.233435440E1
2.528351042E0,-2.811630249E1,3.511167908E1,-1.201872253E1
2.538344042E0,-2.845473480E1,3.526227570E1,-1.129606628E1
2.548336042E0,-2.835837555E1,3.555281067E1,-1.074217224E1
2.558329042E0,-2.858133698E1,3.598009491E1,-9.658523560E0
2.568322042E0,-2.833273315E1,3.616181946E1,-8.551700592E0
2.578314042E0,-2.779944611E1,3.671199799E1,-7.226940155E0
2.588307042E0,-2.715021515E1,3.741869354E1,-6.088397980E0
2.598300042E0,-2.639533997E1,3.821940994E1,-5.523597717E0
2.608292042E0,-2.534452057E1,3.875969315E1,-5.648532867E0
2.618285042E0,-2.466635132E1,3.941468430E1,-5.899822235E0
2.628278042E0,-2.403209686E1,3.972285461E1,-6.566371918E0
2.638270042E0,-2.336527252E1,3.979101562E1,-7.758396149E0
2.648263042E0,-2.273471832E1,3.977685928E1,-8.880783081E0
2.658256042E0,-2.198858643E1,3.972330093E1,-1.044855499E1
2.668248042E0,-2.125246429E1,3.967452621E1,-1.177180099E1
2.678241042E0,-2.045723724E1,3.984628296E1,-1.304772568E1
2.688234042E0,-1.948613739E1,3.999118042E1,-1.396957779E1
2.698226042E0,-1.826337433E1,4.010609436E1,-1.491166306E1
2.708219042E0,-1.724313354E1,4.036884308E1,-1.570072174E1
2.718212042E0,-1.638224030E1,4.023995209E1,-1.621510696E1
2.728204042E0,-1.581175995E1,4.035801315E1,-1.644624329E1
2.738197042E0,-1.528294373E1,4.053888321E1,-1.646924973E1
2.748190042E0,-1.528294373E1,4.053888321E1,-1.646924973E1
2.758182042E0,-1.520864105E1,4.092302704E1,-1.585444641E1
2.768175042E0,-1.510626221E1,4.129964447E1,-1.479771805E1
2.778167042E0,-1.518756866E1,4.170981979E1,-1.374836731E1
2.788160042E0,-1.533175659E1,4.191649628E1,-1.258415985E1
2.798153042E0,-1.531359863E1,4.216865158E1,-1.151556015E1
2.808146042E0,-1.540440369E1,4.243069458E1,-1.040082550E1
2.818138042E0,-1.549197388E1,4.270969772E1,-9.420207977E0
2.828131042E0,-1.558392334E1,4.267697525E1,-8.519855499E0
2.838123042E0,-1.550424194E1,4.306691360E1,-7.804512024E0
2.848116042E0,-1.542595673E1,4.310223389E1,-7.293697357E0
2.858109042E0,-1.514881897E1,4.337359619E1,-6.995819092E0
2.868102042E0,-1.505420685E1,4.333453751E1,-6.564674377E0
2.878094042E0,-1.475035095E1,4.359603882E1,-6.407299042E0
2.888087042E0,-1.457952881E1,4.353584671E1,-6.495006561E0
2.898079042E0,-1.427880859E1,4.381004333E1,-6.684921265E0
2.908072042E0,-1.391057587E1,4.368635559E1,-6.689205170E0
2.918065042E0,-1.361691284E1,4.383196259E1,-6.810752869E0
2.928057042E0,-1.302169037E1,4.416173935E1,-7.004848480E0
2.938050042E0,-1.232983398E1,4.411092758E1,-7.062309265E0
2.948043042E0,-1.186965179E1,4.417379379E1,-7.193431854E0
2.958035042E0,-1.125925446E1,4.418187332E1,-7.178256989E0
2.968028042E0,-1.083650970E1,4.436252975E1,-6.903995514E0
2.978021042E0,-1.039636230E1,4.448624420E1,-6.976261139E0
2.988013042E0,-9.986579895E0,4.458100128E1,-6.915779114E0
2.998006042E0,-9.679908752E0,4.445978546E1,-6.879264832E0
3.007999042E0,-9.679908752E0,4.445978546E1,-6.879264832E0
3.017991042E0,-9.328361511E0,4.456340408E1,-6.996009827E0
3.027984042E0,-9.231948853E0,4.467252731E1,-7.141921997E0
3.037977042E0,-8.877548218E0,4.479431915E1,-6.902778625E0
3.047969042E0,-9.102180481E0,4.485247421E1,-6.776176453E0
3.057962042E0,-8.871238708E0,4.489649200E1,-6.308403015E0
3.067955042E0,-8.913932800E0,4.508749390E1,-5.902622223E0
3.077947042E0,-8.836929321E0,4.512125778E1,-5.417289734E0
3.087940042E0,-8.953826904E0,4.503915024E1,-4.843116760E0
3.097933042E0,-8.845695496E0,4.512402344E1,-4.210044861E0
3.107925042E0,-8.765388489E0,4.542479324E1,-3.516151428E0
3.117918042E0,-8.736297607E0,4.541128922E1,-2.990974426E0
3.127911042E0,-8.845573425E0,4.524263382E1,-2.965690613E0
3.137903042E0,-9.120513916E0,4.529591370E1,-2.964645386E0
3.147896042E0,-9.549133301E0,4.510322571E1,-3.786941528E0
3.157889042E0,-1.006635284E1,4.496630478E1,-4.904853821E0
3.167881042E0,-1.061418152E1,4.451284790E1,-6.333385468E0
3.177874042E0,-1.118774414E1,4.431964493E1,-7.506645203E0
3.187867042E0,-1.184468842E1,4.383734131E1,-9.035243988E0
3.197859042E0,-1.256239319E1,4.333284760E1,-1.045517349E1
3.207852042E0,-1.322119141E1,4.289648438E1,-1.167881393E1
3.217845042E0,-1.391163635E1,4.247545624E1,-1.290677261E1
3.227837042E0,-1.443441772E1,4.179191208E1,-1.374724197E1
3.237830042E0,-1.500156403E1,4.121511459E1,-1.510140610E1
3.247823042E0,-1.555321503E1,4.077866364E1,-1.591939163E1
3.257815042E0,-1.598011017E1,4.012096024E1,-1.671550751E1
3.267808042E0,-1.598011017E1,4.012096024E1,-1.671550751E1
3.277801042E0,-1.655839539E1,3.971238327E1,-1.709550476E1
3.287793042E0,-1.706079102E1,3.933681107E1,-1.748850632E1
3.297786042E0,-1.746451569E1,3.892338562E1,-1.802925873E1
3.307779042E0,-1.796482086E1,3.857012177E1,-1.820301819E1
3.317771042E0,-1.863159943E1,3.827416229E1,-1.871787643E1
3.327764042E0,-1.916828156E1,3.763217545E1,-1.922530365E1
3.337757167E0,-1.980019379E1,3.709427643E1,-1.975573349E1
3.347749167E0,-2.022828674E1,3.630706406E1,-2.055974960E1
3.357742167E0,-2.058454895E1,3.586419296E1,-2.123719406E1
3.367735167E0,-2.079795074E1,3.523423386E1,-2.157601166E1
3.377727167E0,-2.095093536E1,3.493485641E1,-2.204161072E1
3.387720167E0,-2.085666656E1,3.460260010E1,-2.249198914E1
3.397713167E0,-2.079199982E1,3.463483429E1,-2.269160461E1
3.407705167E0,-2.064905548E1,3.454001236E1,-2.278286743E1
3.417698167E0,-2.032663727E1,3.439942169E1,-2.295705032E1
3.427691167E0,-1.996217346E1,3.455009079E1,-2.327024460E1
3.437683167E0,-1.959371185E1,3.435554886E1,-2.378068542E1
3.447676167E0,-1.934654999E1,3.431435013E1,-2.448054886E1
3.457669167E0,-1.915170288E1,3.408509064E1,-2.485684586E1
3.467661167E0,-1.885231781E1,3.399177551E1,-2.533829880E1
3.477654167E0,-1.850663757E1,3.370506668E1,-2.549240875E1
3.487647167E0,-1.820637512E1,3.363294220E1,-2.613624573E1
3.497639167E0,-1.780199432E1,3.350380325E1,-2.647896957E1
3.507632167E0,-1.727442169E1,3.321192932E1,-2.669823456E1
3.517625167E0,-1.671907806E1,3.334506226E1,-2.727872467E1
3.527617167E0,-1.671907806E1,3.334506226E1,-2.727872467E1
3.537610167E0,-1.606431580E1,3.338628006E1,-2.775605774E1
3.547603167E0,-1.534556580E1,3.335858536E1,-2.787578964E1
3.557595167E0,-1.439358521E1,3.358445740E1,-2.803717041E1
3.567588167E0,-1.339988708E1,3.373098373E1,-2.823365402E1
3.577581167E0,-1.235466766E1,3.412178040E1,-2.827619171E1
3.587573167E0,-1.107844543E1,3.447779465E1,-2.841112518E1
3.597566167E0,-9.908340454E0,3.480062866E1,-2.855479050E1
3.607559167E0,-8.762657166E0,3.491329193E1,-2.845489502E1
3.617551167E0,-7.648300171E0,3.505524063E1,-2.861043167E1
3.627544167E0,-7.033309937E0,3.509748459E1,-2.872690964E1
3.637537167E0,-6.779281616E0,3.505828857E1,-2.885721207E1
3.647529167E0,-7.106430054E0,3.475267410E1,-2.912979889E1
3.657522167E0,-7.601684570E0,3.460142136E1,-2.914781189E1
3.667515167E0,-8.489021301E0,3.438496017E1,-2.914484787E1
3.677507167E0,-9.261833191E0,3.432843018E1,-2.934873581E1
3.687500167E0,-1.025252533E1,3.432164001E1,-2.886288452E1
3.697493167E0,-1.130644226E1,3.427067566E1,-2.833581161E1
3.707485167E0,-1.220282745E1,3.415233612E1,-2.804930878E1
3.717478167E0,-1.297769165E1,3.446869659E1,-2.748108673E1
3.727471167E0,-1.323485565E1,3.480783081E1,-2.669262314E1
3.737463167E0,-1.315506744E1,3.533837891E1,-2.620910645E1
3.747456167E0,-1.319590759E1,3.593634796E1,-2.558696747E1
3.757449167E0,-1.410266876E1,3.603134537E1,-2.482593536E1
3.767441167E0,-1.516205597E1,3.608996201E1,-2.432576370E1
3.777434167E0,-1.609375000E1,3.603835297E1,-2.362929153E1
3.787427167E0,-1.609375000E1,3.603835297E1,-2.362929153E1
3.797419167E0,-1.685525513E1,3.577949524E1,-2.337182999E1
3.807412167E0,-1.740017700E1,3.538547134E1,-2.338857651E1
3.817405167E0,-1.748994446E1,3.531895828E1,-2.354426956E1
3.827397167E0,-1.707859039E1,3.540417480E1,-2.376982880E1
3.837390167E0,-1.639518738E1,3.549433899E1,-2.401404190E1
3.847383167E0,-1.543878937E1,3.538824463E1,-2.453025055E1
3.857375167E0,-1.403427124E1,3.540476227E1,-2.543722916E1
3.867368167E0,-1.265598297E1,3.529894638E1,-2.639483643E1
3.877361167E0,-1.084572601E1,3.531729889E1,-2.721710968E1
3.887353167E0,-8.828918457E0,3.509080887E1,-2.760278320E1
3.897346167E0,-6.856819153E0,3.511513901E1,-2.825109863E1
3.907339167E0,-4.758621216E0,3.503155899E1,-2.895254517E1
3.917331167E0,-2.791305542E0,3.505214310E1,-2.928379822E1
3.927324167E0,-9.832916260E-1,3.474135208E1,-2.913867569E1
3.937317167E0,3.151092529E-1,3.485541153E1,-2.910993576E1
3.947309167E0,1.152458191E0,3.507164383E1,-2.885309219E1
3.957302167E0,1.694206238E0,3.573096848E1,-2.807662964E1
3.967295167E0,1.936943054E0,3.647423172E1,-2.702975845E1
3.977287167E0,1.942291260E0,3.726688385E1,-2.604474640E1
3.987280167E0,1.770149231E0,3.794370270E1,-2.508629990E1
3.997273167E0,1.499717712E0,3.853307343E1,-2.412051392E1
4.007265167E0,1.201309204E0,3.915899277E1,-2.333833313E1
4.017258167E0,9.046325684E-1,3.949491501E1,-2.273624420E1
4.027251167E0,6.909790039E-1,3.987603760E1,-2.208843613E1
4.037243167E0,3.061218262E-1,4.023386383E1,-2.162043381E1
4.047236167E0,3.061218262E-1,4.023386383E1,-2.162043381E1
4.057229167E0,-1.634674072E-1,4.036941147E1,-2.106723022E1
4.067221167E0,-5.740356445E-1,4.064075470E1,-2.070361328E1
4.077214167E0,-7.819061279E-1,4.095158386E1,-2.015143204E1
4.087207167E0,-7.696228027E-1,4.097008514E1,-1.966305161E1
4.097199167E0,-9.020538330E-1,4.136542511E1,-1.904207230E1
4.107192167E0,-6.155395508E-1,4.162088776E1,-1.873609924E1
4.117185167E0,-3.440017700E-1,4.170130157E1,-1.846142578E1
4.127177167E0,1.219329834E-1,4.162894440E1,-1.826173401E1
4.137170167E0,6.077880859E-1,4.185589218E1,-1.809195328E1
