"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.321163458E0,-1.102505083E0,1.932387829E-1,2.079503775E-1
1.331175458E0,-8.463236547E-1,1.663573784E-1,3.451848943E-2
1.341187458E0,-5.994473393E-1,1.129687911E-1,-2.390961929E-1
1.351199458E0,-4.512894197E-1,3.608199835E-2,-4.860392761E-1
1.361212083E0,-4.025255415E-1,-1.388877439E-1,-6.302538335E-1
1.371224083E0,-4.274251784E-1,-3.949513507E-1,-6.798662889E-1
1.381236083E0,-4.939305322E-1,-6.265607321E-1,-6.598688114E-1
1.391248083E0,-5.739053857E-1,-6.810304695E-1,-6.360940325E-1
1.401260083E0,-7.845526452E-1,-5.228182626E-1,-5.985197882E-1
1.411273083E0,-9.868807787E-1,-2.472787499E-1,-4.868076368E-1
1.421285083E0,-1.100139884E0,8.755035996E-3,-3.230166014E-1
1.431297083E0,-1.209516000E0,1.829558694E-1,-1.806579502E-1
1.441309083E0,-1.290428016E0,2.751378089E-1,-1.306876087E-1
1.451322083E0,-1.334914363E0,3.069992870E-1,-2.023159639E-1
1.461334083E0,-1.383085626E0,2.471951348E-1,-3.777581612E-1
1.471346083E0,-1.393535916E0,2.998452187E-2,-5.832317312E-1
1.481358083E0,-1.313084807E0,-3.811127454E-1,-8.070327044E-1
1.491370083E0,-1.154910315E0,-8.132038558E-1,-1.039548404E0
1.501383083E0,-9.817906313E-1,-1.217470406E0,-1.320025306E0
1.511395083E0,-8.208084521E-1,-1.401776397E0,-1.684112713E0
1.521407083E0,-6.497772481E-1,-1.269901804E0,-2.057731082E0
1.531419083E0,-5.869712815E-1,-1.003490964E0,-2.451061585E0
1.541432083E0,-7.157034351E-1,-7.277818823E-1,-2.741232001E0
1.551444083E0,-9.422405031E-1,-4.609231460E-1,-2.571430027E0
1.561456083E0,-1.151393360E0,-2.775778520E-1,-1.980453111E0
1.571468083E0,-1.174752548E0,-2.682000875E-1,-1.394286114E0
1.581480083E0,-1.118736076E0,-3.248865044E-1,-1.056708740E0
1.591493083E0,-1.082618410E0,-3.606831586E-1,-8.891228613E-1
1.601505083E0,-1.040591401E0,-4.094091761E-1,-7.525482758E-1
1.611517083E0,-9.890758234E-1,-3.160981393E-1,-8.480075797E-1
1.621529083E0,-9.679591888E-1,-1.626432270E-1,-7.726686180E-1
1.631542083E0,-1.105996163E0,-9.501374602E-2,-3.162454160E-1
1.641554083E0,-1.006270438E0,-7.805857480E-2,4.491013916E-1
1.651566083E0,-6.561159222E-1,-1.517422628E-1,1.184271816E0
1.661578083E0,-3.638767616E-1,-3.226973069E-1,1.658891480E0
1.671590083E0,-1.443157142E-1,-4.706885809E-1,1.959048647E0
1.681603083E0,-1.142601487E-1,-5.530963147E-1,1.971916176E0
1.691615083E0,-2.241635370E-1,-4.805773920E-1,1.542997180E0
1.701627083E0,-4.712700865E-1,-3.100187892E-1,8.670837553E-1
1.711639083E0,-7.777441473E-1,-1.735348356E-1,2.048617320E-1
1.721652083E0,-9.454680200E-1,-1.508955860E-1,-2.625984550E-2
1.731664083E0,-8.542290902E-1,-1.349221623E-1,4.234553576E-1
1.741676083E0,-7.860365224E-1,-3.345706630E-1,1.218558719E0
1.751688083E0,-8.013126656E-1,-5.917025560E-1,1.819291130E0
1.761701083E0,-6.593460703E-1,-7.401557600E-1,1.851922979E0
1.771713083E0,-6.345883745E-1,-8.351385158E-1,1.271219620E0
1.781725083E0,-7.947588140E-1,-6.883453363E-1,4.987382591E-1
1.791737083E0,-9.071630564E-1,-3.031699455E-1,9.524880409E-2
