"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.198709525E1,-1.963999309E-2,4.254600499E-3,-9.512421675E-3
2.199710725E1,-4.241769668E-3,8.299184963E-3,-6.123337895E-3
2.200711925E1,6.847366691E-3,1.079856232E-2,-6.162486039E-3
2.201713225E1,1.170862839E-2,1.831665821E-2,-1.435409114E-2
2.202714425E1,9.685957804E-3,2.542969398E-2,-5.169382319E-3
2.203715625E1,1.573340781E-2,1.265806891E-2,4.114541225E-4
2.204716825E1,1.991909742E-2,5.891546607E-4,3.436006140E-3
2.205718025E1,2.102335915E-2,-6.897980347E-3,3.933386877E-3
2.206719225E1,2.044252306E-2,-7.563504390E-3,4.685197026E-3
2.207720525E1,1.703132503E-2,-2.328484086E-3,1.489385497E-3
2.208721725E1,1.486484334E-2,-1.190781826E-3,-1.733305864E-3
2.209722925E1,9.389562532E-3,-3.837276716E-3,-8.698165417E-3
2.210724125E1,1.878117444E-3,1.753763412E-3,-1.261700690E-2
2.211725325E1,-6.016234402E-4,6.549841724E-3,-1.209288649E-2
2.212726525E1,-5.492785014E-3,6.330967881E-4,-1.132935751E-2
2.213727825E1,-1.746546011E-3,-3.645745106E-3,-9.369879961E-3
2.214729025E1,6.329884054E-4,-2.600187901E-3,-6.619367748E-3
2.215730225E1,9.737288929E-4,-4.511289299E-3,-8.183419704E-3
2.216731425E1,-6.106551271E-3,-3.127244068E-3,-8.604732342E-3
2.217732625E1,-1.570218801E-2,-6.073610857E-4,-1.088146865E-2
2.218733825E1,-2.181041427E-2,1.474964549E-3,-1.270813122E-2
2.219735125E1,-2.885161713E-2,8.842324838E-3,-1.025268622E-2
2.220736325E1,-2.549523488E-2,1.155368891E-2,-2.729522064E-3
2.221737525E1,-1.845143922E-2,9.092928842E-3,2.351086587E-4
2.222738725E1,-1.517894771E-2,6.629237905E-3,2.960055135E-3
2.223739925E1,-2.221692167E-2,5.287735723E-3,1.861056779E-3
2.224741125E1,-2.194874175E-2,8.653172292E-3,4.362829961E-3
2.225742425E1,-1.637508161E-2,6.696736440E-3,6.212723441E-3
2.226743625E1,-9.870700305E-4,-1.283159247E-3,1.137233153E-2
2.227744825E1,1.066727657E-2,-1.376258209E-3,1.357252896E-2
2.228746025E1,1.566336676E-2,-4.086024594E-3,1.444524713E-2
2.229747225E1,1.077485271E-2,-4.050974268E-3,1.409700140E-2
2.230748525E1,1.524896361E-2,-1.053950004E-2,1.640063524E-2
2.231749725E1,1.700803265E-2,-1.489166357E-2,1.794450358E-2
2.232750925E1,1.776969619E-2,-1.674628817E-2,1.675007492E-2
2.233752125E1,1.215275843E-2,-1.332207397E-2,1.530883461E-2
2.234753325E1,5.234664772E-3,-9.885798208E-3,9.298079647E-3
2.235754525E1,1.536076772E-3,-4.461031873E-3,8.071814664E-3
2.236755825E1,5.683950149E-3,-4.447449930E-3,7.300829515E-3
2.237757025E1,9.779823944E-3,1.395980944E-3,7.793310098E-3
2.238758225E1,1.332049631E-2,-1.797149191E-3,6.645221263E-3
2.239759425E1,1.844878308E-2,-3.479083534E-4,6.997890305E-3
2.240760625E1,1.776248775E-2,-9.846703615E-4,8.971825242E-3
2.241761925E1,1.239872072E-2,-4.548898898E-3,5.367353093E-3
2.242763125E1,7.763222791E-3,-1.259096200E-3,4.255749751E-3
2.243764325E1,2.547262469E-3,2.107551554E-3,2.898985520E-3
2.244765525E1,4.242630675E-3,-4.504278302E-3,5.593837705E-3
2.245766725E1,-1.218340010E-3,-1.344010234E-2,7.402773481E-3
2.246767925E1,-8.359606378E-3,-1.776054874E-2,2.478322480E-3
2.247769225E1,-1.402317546E-2,-2.020191215E-2,1.017633826E-3
2.248770425E1,-1.579843834E-2,-1.641649380E-2,-1.813306473E-3
2.249771625E1,-8.686355315E-3,-2.079944871E-2,-5.143154413E-4
2.250772825E1,-2.696373267E-3,-2.355262451E-2,-1.261332072E-3
2.251774025E1,-2.421361627E-3,-2.230284549E-2,-1.494037453E-3
2.252775225E1,-1.307361177E-3,-2.188552916E-2,-3.962255083E-3
2.253776525E1,-1.243286184E-3,-2.429610118E-2,-3.229469759E-3
2.254777725E1,4.192758352E-3,-1.916924864E-2,4.877704196E-4
2.255778925E1,1.395243686E-2,-1.785248891E-2,4.799041897E-3
2.256780125E1,2.279572934E-2,-1.934945211E-2,2.462117933E-3
2.257781325E1,2.377382852E-2,-2.425280213E-2,4.203518387E-3
2.258782525E1,2.344492823E-2,-2.567333356E-2,6.908224430E-3
2.259783825E1,2.358794026E-2,-2.976314910E-2,1.832239330E-3
2.260785025E1,1.486076042E-2,-2.532792091E-2,1.359528396E-3
2.261786225E1,2.752397442E-3,-1.577263698E-2,-5.227661692E-3
2.262787425E1,-4.482878838E-3,-7.485944778E-3,-8.592831902E-3
2.263788625E1,-9.545407258E-3,1.166485483E-3,-1.106511615E-2
2.264789925E1,-7.059346419E-3,8.250227198E-3,-8.815810084E-3
2.265791125E1,-6.680476479E-3,1.329982840E-2,-9.441401809E-3
2.266792325E1,-7.110310253E-3,2.149916813E-2,-1.044914313E-2
2.267793525E1,-9.766676463E-3,2.177116461E-2,-9.751999751E-3
2.268794725E1,-5.841976963E-3,2.166250721E-2,-5.767911673E-3
2.269795925E1,-1.601619879E-3,2.240074426E-2,-4.668569658E-3
2.270797225E1,2.324678469E-3,2.054665238E-2,-1.286621438E-3
2.271798462E1,6.677759346E-3,1.148046833E-2,-8.703910280E-4
2.272799663E1,2.849997720E-3,8.802888915E-4,1.120488159E-4
2.273800862E1,6.484489422E-4,3.213063814E-3,2.524767071E-3
2.274802062E1,5.018962547E-3,-6.493185647E-4,2.874972764E-3
2.275803262E1,5.463085603E-3,-2.456513466E-3,4.726674408E-3
2.276804562E1,2.393526258E-3,-8.331713267E-3,2.886164002E-3
2.277805762E1,2.613631543E-3,-9.257050231E-3,4.876731895E-3
2.278806962E1,-6.716439966E-4,-1.571628079E-2,3.437293693E-3
2.279808163E1,-3.963965923E-3,-1.474154834E-2,3.256177064E-3
2.280809362E1,-3.941861913E-3,-5.884938873E-3,3.487072885E-3
2.281810662E1,-1.420262735E-3,1.104313415E-3,5.321962293E-3
2.282811862E1,1.421862864E-3,7.837583311E-3,4.027666058E-3
2.283813062E1,3.645193530E-3,1.742601208E-2,8.899675682E-3
2.284814262E1,6.074262783E-3,3.078549169E-2,8.279426023E-3
2.285815462E1,5.647550337E-3,3.631263226E-2,1.109459437E-2
2.286816663E1,3.750047879E-3,4.148235917E-2,1.279076189E-2
2.287817962E1,4.545165692E-3,4.331783950E-2,1.367919520E-2
2.288819163E1,2.774430206E-3,4.137532786E-2,1.572849788E-2
2.289820362E1,1.379789610E-4,3.881384060E-2,1.305472292E-2
2.290821562E1,-9.401197545E-3,3.690328822E-2,1.490855031E-2
2.291822762E1,-1.003480796E-2,3.632005304E-2,1.452509314E-2
2.292823962E1,-1.171979029E-2,2.534703352E-2,1.511205360E-2
2.293825262E1,-1.717747003E-2,1.429157332E-2,1.321199909E-2
2.294826462E1,-1.397901308E-2,6.521001458E-3,1.252144203E-2
2.295827663E1,-1.659119874E-2,4.354132805E-3,1.164244860E-2
2.296828862E1,-1.917180233E-2,-3.270497546E-3,3.846845124E-3
2.297830062E1,-2.522375062E-2,1.815453521E-3,3.655394539E-5
2.298831362E1,-2.519445494E-2,3.407225013E-3,-5.008271895E-3
2.299832562E1,-2.236515097E-2,4.873424303E-3,-6.552767009E-3
2.300833762E1,-1.722578146E-2,4.073032178E-4,-3.466429422E-3
2.301834962E1,-1.654811762E-2,-6.089820992E-3,-4.899377469E-3
2.302836162E1,-1.993752271E-2,-7.840583101E-3,-7.082903292E-3
2.303837362E1,-2.802012675E-2,-7.131606806E-3,-6.533015519E-3
2.304838663E1,-2.786087058E-2,-2.835928462E-3,-5.032324232E-3
2.305839862E1,-3.085058928E-2,-6.664225366E-4,-5.408445839E-3
2.306841062E1,-2.631682344E-2,3.538708901E-3,-2.992958762E-3
2.307842262E1,-2.243858576E-2,4.359246232E-3,-2.472865861E-3
2.308843462E1,-2.358454466E-2,7.412560284E-3,-9.359745309E-5
2.309844662E1,-2.645750716E-2,1.712767594E-2,-4.347114824E-3
2.310845962E1,-2.227155119E-2,2.057993226E-2,-5.313576199E-3
2.311847163E1,-2.191940881E-2,1.995915920E-2,-4.667504225E-3
2.312848362E1,-2.148451470E-2,2.258876339E-2,-5.669917911E-3
2.313849562E1,-2.697005682E-2,2.729284205E-2,-6.475130096E-3
2.314850762E1,-2.273696288E-2,3.095921502E-2,-8.387279697E-3
2.315852062E1,-2.162456512E-2,3.193240613E-2,-1.098684222E-2
2.316853262E1,-2.229142003E-2,3.030228242E-2,-1.027071849E-2
2.317854462E1,-1.896806993E-2,3.037161753E-2,-1.316116750E-2
2.318855662E1,-2.063627541E-2,2.702242881E-2,-1.460912824E-2
2.319856862E1,-1.722626202E-2,2.852413431E-2,-1.234564185E-2
2.320858063E1,-8.147813380E-3,2.699707821E-2,-1.102125179E-2
2.321859362E1,-6.083545741E-3,2.539169788E-2,-1.458399557E-2
2.322860562E1,-1.104528084E-2,2.704925090E-2,-1.420849003E-2
2.323861762E1,-1.136654895E-2,2.517221123E-2,-1.305821538E-2
2.324862962E1,-9.136684239E-3,2.003443986E-2,-1.458686963E-2
2.325864162E1,-6.026742514E-3,1.116689481E-2,-1.226913650E-2
2.326865362E1,-1.108994428E-2,4.927373957E-3,-1.529608481E-2
2.327866663E1,-1.500253845E-2,7.276265416E-3,-1.679355837E-2
2.328867862E1,-1.287387311E-2,9.516516700E-3,-1.542815566E-2
2.329869063E1,-8.578158915E-3,7.997054607E-3,-1.413000375E-2
2.330870262E1,-8.052451536E-3,9.190949611E-3,-1.574601047E-2
2.331871462E1,-1.044148672E-2,5.877289921E-3,-1.680046134E-2
2.332872762E1,-8.826811798E-3,4.579265602E-3,-1.593147218E-2
2.333873962E1,-9.763891809E-3,-1.122184098E-3,-1.553183794E-2
2.334875162E1,-6.108169910E-3,-7.510042284E-3,-1.654011011E-2
2.335876362E1,-7.886341773E-3,-4.215145484E-3,-1.761607081E-2
2.336877563E1,-7.012292277E-3,-1.012427965E-3,-1.430576108E-2
2.337878762E1,-1.330619771E-2,2.903046319E-3,-1.634849049E-2
2.338880062E1,-1.108086016E-2,3.064434044E-3,-1.830218546E-2
2.339881262E1,-9.189339355E-3,1.858838368E-3,-1.672268659E-2
2.340882462E1,-1.166300732E-3,5.642657634E-3,-1.358388364E-2
2.341883662E1,-3.394546220E-3,-1.221606974E-3,-1.721301861E-2
2.342884862E1,-6.031608209E-3,-7.616655435E-3,-1.886364445E-2
2.343886063E1,-1.203139778E-2,-1.184171624E-2,-2.035210282E-2
2.344887362E1,-7.498431019E-3,-1.232001930E-2,-2.067301422E-2
2.345888563E1,-8.541126736E-3,-9.181029163E-3,-2.138241939E-2
2.346889762E1,-8.781610057E-3,-5.305863917E-3,-1.743188500E-2
2.347890962E1,-4.956602585E-3,-6.802534685E-3,-2.088653296E-2
2.348892162E1,-7.395259105E-3,-4.947642796E-3,-1.757302694E-2
2.349893462E1,-8.559077978E-3,-1.846031286E-3,-1.796010695E-2
2.350894662E1,-1.323798485E-2,2.049374394E-3,-2.079797164E-2
2.351895862E1,-1.628490724E-2,9.278258309E-3,-2.252609655E-2
2.352897063E1,-1.486943755E-2,7.092868909E-3,-2.187149227E-2
2.353898262E1,-1.334163733E-2,4.436193965E-3,-2.005982585E-2
2.354899462E1,-8.864597417E-3,-3.733318532E-3,-1.753062196E-2
2.355900762E1,-9.813942015E-3,-4.949842114E-3,-1.905422844E-2
2.356901962E1,-1.529552694E-2,-8.238047361E-3,-2.133602649E-2
2.357903162E1,-1.381139271E-2,-7.150722668E-3,-2.007899433E-2
2.358904362E1,-1.525269542E-2,-1.319529954E-2,-2.127475478E-2
2.359905563E1,-1.152244955E-2,-1.048340090E-2,-1.748104393E-2
2.360906762E1,-1.051071472E-2,-8.129432797E-3,-1.712764241E-2
2.361908063E1,-1.024742890E-2,-5.188256502E-3,-1.639129408E-2
2.362909262E1,-6.191966590E-3,2.288797405E-4,-1.352440007E-2
2.363910462E1,-1.190788019E-2,2.904084977E-4,-1.348309405E-2
2.364911662E1,-1.874687709E-2,-1.502964180E-3,-1.430707611E-2
2.365912862E1,-1.705559157E-2,-9.312332608E-3,-1.382116042E-2
2.366914162E1,-1.564571261E-2,-8.847344667E-3,-1.382968388E-2
2.367915362E1,-8.312338963E-3,-9.142113850E-3,-9.862426668E-3
2.368916563E1,-7.147472817E-3,-9.322144091E-3,-9.927407838E-3
2.369917762E1,-1.131677348E-2,-4.930574913E-3,-1.011757925E-2
2.370918962E1,-1.117988676E-2,-6.860035006E-3,-9.927162901E-3
2.371920108E1,-8.525125682E-3,-7.674978580E-3,-4.683644045E-3
2.372921408E1,-5.094974302E-3,-7.712263148E-3,-3.277228447E-3
2.373922608E1,4.769099905E-5,-9.442303330E-3,-2.168488689E-3
2.374923808E1,4.209146369E-3,-5.868074484E-3,9.644539095E-4
2.375925008E1,5.907710642E-3,-7.793540135E-3,4.239077214E-3
2.376926208E1,4.910356831E-3,-8.392484859E-3,5.778383929E-3
2.377927408E1,6.962888874E-3,-1.298090443E-2,6.829345133E-3
2.378928708E1,4.065636080E-3,-1.347811706E-2,4.875916522E-3
2.379929908E1,1.564679900E-3,-1.397575811E-2,5.687820725E-3
2.380931108E1,-2.141374862E-3,-1.307427883E-2,6.819131784E-3
2.381932308E1,-5.280904472E-3,-1.921505481E-2,1.607629471E-3
2.382933508E1,-1.141496375E-2,-2.066035382E-2,2.147985157E-3
2.383934708E1,-9.392843582E-3,-2.480746247E-2,-8.528202306E-4
2.384936008E1,-5.264411680E-3,-1.956343278E-2,-1.322601922E-3
2.385937208E1,-4.859465174E-3,-1.636768878E-2,2.291069366E-3
2.386938408E1,-2.464483958E-3,-1.369201299E-2,1.210092101E-3
2.387939608E1,-1.529754256E-3,-1.310378872E-2,4.655512050E-3
2.388940808E1,-4.442719743E-3,-8.909309283E-3,2.979850862E-3
2.389942108E1,2.353426535E-3,-7.211846765E-3,9.961068630E-3
2.390943308E1,7.971364073E-3,-7.375631016E-3,9.790093638E-3
2.391944508E1,4.500178620E-3,-4.493591841E-3,1.215076260E-2
2.392945708E1,7.453358267E-3,-7.036472671E-4,1.281149313E-2
2.393946908E1,5.367764737E-3,-2.989446511E-3,1.499689370E-2
2.394948108E1,6.552072708E-3,-1.532893721E-2,1.403416134E-2
2.395949408E1,1.108056214E-2,-1.395976264E-2,1.595934294E-2
2.396950608E1,1.341002900E-2,-1.283830497E-2,1.410738192E-2
2.397951808E1,1.378967334E-2,-1.125404332E-2,1.125409827E-2
2.398953008E1,1.639344543E-2,-1.505970117E-2,1.057978533E-2
2.399954208E1,1.331026852E-2,-1.994860172E-2,5.728444550E-3
2.400955408E1,1.453958359E-2,-2.630343661E-2,4.518836271E-3
2.401956708E1,8.841397241E-3,-2.799146064E-2,8.882544935E-4
2.402957908E1,1.165449433E-2,-3.366079926E-2,4.526931792E-3
2.403959108E1,1.626374945E-2,-3.461662307E-2,4.456379917E-3
2.404960308E1,1.224477403E-2,-3.963907808E-2,3.671546001E-3
2.405961508E1,1.388590131E-2,-3.022708744E-2,6.495723035E-3
2.406962808E1,1.798423938E-2,-3.177838027E-2,6.121282931E-3
2.407964008E1,2.538408339E-2,-3.504591435E-2,8.151238784E-3
2.408965208E1,2.440217696E-2,-3.987821937E-2,7.942979224E-3
2.409966408E1,2.143514901E-2,-4.120287672E-2,8.502243087E-3
2.410967608E1,1.894535869E-2,-3.375880793E-2,8.152304217E-3
2.411968808E1,1.456740964E-2,-3.145274520E-2,1.242956147E-2
2.412970108E1,1.957575232E-2,-3.424799815E-2,1.303010434E-2
2.413971308E1,1.935564354E-2,-3.997637331E-2,1.181616262E-2
2.414972508E1,1.373104751E-2,-4.217508063E-2,1.208487712E-2
2.415973708E1,1.259560511E-2,-3.427942470E-2,1.168441027E-2
2.416974908E1,1.140171010E-2,-2.953846566E-2,1.011048257E-2
2.417976208E1,9.184763767E-3,-2.989597060E-2,9.077053517E-3
2.418977408E1,6.040590815E-4,-2.685091458E-2,7.898604497E-3
2.419978608E1,-5.758655723E-3,-2.588677406E-2,9.344601072E-3
2.420979808E1,-2.551677171E-3,-2.733260393E-2,9.260444902E-3
2.421981008E1,-1.009613276E-3,-2.810940333E-2,1.004442479E-2
2.422982208E1,4.483689088E-3,-2.899304219E-2,1.128785498E-2
2.423983508E1,1.404110575E-3,-3.159473464E-2,1.082905754E-2
2.424984708E1,-6.840740680E-4,-3.255027533E-2,1.064023934E-2
2.425985908E1,-4.441384692E-3,-2.969934605E-2,7.367991842E-3
2.426987108E1,-1.162126660E-2,-2.741834894E-2,4.845179617E-3
2.427988308E1,-9.034435265E-3,-3.140701354E-2,3.634838387E-3
2.428989508E1,-3.552851034E-3,-3.300437704E-2,4.850571975E-3
2.429990808E1,-8.074652287E-4,-3.224305809E-2,4.945175722E-3
2.430992008E1,-1.060070645E-6,-2.812821046E-2,4.374993034E-3
2.431993208E1,-1.008766051E-2,-1.854351163E-2,4.730813205E-3
2.432994408E1,-1.560466457E-2,-9.379572235E-3,2.476479858E-4
2.433995608E1,-2.302076854E-2,-5.588829517E-3,-7.555647753E-4
2.434996808E1,-2.505675517E-2,-5.039685406E-3,-1.035196707E-3
2.435998108E1,-2.923709899E-2,-1.154366182E-3,-3.234479111E-3
2.436999308E1,-2.206067927E-2,6.426854525E-3,-1.209677896E-3
2.438000508E1,-1.438187808E-2,1.083133556E-2,2.722218633E-4
2.439001708E1,-1.093947608E-2,1.522741653E-2,-2.044195542E-3
2.440002908E1,-2.178015932E-2,2.423818782E-2,-4.837808199E-3
2.441004208E1,-2.373784967E-2,4.329629987E-2,-5.031419918E-3
2.442005408E1,-1.774909720E-2,5.583015457E-2,-1.479229657E-3
2.443006608E1,-1.840704586E-3,5.388151854E-2,-1.664585667E-3
2.444007808E1,7.732637692E-3,6.125601381E-2,-1.280428283E-2
2.445009008E1,1.560653932E-2,4.483176768E-2,-6.657972932E-3
2.446010208E1,1.666919142E-2,3.506326675E-2,-8.314159699E-3
2.447011508E1,1.382493600E-2,2.241511643E-2,-9.224960580E-3
2.448012708E1,9.492714889E-3,2.535693906E-2,-8.086543530E-3
2.449013908E1,5.899045616E-3,2.054300904E-2,-9.159264155E-3
2.450015108E1,-2.663380001E-4,2.297897451E-2,-9.469259530E-3
2.451016308E1,-8.663481567E-4,2.456435375E-2,-8.127825335E-3
2.452017608E1,-7.392882835E-4,2.881896123E-2,-1.185138151E-2
2.453018808E1,1.733769896E-4,3.326377645E-2,-8.910985664E-3
2.454020008E1,-5.736074527E-4,3.497513384E-2,-1.281088963E-2
2.455021208E1,8.581079310E-4,3.343902528E-2,-1.598697528E-2
2.456022408E1,3.705169074E-3,3.127222508E-2,-1.312351786E-2
2.457023608E1,9.891159832E-3,3.948142007E-2,-1.117887814E-2
2.458024908E1,1.121565700E-2,3.487083316E-2,-1.214096136E-2
2.459026108E1,5.644590128E-3,2.908192016E-2,-9.806967340E-3
2.460027308E1,1.305802027E-3,2.408124320E-2,-7.994608022E-3
2.461028508E1,-3.251931863E-3,2.308521979E-2,-1.135898009E-2
2.462029708E1,-6.045529153E-4,1.926244050E-2,-6.731144153E-3
2.463030908E1,-5.859108060E-4,2.058656514E-2,-2.374212258E-3
2.464032208E1,-3.240505175E-4,2.249579318E-2,-3.957611043E-4
2.465033408E1,2.520205453E-3,1.641126908E-2,3.752242774E-4
2.466034608E1,-4.194868263E-3,1.580052078E-2,1.691469923E-3
2.467035808E1,-4.471038003E-3,1.990418695E-2,-2.150139771E-3
2.468037008E1,-6.922615692E-3,2.471689507E-2,7.645450532E-4
2.469038208E1,-5.791305099E-3,2.606658638E-2,1.174405683E-3
2.470039508E1,4.133475479E-3,2.203619294E-2,6.238401402E-3
2.471040708E1,9.709335864E-3,1.258250326E-2,1.052742265E-2
2.472041912E1,6.228037644E-3,1.480926573E-2,9.246852249E-3
2.473043113E1,-2.746282611E-3,1.688759774E-2,8.104622364E-3
2.474044312E1,-6.203175988E-3,1.553996094E-2,5.706545431E-3
2.475045613E1,-6.537136622E-3,1.543556526E-2,1.110264286E-2
2.476046812E1,-8.777138777E-3,1.734894328E-2,1.313126646E-2
2.477048012E1,-8.239712566E-3,1.830714941E-2,1.057063788E-2
2.478049212E1,-1.006935630E-2,1.684856042E-2,1.547321677E-2
2.479050412E1,-1.059000380E-2,1.348791830E-2,1.088618860E-2
2.480051612E1,-1.842353493E-2,9.499756619E-3,1.364772022E-2
2.481052912E1,-1.979959011E-2,1.061215904E-2,1.262559928E-2
2.482054113E1,-2.053872310E-2,7.964762859E-3,1.316215843E-2
2.483055312E1,-1.668033563E-2,6.256344728E-3,1.243458316E-2
2.484056512E1,-1.409791224E-2,2.634134376E-3,1.079089940E-2
2.485057712E1,-8.238425478E-3,-4.492735025E-4,1.394594647E-2
2.486058912E1,-1.090230513E-2,-7.807937451E-3,1.470399089E-2
2.487060212E1,-1.525710616E-2,-1.244822890E-2,1.325443201E-2
2.488061412E1,-1.868835837E-2,-1.514135674E-2,1.331582293E-2
2.489062612E1,-1.538231038E-2,-1.798614487E-2,1.065186411E-2
2.490063812E1,-1.113491599E-2,-1.654022932E-2,1.023017615E-2
2.491065013E1,-8.892267942E-3,-1.359317545E-2,8.590999991E-3
2.492066312E1,-9.050023742E-3,-1.301364414E-2,4.703055602E-3
2.493067512E1,-9.508087300E-3,-7.861759514E-3,4.764307756E-3
2.494068712E1,-1.304607932E-2,-1.058766805E-2,3.734635655E-3
2.495069912E1,-1.310600061E-2,-1.029312238E-2,-4.153682385E-4
2.496071112E1,-1.255479734E-2,-3.961001523E-3,-1.488561276E-3
2.497072312E1,-8.137944154E-3,9.048597421E-4,1.966869459E-4
2.498073613E1,-3.687967313E-3,2.887021983E-3,1.948196441E-4
2.499074812E1,-3.135627834E-3,7.202741690E-4,9.255390614E-5
2.500076012E1,-1.217059442E-3,8.365961257E-4,1.461228356E-3
2.501077212E1,-1.382175484E-3,-5.724634044E-3,1.622349489E-3
2.502078412E1,-3.022488207E-3,-2.025777707E-3,-7.254821248E-4
2.503079712E1,-3.886151360E-3,-6.076446734E-4,-3.369734855E-3
2.504080912E1,-8.023197763E-3,6.941309664E-3,-1.431164797E-3
2.505082112E1,-7.655507652E-4,6.154078990E-3,-3.361423966E-3
2.506083312E1,-2.751557040E-4,2.559490036E-3,-3.241198836E-3
2.507084513E1,2.836481668E-3,-1.382521121E-3,-2.754373010E-3
2.508085712E1,3.411694663E-3,-7.076033857E-3,-5.330259446E-3
2.509087012E1,1.031361171E-3,-6.920505781E-3,-3.718248103E-3
2.510088212E1,-2.944691805E-3,-2.130237408E-4,-7.826724090E-3
2.511089412E1,-9.394868277E-3,1.329905726E-2,-9.347388521E-3
2.512090612E1,-7.759633474E-3,1.652598381E-2,-8.920983411E-3
2.513091812E1,-9.630504996E-3,1.767780073E-2,-1.038359106E-2
2.514093013E1,-2.245362150E-3,1.831102185E-2,-1.387466863E-2
2.515094312E1,7.128770230E-4,1.923513785E-2,-1.186291687E-2
2.516095513E1,7.457153872E-3,2.192051522E-2,-1.230217703E-2
2.517096712E1,6.772988010E-3,2.779944427E-2,-1.535123028E-2
2.518097912E1,5.494884681E-3,3.034039214E-2,-1.366255246E-2
2.519099112E1,1.676178188E-3,3.069379367E-2,-1.332299970E-2
2.520100412E1,-1.995664788E-3,3.226324543E-2,-1.711669937E-2
2.521101612E1,-2.157584997E-3,3.515730426E-2,-1.579204388E-2
2.522102812E1,-1.988310833E-3,2.961897478E-2,-1.107293926E-2
2.523104013E1,-3.455179976E-3,3.070607781E-2,-1.218054816E-2
2.524105212E1,-8.343309164E-3,3.268289194E-2,-1.256451011E-2
2.525106412E1,-1.098756213E-2,3.417959064E-2,-1.411287114E-2
2.526107712E1,-1.767096110E-2,3.375063092E-2,-1.564078778E-2
2.527108912E1,-1.642779633E-2,3.616558760E-2,-1.968586259E-2
2.528110112E1,-7.606162224E-3,3.859021142E-2,-1.241820864E-2
2.529111312E1,-2.563703747E-4,3.383114189E-2,-8.740115911E-3
2.530112513E1,-1.266276813E-3,2.871960215E-2,-6.272824947E-3
2.531113712E1,-7.986257551E-4,1.957643591E-2,-3.655203851E-3
2.532115013E1,-5.117243621E-3,9.640311822E-3,-1.692049205E-3
2.533116212E1,-9.346343577E-3,6.530804560E-3,-3.876327537E-4
2.534117412E1,-1.270001009E-2,4.792800173E-3,-8.879322559E-5
2.535118612E1,-1.135298330E-2,5.757929757E-3,8.324673399E-5
2.536119812E1,-1.211029477E-2,2.990415553E-3,-4.694138188E-4
2.537121112E1,-1.304985769E-2,3.190951422E-3,-2.020172309E-3
2.538122312E1,-1.412236877E-2,3.644917626E-3,-2.482363489E-3
2.539123513E1,-1.814507321E-2,1.854474423E-3,-4.064281471E-3
2.540124712E1,-1.708604023E-2,4.978413694E-3,-3.956490662E-3
2.541125912E1,-1.592809893E-2,8.189653046E-3,-4.417750053E-3
2.542127112E1,-1.812786609E-2,1.189270895E-2,-5.976447836E-3
2.543128412E1,-1.902774721E-2,1.722329296E-2,-4.866176285E-3
2.544129612E1,-1.649991423E-2,2.385502867E-2,-5.892470479E-3
2.545130812E1,-1.910661720E-2,2.912968583E-2,-6.843218580E-3
2.546132013E1,-1.468218118E-2,3.208757192E-2,-2.208713442E-3
2.547133212E1,-1.939544454E-2,2.653328329E-2,3.306106664E-4
2.548134413E1,-1.454730239E-2,2.374307066E-2,3.854261246E-3
2.549135712E1,-2.074367739E-2,2.120720968E-2,4.847886506E-3
2.550136912E1,-2.528672852E-2,2.166461200E-2,6.871217396E-3
2.551138112E1,-2.309734374E-2,2.532539330E-2,1.343457773E-2
2.552139312E1,-1.543670986E-2,2.301667258E-2,1.425273344E-2
2.553140512E1,-1.399514079E-2,1.938678510E-2,1.379333809E-2
2.554141812E1,-1.282887161E-2,9.437292814E-3,1.738961227E-2
2.555143013E1,-1.523051038E-2,3.859302029E-3,1.778269373E-2
2.556144212E1,-1.957906038E-2,6.815857254E-3,1.526155137E-2
2.557145412E1,-2.146484517E-2,3.533777548E-3,1.501174644E-2
2.558146612E1,-1.759670861E-2,1.289849519E-3,1.694806293E-2
2.559147812E1,-1.079472993E-2,-5.561931059E-3,1.833317429E-2
2.560149112E1,-1.437564380E-2,-9.688973427E-3,1.448296662E-2
2.561150312E1,-1.646542735E-2,-1.222084090E-2,1.513197925E-2
2.562151512E1,-1.655419171E-2,-1.275307499E-2,1.394065656E-2
2.563152712E1,-1.707297377E-2,-1.073493250E-2,1.004125550E-2
2.564153913E1,-1.849659346E-2,-1.165837049E-2,9.505011141E-3
2.565155112E1,-2.192301676E-2,-6.250022911E-3,8.779034019E-3
2.566156412E1,-1.887282729E-2,-3.242240055E-3,4.867106210E-3
2.567157612E1,-1.352546643E-2,-4.214027897E-3,4.432478454E-3
2.568158812E1,-8.437816054E-3,-5.532532930E-3,4.996768665E-3
2.569160012E1,-7.220218424E-3,-2.040063730E-3,7.655668538E-3
2.570161212E1,-1.230337378E-2,-6.153814495E-3,6.663597189E-3
2.571162513E1,-8.255102672E-3,-1.045268867E-2,3.586580511E-3
2.572163683E1,-5.668180063E-3,-8.816718124E-3,4.191928077E-3
2.573164883E1,-3.853501985E-3,-5.849690177E-3,1.583095174E-3
2.574166083E1,-4.531153478E-3,-2.852852223E-3,-3.077269066E-4
2.575167283E1,-6.274991669E-3,-1.187311253E-3,5.000098608E-4
2.576168483E1,8.197654097E-6,9.110856336E-4,-2.305750037E-3
2.577169783E1,-2.889854368E-3,-7.512595039E-4,-1.541422680E-3
2.578170983E1,-9.077819414E-4,1.273269416E-3,-2.290522214E-3
