"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.442445412E2,-2.150690460E1,3.300576401E1,1.853822517E1
1.442545532E2,-2.084619141E1,3.347387314E1,1.886955070E1
1.442645662E2,-2.048776627E1,3.386786270E1,1.935302734E1
1.442745782E2,-2.006771851E1,3.411671066E1,1.928712273E1
1.442845912E2,-1.983904266E1,3.433501053E1,1.953515244E1
1.442946042E2,-1.964850235E1,3.428371811E1,1.954433060E1
1.443046162E2,-1.950228119E1,3.432636642E1,1.910448456E1
1.443146292E2,-1.913228226E1,3.458028030E1,1.881562614E1
1.443246412E2,-1.929668808E1,3.506241226E1,1.876546288E1
1.443346542E2,-1.883592987E1,3.513529587E1,1.856594086E1
1.443446662E2,-1.882872391E1,3.542354202E1,1.856012344E1
1.443546792E2,-1.848274231E1,3.538261032E1,1.821751595E1
1.443646912E2,-1.842603683E1,3.552840805E1,1.818626785E1
1.443747042E2,-1.862517166E1,3.549315262E1,1.787949753E1
1.443847162E2,-1.889998245E1,3.571919632E1,1.737159538E1
1.443947292E2,-1.929961777E1,3.581344986E1,1.683881378E1
1.444047422E2,-1.998214722E1,3.576565170E1,1.640113831E1
1.444147542E2,-2.010878754E1,3.577010727E1,1.578269958E1
1.444247672E2,-2.043921280E1,3.609608078E1,1.518986893E1
1.444347792E2,-2.073402023E1,3.613135147E1,1.486880112E1
1.444447922E2,-2.100716400E1,3.635683823E1,1.378335571E1
1.444548042E2,-2.119290924E1,3.654275131E1,1.300004196E1
1.444648172E2,-2.136536789E1,3.651272964E1,1.272322083E1
1.444748292E2,-2.128723526E1,3.652382278E1,1.187224960E1
1.444848422E2,-2.167805099E1,3.674193954E1,1.104044724E1
1.444948542E2,-2.209339905E1,3.692819595E1,1.010863495E1
1.445048672E2,-2.249828720E1,3.681870651E1,9.199092865E0
1.445148802E2,-2.318185043E1,3.653196335E1,8.407112122E0
1.445248922E2,-2.353426743E1,3.639130020E1,7.382526398E0
1.445349052E2,-2.392221451E1,3.618931961E1,6.728824615E0
1.445449172E2,-2.416197205E1,3.610629654E1,5.952720642E0
1.445549302E2,-2.435278702E1,3.616317368E1,5.333400726E0
1.445649422E2,-2.401565933E1,3.636491013E1,5.445526123E0
1.445749552E2,-2.344820404E1,3.689637375E1,5.309539795E0
1.445849672E2,-2.358014297E1,3.670792770E1,5.466266632E0
1.445949802E2,-2.384275818E1,3.643757248E1,5.657932281E0
1.446049922E2,-2.391599655E1,3.646855545E1,6.129669189E0
1.446150052E2,-2.426674271E1,3.631696701E1,6.637245178E0
1.446250172E2,-2.484914398E1,3.597533798E1,6.948318481E0
1.446350302E2,-2.486293793E1,3.587897110E1,7.510211945E0
1.446450432E2,-2.464570618E1,3.558440781E1,7.515575409E0
1.446550552E2,-2.462701035E1,3.580002975E1,7.568222046E0
1.446650682E2,-2.422015381E1,3.603296280E1,7.120094299E0
1.446750802E2,-2.438494492E1,3.603347397E1,6.622718811E0
1.446850932E2,-2.434698486E1,3.601560593E1,5.943996429E0
1.446951052E2,-2.462029266E1,3.613341141E1,5.429119110E0
1.447051182E2,-2.462809372E1,3.603005600E1,5.329059601E0
1.447151302E2,-2.439608002E1,3.623999405E1,4.847568512E0
1.447251432E2,-2.469136429E1,3.630411911E1,4.786083221E0
1.447351552E2,-2.485147095E1,3.643720627E1,4.493289948E0
1.447451682E2,-2.464708328E1,3.632831955E1,4.399337769E0
1.447551812E2,-2.470370483E1,3.627493668E1,4.891983032E0
1.447651932E2,-2.487448883E1,3.631067276E1,5.077526093E0
1.447752062E2,-2.467509460E1,3.611619949E1,5.731674194E0
1.447852182E2,-2.482597733E1,3.605033493E1,6.516628265E0
1.447952312E2,-2.469024658E1,3.622098160E1,7.132831573E0
1.448052432E2,-2.496422958E1,3.614515305E1,7.714076996E0
1.448152562E2,-2.505743408E1,3.588429642E1,7.493484497E0
1.448252682E2,-2.524191666E1,3.567826462E1,7.687652588E0
1.448352812E2,-2.560191345E1,3.546899033E1,7.343444824E0
1.448452932E2,-2.579818726E1,3.534657669E1,7.308738708E0
1.448553062E2,-2.601782990E1,3.507011032E1,6.841979980E0
1.448653192E2,-2.635292816E1,3.497477341E1,5.954830170E0
1.448753312E2,-2.667051697E1,3.488068771E1,5.715023041E0
1.448853442E2,-2.698468018E1,3.487827682E1,5.117588043E0
1.448953562E2,-2.704260635E1,3.452676773E1,4.317798615E0
1.449053692E2,-2.761268234E1,3.459499741E1,3.377681732E0
1.449153812E2,-2.774876785E1,3.440096664E1,2.812450409E0
1.449253942E2,-2.788449478E1,3.434686661E1,1.309730530E0
1.449354056E2,-2.803072739E1,3.433488846E1,5.460472107E-1
1.449454186E2,-2.791888046E1,3.439706802E1,-1.031219482E0
1.449554306E2,-2.787214279E1,3.457993698E1,-2.048004150E0
1.449654436E2,-2.790841293E1,3.429020309E1,-3.522827148E0
1.449754566E2,-2.798442459E1,3.428906631E1,-5.291290283E0
1.449854686E2,-2.771033859E1,3.387005234E1,-6.278450012E0
1.449954816E2,-2.769713211E1,3.394453049E1,-7.432891846E0
1.450054936E2,-2.754654312E1,3.376478958E1,-8.376365662E0
1.450155066E2,-2.744201279E1,3.338046646E1,-9.344451904E0
1.450255186E2,-2.761194992E1,3.312540054E1,-1.002918625E1
1.450355316E2,-2.748731613E1,3.283792496E1,-1.102805328E1
1.450455436E2,-2.735196304E1,3.259760666E1,-1.167190170E1
1.450555566E2,-2.755031967E1,3.239442825E1,-1.160950470E1
1.450655686E2,-2.808999252E1,3.224875259E1,-1.185714340E1
1.450755816E2,-2.881145859E1,3.188536453E1,-1.121433258E1
1.450855946E2,-2.968632889E1,3.189912033E1,-9.425823212E0
1.450956066E2,-3.020060349E1,3.161045456E1,-7.372764587E0
1.451056196E2,-3.067612839E1,3.190749741E1,-4.943542480E0
1.451156316E2,-3.107995987E1,3.171237564E1,-2.330268860E0
1.451256446E2,-3.100765610E1,3.164638138E1,-7.843894958E-1
1.451356566E2,-3.077886581E1,3.164272690E1,1.636352539E-1
1.451456696E2,-3.108133316E1,3.148777390E1,8.298110962E-1
1.451556816E2,-3.116485977E1,3.151493454E1,1.101749420E0
1.451656946E2,-3.117321396E1,3.157215500E1,1.116260529E0
1.451757066E2,-3.112560654E1,3.150581741E1,1.558502197E0
1.451857196E2,-3.081441116E1,3.154646683E1,2.412052155E0
1.451957326E2,-3.095775223E1,3.182490921E1,2.854053497E0
1.452057446E2,-3.042818832E1,3.217265701E1,3.012699127E0
1.452157576E2,-2.969498825E1,3.276248550E1,3.524333954E0
1.452257696E2,-2.899750900E1,3.344563675E1,3.550289154E0
1.452357826E2,-2.796160507E1,3.434290695E1,3.769161224E0
1.452457946E2,-2.699742126E1,3.498213577E1,4.132049561E0
1.452558076E2,-2.609309006E1,3.582042313E1,4.168514252E0
1.452658196E2,-2.519565964E1,3.638166428E1,4.174232483E0
1.452758326E2,-2.469373703E1,3.659069443E1,4.806137085E0
1.452858446E2,-2.434257507E1,3.688747787E1,5.496635437E0
1.452958576E2,-2.416928482E1,3.671692276E1,5.891902924E0
1.453058706E2,-2.416332626E1,3.674483109E1,6.968063354E0
1.453158826E2,-2.364490891E1,3.647446060E1,8.390300751E0
1.453258956E2,-2.341142273E1,3.646162796E1,9.953826904E0
1.453359076E2,-2.268818665E1,3.671845627E1,1.079690552E1
1.453459206E2,-2.216113281E1,3.680890274E1,1.110070419E1
1.453559326E2,-2.132191467E1,3.709801865E1,1.228932190E1
1.453659456E2,-2.060517502E1,3.739385605E1,1.239222336E1
1.453759576E2,-2.005202484E1,3.724123764E1,1.282122040E1
1.453859706E2,-1.989472198E1,3.719405746E1,1.383087158E1
1.453959826E2,-1.953947830E1,3.728812790E1,1.448015976E1
1.454059956E2,-1.913687515E1,3.727112961E1,1.518880081E1
1.454160086E2,-1.889057922E1,3.718557358E1,1.500452042E1
1.454260206E2,-1.857345963E1,3.742650986E1,1.552543259E1
1.454360336E2,-1.858415604E1,3.730183029E1,1.589495850E1
1.454460456E2,-1.808408356E1,3.736246109E1,1.612503052E1
1.454560586E2,-1.770279694E1,3.722175217E1,1.629719162E1
1.454660706E2,-1.769054794E1,3.727196884E1,1.659381104E1
1.454760836E2,-1.750843048E1,3.746461105E1,1.655398560E1
1.454860956E2,-1.732747269E1,3.722834396E1,1.663515091E1
1.454961086E2,-1.712557220E1,3.727023697E1,1.698609161E1
1.455061216E2,-1.766477585E1,3.725501633E1,1.697885513E1
1.455161336E2,-1.750830078E1,3.708996964E1,1.672964478E1
1.455261466E2,-1.792891693E1,3.721825790E1,1.681525421E1
1.455361586E2,-1.800477982E1,3.692152786E1,1.637983704E1
1.455461716E2,-1.837648010E1,3.692892075E1,1.612990952E1
1.455561836E2,-1.853680420E1,3.670859146E1,1.568549347E1
1.455661966E2,-1.883153915E1,3.684230423E1,1.514803314E1
1.455762086E2,-1.922337341E1,3.697718430E1,1.497182846E1
1.455862216E2,-1.961612320E1,3.691722488E1,1.420160294E1
1.455962346E2,-1.987371826E1,3.698379898E1,1.370467758E1
1.456062466E2,-1.998386383E1,3.711851120E1,1.322190475E1
1.456162596E2,-2.059760284E1,3.688799667E1,1.265723038E1
1.456262716E2,-2.102429581E1,3.710110092E1,1.154217529E1
1.456362846E2,-2.138153076E1,3.720296860E1,1.008161163E1
1.456462966E2,-2.216676331E1,3.698810959E1,9.574661255E0
1.456563096E2,-2.261683273E1,3.704332352E1,9.288429260E0
1.456663216E2,-2.294158936E1,3.684069443E1,8.833930969E0
1.456763346E2,-2.302822113E1,3.678278732E1,8.431709290E0
1.456863466E2,-2.285583115E1,3.687654495E1,8.464851379E0
1.456963596E2,-2.260946274E1,3.704433060E1,8.074310303E0
1.457063726E2,-2.264488983E1,3.717747116E1,8.078224182E0
1.457163846E2,-2.254462433E1,3.721188736E1,7.494743347E0
1.457263976E2,-2.256126785E1,3.708800888E1,7.910644531E0
1.457364096E2,-2.244845200E1,3.697775650E1,8.039566040E0
1.457464226E2,-2.225706863E1,3.719533920E1,7.992446899E0
1.457564346E2,-2.176192856E1,3.748021317E1,8.234188080E0
1.457664476E2,-2.182477570E1,3.724268723E1,8.844074249E0
1.457764596E2,-2.157311630E1,3.725647354E1,8.902893066E0
1.457864726E2,-2.135955048E1,3.754161453E1,9.281379700E0
1.457964846E2,-2.109985733E1,3.779044724E1,9.517570496E0
1.458064976E2,-2.076873016E1,3.809893417E1,9.192054749E0
1.458165106E2,-2.071910477E1,3.819215775E1,9.159961700E0
1.458265226E2,-2.029339218E1,3.819929123E1,9.629699707E0
1.458365356E2,-2.000016022E1,3.802342606E1,1.008186722E1
1.458465476E2,-1.953168869E1,3.794790268E1,1.079848480E1
1.458565606E2,-1.942342758E1,3.802596664E1,1.092284012E1
1.458665726E2,-1.926004410E1,3.787392807E1,1.135584641E1
1.458765856E2,-1.943360901E1,3.785165787E1,1.187775803E1
1.458865976E2,-1.935227585E1,3.778490829E1,1.232890320E1
1.458966106E2,-1.950024796E1,3.761824417E1,1.294019318E1
1.459066236E2,-1.985065079E1,3.755989456E1,1.325564194E1
1.459166356E2,-1.973092270E1,3.722153854E1,1.310188675E1
1.459266486E2,-2.012981033E1,3.698802567E1,1.332086563E1
1.459366603E2,-2.028525543E1,3.692428970E1,1.297514725E1
1.459466733E2,-2.102214813E1,3.689944077E1,1.257980728E1
1.459566853E2,-2.131459427E1,3.690527725E1,1.177679825E1
1.459666983E2,-2.208007812E1,3.679751205E1,1.087795639E1
1.459767103E2,-2.251771545E1,3.640975571E1,1.035808945E1
1.459867233E2,-2.317953110E1,3.629445267E1,9.616748810E0
1.459967353E2,-2.379008865E1,3.635898972E1,8.976821899E0
1.460067483E2,-2.401025391E1,3.612689590E1,8.082645416E0
1.460167613E2,-2.427768707E1,3.581376266E1,7.493762970E0
1.460267733E2,-2.472439957E1,3.584074783E1,6.550754547E0
1.460367863E2,-2.526757812E1,3.556211472E1,5.699035645E0
1.460467983E2,-2.551719666E1,3.558011246E1,4.887447357E0
1.460568113E2,-2.568119049E1,3.575716782E1,3.684940338E0
1.460668233E2,-2.569775772E1,3.587178421E1,2.648654938E0
1.460768363E2,-2.566695404E1,3.594610214E1,1.334960938E0
1.460868483E2,-2.582440186E1,3.562520218E1,1.954040527E-1
1.460968613E2,-2.583468628E1,3.563843918E1,-1.571071625E0
1.461068743E2,-2.546791077E1,3.572581100E1,-2.969451904E0
1.461168863E2,-2.562826920E1,3.555233383E1,-3.395618439E0
1.461268993E2,-2.576194763E1,3.552260208E1,-4.042064667E0
1.461369113E2,-2.618706131E1,3.530743027E1,-4.596683502E0
1.461469243E2,-2.630673218E1,3.526908493E1,-4.530700684E0
1.461569363E2,-2.659274292E1,3.495154190E1,-5.001445770E0
1.461669493E2,-2.673691177E1,3.477676010E1,-4.382518768E0
1.461769613E2,-2.678829193E1,3.467150497E1,-3.234142303E0
1.461869743E2,-2.708911514E1,3.459643936E1,-2.058914185E0
1.461969873E2,-2.705648422E1,3.456854630E1,-8.209152222E-1
1.462069993E2,-2.717389297E1,3.446126175E1,6.993331909E-1
1.462170123E2,-2.733275223E1,3.422539139E1,2.059978485E0
1.462270243E2,-2.727413559E1,3.426726913E1,2.503471375E0
1.462370373E2,-2.743741989E1,3.438013077E1,2.984035492E0
1.462470493E2,-2.740722275E1,3.414899826E1,3.367172241E0
1.462570623E2,-2.735741043E1,3.415585709E1,3.868984222E0
1.462670743E2,-2.744065475E1,3.405942154E1,4.402534485E0
1.462770873E2,-2.770265579E1,3.380844498E1,4.856159210E0
1.462870993E2,-2.733011246E1,3.383642960E1,5.613033295E0
1.462971123E2,-2.698881149E1,3.382765579E1,6.126888275E0
1.463071253E2,-2.684788132E1,3.393272018E1,7.097087860E0
1.463171373E2,-2.621277237E1,3.450880814E1,8.012226105E0
1.463271503E2,-2.516918182E1,3.488431168E1,8.881271362E0
1.463371623E2,-2.407701111E1,3.535476303E1,9.796890259E0
1.463471753E2,-2.266790009E1,3.570498276E1,1.042709732E1
1.463571873E2,-2.156467438E1,3.646213913E1,1.083740997E1
1.463672003E2,-2.066468048E1,3.674731827E1,1.166257095E1
1.463772123E2,-1.976941299E1,3.713277817E1,1.226235199E1
1.463872253E2,-1.899782562E1,3.722374344E1,1.219816589E1
1.463972383E2,-1.862452698E1,3.718574905E1,1.286768341E1
1.464072503E2,-1.853127289E1,3.697604752E1,1.355476761E1
1.464172633E2,-1.812647247E1,3.707006454E1,1.452142334E1
1.464272753E2,-1.786425781E1,3.678170395E1,1.524468994E1
1.464372883E2,-1.732501984E1,3.658800888E1,1.612500381E1
1.464473003E2,-1.666733932E1,3.642821884E1,1.721217346E1
1.464573133E2,-1.580334473E1,3.678375626E1,1.763749886E1
1.464673253E2,-1.522420120E1,3.668329239E1,1.804612160E1
1.464773383E2,-1.447399902E1,3.675050735E1,1.893571854E1
1.464873513E2,-1.396579742E1,3.667679977E1,1.942400360E1
1.464973633E2,-1.370572281E1,3.652627182E1,1.945975304E1
1.465073763E2,-1.385841751E1,3.617322922E1,2.025632668E1
1.465173883E2,-1.384476089E1,3.595602036E1,2.089456177E1
1.465274013E2,-1.368678284E1,3.558589554E1,2.130934143E1
1.465374133E2,-1.343407059E1,3.548800278E1,2.190330696E1
1.465474263E2,-1.296401596E1,3.537531662E1,2.217499924E1
1.465574383E2,-1.276665878E1,3.521453476E1,2.249975777E1
1.465674513E2,-1.230762482E1,3.498150253E1,2.278974533E1
1.465774633E2,-1.213173294E1,3.507355881E1,2.294610405E1
1.465874763E2,-1.212254333E1,3.496955490E1,2.322981834E1
1.465974893E2,-1.241777039E1,3.463237381E1,2.373591805E1
1.466075013E2,-1.279483414E1,3.439320755E1,2.381361198E1
1.466175143E2,-1.326084900E1,3.431628799E1,2.345582581E1
1.466275263E2,-1.345803833E1,3.415992355E1,2.353966522E1
1.466375393E2,-1.390610886E1,3.426349258E1,2.328984261E1
1.466475513E2,-1.402334213E1,3.394726944E1,2.300263596E1
1.466575643E2,-1.442442322E1,3.410722733E1,2.276366043E1
1.466675763E2,-1.490996933E1,3.442498398E1,2.250771523E1
1.466775893E2,-1.552252579E1,3.462636185E1,2.201581764E1
1.466876023E2,-1.553652954E1,3.470762253E1,2.137073517E1
1.466976143E2,-1.591115952E1,3.505659866E1,2.022516632E1
1.467076273E2,-1.621023178E1,3.522407913E1,1.927816010E1
1.467176393E2,-1.638550568E1,3.563688278E1,1.827951050E1
1.467276523E2,-1.649274063E1,3.603467178E1,1.760844421E1
1.467376643E2,-1.720870972E1,3.620013809E1,1.603623962E1
1.467476773E2,-1.772942734E1,3.669092941E1,1.535770798E1
1.467576893E2,-1.843278122E1,3.693909073E1,1.391165161E1
1.467677023E2,-1.927628708E1,3.672047043E1,1.355229187E1
1.467777153E2,-1.941583252E1,3.657093430E1,1.346114731E1
1.467877273E2,-1.951851273E1,3.657096481E1,1.303314972E1
1.467977403E2,-1.983365631E1,3.676980209E1,1.237675858E1
1.468077523E2,-1.986129379E1,3.659817123E1,1.219969177E1
1.468177653E2,-2.007267761E1,3.690681076E1,1.183411026E1
1.468277773E2,-2.012251282E1,3.714388657E1,1.146219254E1
1.468377903E2,-2.017047882E1,3.701272202E1,1.110944366E1
1.468478023E2,-2.006107712E1,3.732151413E1,1.051194763E1
1.468578153E2,-1.983226013E1,3.732473373E1,1.122962570E1
1.468678283E2,-1.932387161E1,3.746465683E1,1.147291946E1
1.468778403E2,-1.892086411E1,3.760815048E1,1.149641418E1
1.468878533E2,-1.841093826E1,3.763383865E1,1.225017929E1
1.468978653E2,-1.778167343E1,3.754227066E1,1.234047318E1
1.469078783E2,-1.766818619E1,3.729446030E1,1.276560974E1
1.469178903E2,-1.733637238E1,3.741426468E1,1.267887497E1
1.469279033E2,-1.736576462E1,3.737147141E1,1.329481888E1
1.469379159E2,-1.730787277E1,3.729375839E1,1.354074860E1
1.469479289E2,-1.740608978E1,3.724617386E1,1.372994614E1
1.469579419E2,-1.743670654E1,3.728310776E1,1.402386856E1
1.469679539E2,-1.755356598E1,3.711804581E1,1.417882538E1
1.469779669E2,-1.755767822E1,3.693695450E1,1.477216339E1
1.469879789E2,-1.769017792E1,3.669475937E1,1.452240372E1
1.469979919E2,-1.762207031E1,3.688718796E1,1.480121231E1
1.470080039E2,-1.767416382E1,3.674381638E1,1.470425797E1
1.470180169E2,-1.797232437E1,3.678179550E1,1.402814484E1
1.470280289E2,-1.853185654E1,3.706273270E1,1.352754974E1
1.470380419E2,-1.889318085E1,3.697760391E1,1.304807663E1
1.470480549E2,-1.903141785E1,3.716660690E1,1.227213287E1
1.470580669E2,-1.930058670E1,3.727589035E1,1.139847183E1
1.470680799E2,-1.958394241E1,3.739645004E1,1.080080032E1
1.470780919E2,-1.951433182E1,3.760357285E1,1.005060196E1
1.470881049E2,-1.957314682E1,3.769346237E1,9.328884125E0
1.470981169E2,-1.966409302E1,3.766905594E1,9.245517731E0
1.471081299E2,-1.959729004E1,3.765625381E1,9.195220947E0
1.471181419E2,-1.963251877E1,3.764111710E1,9.571937561E0
1.471281549E2,-1.960768890E1,3.757820511E1,9.937755585E0
1.471381679E2,-1.979352188E1,3.748553085E1,1.009398270E1
1.471481799E2,-1.999364471E1,3.721619034E1,1.023514938E1
1.471581929E2,-2.017918015E1,3.722668839E1,1.043082809E1
1.471682049E2,-2.051412201E1,3.717428970E1,9.973674774E0
1.471782179E2,-2.084949112E1,3.703847885E1,9.455696106E0
1.471882299E2,-2.117238617E1,3.695431900E1,9.098285675E0
1.471982429E2,-2.173563766E1,3.678516006E1,8.397319794E0
1.472082549E2,-2.207990265E1,3.686481857E1,7.539112091E0
1.472182679E2,-2.256055450E1,3.674322891E1,6.635280609E0
1.472282809E2,-2.300482178E1,3.655010605E1,5.851268768E0
1.472382929E2,-2.331068039E1,3.642241287E1,4.699104309E0
1.472483059E2,-2.366911316E1,3.631740952E1,3.687026978E0
1.472583179E2,-2.382437515E1,3.628998947E1,2.370826721E0
1.472683309E2,-2.448816681E1,3.586125565E1,1.043552399E0
1.472783429E2,-2.491561127E1,3.585036850E1,-4.530181885E-1
1.472883559E2,-2.503227997E1,3.568230820E1,-3.999519348E-1
1.472983679E2,-2.505463409E1,3.559897232E1,1.114463806E0
1.473083809E2,-2.500389481E1,3.543316269E1,3.270938873E0
1.473183939E2,-2.468549728E1,3.549220657E1,4.327194214E0
1.473284059E2,-2.459455109E1,3.543133163E1,4.727413177E0
1.473384189E2,-2.499087524E1,3.536478806E1,4.286338806E0
1.473484309E2,-2.527452087E1,3.514846420E1,4.131702423E0
1.473584439E2,-2.534543228E1,3.498613358E1,4.841854095E0
1.473684559E2,-2.550471878E1,3.491749954E1,5.335670471E0
1.473784689E2,-2.545373154E1,3.499087906E1,6.028102875E0
1.473884809E2,-2.523376846E1,3.486175919E1,6.666717529E0
1.473984939E2,-2.480712891E1,3.487081528E1,8.061283112E0
1.474085069E2,-2.429465866E1,3.498782730E1,9.275646210E0
1.474185189E2,-2.355244064E1,3.516043472E1,1.067203903E1
1.474285319E2,-2.269238663E1,3.513750839E1,1.165009689E1
1.474385439E2,-2.180548477E1,3.557442856E1,1.259779739E1
1.474485569E2,-2.095162582E1,3.594100571E1,1.342866898E1
1.474585689E2,-2.015759277E1,3.624713516E1,1.394092560E1
1.474685819E2,-1.927830124E1,3.665773392E1,1.448087311E1
1.474785939E2,-1.859276199E1,3.670145798E1,1.502930450E1
1.474886069E2,-1.820764542E1,3.658999252E1,1.520927811E1
1.474986199E2,-1.821163940E1,3.653133774E1,1.601148605E1
1.475086319E2,-1.803434372E1,3.621107101E1,1.646047974E1
1.475186449E2,-1.792573547E1,3.552141190E1,1.750859451E1
1.475286569E2,-1.738656616E1,3.552592850E1,1.878261375E1
1.475386699E2,-1.690256500E1,3.508945847E1,1.943485641E1
1.475486819E2,-1.589220047E1,3.541096878E1,2.020016289E1
1.475586949E2,-1.524419403E1,3.560781479E1,2.015287018E1
1.475687079E2,-1.433819580E1,3.584527206E1,2.088251686E1
1.475787199E2,-1.351284027E1,3.600109482E1,2.103924751E1
1.475887329E2,-1.324442291E1,3.586093521E1,2.168502998E1
1.475987449E2,-1.300682449E1,3.554753494E1,2.190946770E1
1.476087579E2,-1.310016632E1,3.540950394E1,2.235563278E1
1.476187699E2,-1.334585953E1,3.504324722E1,2.292094803E1
1.476287829E2,-1.340149689E1,3.507107925E1,2.328037071E1
1.476387949E2,-1.367989731E1,3.511196518E1,2.322833633E1
1.476488079E2,-1.386365128E1,3.488672256E1,2.341229630E1
1.476588209E2,-1.386874771E1,3.457011795E1,2.385396004E1
1.476688329E2,-1.355354691E1,3.471604538E1,2.371184921E1
1.476788459E2,-1.347424316E1,3.463024521E1,2.365414429E1
1.476888579E2,-1.359718323E1,3.467923355E1,2.382675362E1
1.476988709E2,-1.361830902E1,3.480013657E1,2.369064713E1
1.477088829E2,-1.380157471E1,3.478093338E1,2.330804443E1
1.477188959E2,-1.410413742E1,3.503776932E1,2.332983780E1
1.477289079E2,-1.448142242E1,3.485538101E1,2.308843422E1
1.477389209E2,-1.478829193E1,3.501622391E1,2.293131828E1
1.477489339E2,-1.503759766E1,3.535714340E1,2.231541252E1
1.477589459E2,-1.525856018E1,3.523629379E1,2.213967133E1
1.477689589E2,-1.584179306E1,3.530199814E1,2.154724884E1
1.477789709E2,-1.605828476E1,3.566661453E1,2.124842453E1
1.477889839E2,-1.605382538E1,3.580757523E1,2.016288185E1
1.477989959E2,-1.641568756E1,3.616145706E1,1.895336723E1
1.478090089E2,-1.699243164E1,3.660875320E1,1.836339760E1
1.478190219E2,-1.731597519E1,3.683703232E1,1.696097565E1
1.478290339E2,-1.772130203E1,3.724789047E1,1.606188965E1
1.478390469E2,-1.828215408E1,3.727505875E1,1.517293930E1
1.478490589E2,-1.894212341E1,3.747193527E1,1.428309631E1
1.478590719E2,-1.937784958E1,3.739900589E1,1.383013153E1
1.478690839E2,-1.982904434E1,3.738328934E1,1.327524948E1
1.478790969E2,-1.977759552E1,3.728654861E1,1.311960602E1
1.478891089E2,-1.950292587E1,3.730176163E1,1.303139496E1
1.478991219E2,-1.941022110E1,3.783021927E1,1.243178940E1
1.479091349E2,-1.950027847E1,3.775382614E1,1.236905289E1
1.479191469E2,-1.953256607E1,3.755569077E1,1.242391968E1
1.479291599E2,-1.959075928E1,3.764400101E1,1.269447708E1
1.479391713E2,-1.983990860E1,3.794167709E1,1.279913330E1
1.479491843E2,-1.999772263E1,3.794522476E1,1.307302094E1
1.479591963E2,-1.976659393E1,3.775191879E1,1.295540237E1
1.479692093E2,-1.987089539E1,3.776531601E1,1.273433304E1
1.479792223E2,-1.951734161E1,3.787019730E1,1.252414703E1
1.479892343E2,-1.937054062E1,3.787082291E1,1.209798813E1
1.479992473E2,-1.918011475E1,3.794255447E1,1.162796402E1
1.480092593E2,-1.926223755E1,3.832191086E1,1.116228867E1
1.480192723E2,-1.943167877E1,3.826595688E1,1.079414368E1
1.480292843E2,-1.975857544E1,3.833264542E1,1.101333237E1
1.480392973E2,-2.005871201E1,3.806656265E1,1.108317947E1
1.480493093E2,-2.043584442E1,3.823691177E1,1.110743713E1
1.480593223E2,-2.059608841E1,3.800931931E1,1.144741058E1
1.480693353E2,-2.081465912E1,3.798140335E1,1.116585541E1
1.480793473E2,-2.088766098E1,3.768333817E1,1.116693497E1
1.480893603E2,-2.085794067E1,3.760865402E1,1.121624374E1
1.480993723E2,-2.102288437E1,3.780939865E1,1.163870239E1
1.481093853E2,-2.108304596E1,3.765667343E1,1.125087357E1
1.481193973E2,-2.117277145E1,3.781784439E1,1.058372498E1
1.481294103E2,-2.158375168E1,3.795221329E1,1.015623856E1
1.481394233E2,-2.156255722E1,3.799863052E1,9.470191956E0
1.481494353E2,-2.184304810E1,3.808064651E1,8.859298706E0
1.481594483E2,-2.203113174E1,3.809605789E1,8.396423340E0
1.481694603E2,-2.182283401E1,3.830126572E1,7.545757294E0
1.481794733E2,-2.204806519E1,3.845888901E1,6.681034088E0
1.481894853E2,-2.216656113E1,3.849309921E1,6.524730682E0
1.481994983E2,-2.220391083E1,3.859749222E1,6.449035645E0
1.482095103E2,-2.267499924E1,3.843058395E1,6.540222168E0
1.482195233E2,-2.257337570E1,3.803272629E1,6.274021149E0
1.482295363E2,-2.273500443E1,3.802392960E1,6.636795044E0
1.482395483E2,-2.290400696E1,3.790419388E1,7.143848419E0
1.482495613E2,-2.319222641E1,3.788715744E1,7.313560486E0
1.482595733E2,-2.338437653E1,3.759595108E1,6.869335175E0
1.482695863E2,-2.353676224E1,3.763042068E1,6.854553223E0
1.482795983E2,-2.383335876E1,3.762179947E1,6.759918213E0
1.482896113E2,-2.432293320E1,3.757774734E1,6.211360931E0
1.482996243E2,-2.479887772E1,3.753335953E1,5.533638000E0
1.483096363E2,-2.482643890E1,3.724447250E1,4.261444092E0
1.483196493E2,-2.529539871E1,3.748036575E1,3.654129028E0
1.483296613E2,-2.556175995E1,3.740187454E1,2.683364868E0
1.483396743E2,-2.599161911E1,3.712933731E1,1.680694580E0
1.483496863E2,-2.634542465E1,3.692272568E1,9.476814270E-1
1.483596993E2,-2.654040146E1,3.668272781E1,-2.817153931E-2
1.483697113E2,-2.699123764E1,3.659088516E1,-9.358177185E-1
1.483797243E2,-2.713416672E1,3.666248703E1,-1.892940521E0
1.483897373E2,-2.727689743E1,3.637578201E1,-3.105911255E0
1.483997493E2,-2.771491623E1,3.613942337E1,-4.189655304E0
1.484097623E2,-2.789796829E1,3.606903458E1,-4.488624573E0
1.484197743E2,-2.848075485E1,3.565235519E1,-3.545440674E0
1.484297873E2,-2.891785812E1,3.558842087E1,-1.770343781E0
1.484397993E2,-2.920535660E1,3.549509811E1,1.046077728E0
1.484498123E2,-2.902541733E1,3.529871750E1,3.616092682E0
