"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.022772127E2,5.554458618E0,6.287629128E0,4.559767151E1
2.022872057E2,5.624099731E0,6.372655392E0,4.568752289E1
2.022971987E2,5.565826416E0,6.464653969E0,4.568389893E1
2.023071917E2,5.484771729E0,6.402155876E0,4.566871643E1
2.023171847E2,5.459449768E0,6.487142563E0,4.587818909E1
2.023271777E2,5.459449768E0,6.487142563E0,4.587818909E1
2.023371707E2,5.494537354E0,6.506866455E0,4.594062042E1
2.023471637E2,5.601654053E0,6.441274643E0,4.578488159E1
2.023571567E2,5.647552490E0,6.495929241E0,4.594889832E1
2.023671497E2,5.622718811E0,6.556043625E0,4.619483948E1
2.023771427E2,5.669174194E0,6.471230030E0,4.609627533E1
2.023871357E2,5.528053284E0,6.425412178E0,4.592218781E1
2.023971287E2,5.506088257E0,6.458404541E0,4.574781799E1
2.024071227E2,5.487182617E0,6.571824074E0,4.585729980E1
2.024171157E2,5.606277466E0,6.584368229E0,4.568201447E1
2.024271087E2,5.606056213E0,6.408850670E0,4.550843048E1
2.024371017E2,5.468971252E0,6.356244087E0,4.538347626E1
2.024470947E2,5.622703552E0,6.297269344E0,4.542008972E1
2.024570877E2,5.605392456E0,6.295373917E0,4.542929840E1
2.024670807E2,5.687461853E0,6.460201263E0,4.546740723E1
2.024770737E2,5.704017639E0,6.440022469E0,4.558558655E1
2.024870667E2,5.833953857E0,6.489798546E0,4.575851440E1
2.024970597E2,5.703750610E0,6.288876534E0,4.569799805E1
2.025070527E2,5.695991516E0,6.359278202E0,4.575882721E1
2.025170457E2,5.653656006E0,6.347615242E0,4.550998688E1
2.025270387E2,5.656646729E0,6.403755188E0,4.581098175E1
2.025370317E2,5.500152588E0,6.263372421E0,4.564328003E1
2.025470247E2,5.556732178E0,6.279995918E0,4.580773163E1
2.025570187E2,5.491149902E0,6.223116875E0,4.573095703E1
2.025670117E2,5.619377136E0,6.210170746E0,4.557085419E1
2.025770047E2,5.633384705E0,6.276588917E0,4.559702301E1
2.025869977E2,5.633384705E0,6.276588917E0,4.559702301E1
2.025969907E2,5.558113098E0,6.274882317E0,4.536833191E1
2.026069837E2,5.676589966E0,6.223190308E0,4.548959351E1
2.026169767E2,5.472938538E0,6.207124233E0,4.543876648E1
2.026269697E2,5.629394531E0,6.385601997E0,4.586715698E1
2.026369627E2,5.687881470E0,6.464823723E0,4.561428070E1
2.026469557E2,5.672912598E0,6.323783875E0,4.562343597E1
2.026569487E2,5.751693726E0,6.410901070E0,4.569008636E1
2.026669417E2,5.673774719E0,6.276551247E0,4.557286072E1
2.026769347E2,5.816925049E0,6.266073704E0,4.570517731E1
2.026869277E2,5.733352661E0,6.259958744E0,4.544947815E1
2.026969207E2,5.734695435E0,6.172997475E0,4.554991150E1
2.027069147E2,5.673400879E0,6.213699341E0,4.561888123E1
2.027169077E2,5.755836487E0,6.162822247E0,4.549095917E1
2.027269007E2,5.866844177E0,6.278045654E0,4.560913849E1
2.027368937E2,5.872558594E0,6.421451569E0,4.557463074E1
2.027468867E2,5.752525330E0,6.390351295E0,4.578250885E1
2.027568797E2,5.821975708E0,6.411115170E0,4.564846039E1
2.027668727E2,5.789894104E0,6.474759579E0,4.578043365E1
2.027768657E2,5.664901733E0,6.414387226E0,4.583631134E1
2.027868587E2,5.728538513E0,6.538676262E0,4.583104706E1
2.027968517E2,5.582839966E0,6.536705971E0,4.567109680E1
2.028068447E2,5.655975342E0,6.463827133E0,4.578494263E1
2.028168377E2,5.644821167E0,6.478223801E0,4.587405396E1
2.028268307E2,5.554283142E0,6.471437454E0,4.618205261E1
2.028368237E2,5.533042908E0,6.466341019E0,4.604219055E1
2.028468167E2,5.533042908E0,6.466341019E0,4.604219055E1
2.028568107E2,5.525100708E0,6.397341728E0,4.592600250E1
2.028668037E2,5.572738647E0,6.504166126E0,4.579978180E1
2.028767967E2,5.655921936E0,6.457829475E0,4.596247101E1
2.028867897E2,5.627967834E0,6.507616043E0,4.583511353E1
2.028967827E2,5.736007690E0,6.479202747E0,4.591294861E1
2.029067757E2,5.671257019E0,6.466454983E0,4.589605713E1
2.029167687E2,5.707603455E0,6.310439587E0,4.588292694E1
2.029267617E2,5.761466980E0,6.398097992E0,4.600580597E1
2.029367547E2,5.606719971E0,6.514205456E0,4.597511292E1
2.029467471E2,5.545074463E0,6.357149124E0,4.586342621E1
2.029567401E2,5.498931885E0,6.338014603E0,4.578892517E1
2.029667331E2,5.462905884E0,6.400193214E0,4.588610840E1
2.029767261E2,5.429153442E0,6.522027969E0,4.583506775E1
2.029867191E2,5.498603821E0,6.501719952E0,4.586564636E1
2.029967121E2,5.520187378E0,6.382402420E0,4.588845825E1
2.030067061E2,5.667671204E0,6.415588379E0,4.624120331E1
2.030166991E2,5.699760437E0,6.360825062E0,4.593746948E1
2.030266921E2,5.652114868E0,6.391981125E0,4.604792023E1
2.030366851E2,5.494750977E0,6.338376522E0,4.596250153E1
2.030466781E2,5.388038635E0,6.527642250E0,4.592011261E1
2.030566711E2,5.270172119E0,6.351170540E0,4.594338226E1
2.030666641E2,5.456260681E0,6.317526340E0,4.596829224E1
2.030766571E2,5.426139832E0,6.307426929E0,4.592807007E1
2.030866501E2,5.538833618E0,6.384828568E0,4.613397217E1
2.030966431E2,5.396141052E0,6.408658981E0,4.601410675E1
2.031066361E2,5.496681213E0,6.360501289E0,4.591127777E1
2.031166291E2,5.496681213E0,6.360501289E0,4.591127777E1
2.031266221E2,5.505310059E0,6.351456642E0,4.616267395E1
2.031366151E2,5.471168518E0,6.308001518E0,4.578755951E1
2.031466091E2,5.320083618E0,6.522555828E0,4.609110260E1
2.031566021E2,5.287063599E0,6.684287071E0,4.619180298E1
2.031665951E2,5.435508728E0,6.591422081E0,4.631169891E1
2.031765881E2,5.351768494E0,6.585645199E0,4.600224304E1
2.031865811E2,5.455474854E0,6.434375763E0,4.588040161E1
2.031965741E2,5.525970459E0,6.323469162E0,4.584100342E1
2.032065671E2,5.507575989E0,6.363643646E0,4.606910706E1
2.032165601E2,5.393424988E0,6.308621407E0,4.589229584E1
2.032265531E2,5.477714539E0,6.359483719E0,4.587293243E1
2.032365461E2,5.489433289E0,6.444651127E0,4.576898956E1
2.032465391E2,5.444969177E0,6.228695393E0,4.561314392E1
2.032565321E2,5.690345764E0,6.273281097E0,4.580579376E1
2.032665251E2,5.495857239E0,6.309003353E0,4.614724731E1
2.032765181E2,5.403121948E0,6.437161446E0,4.586280060E1
2.032865111E2,5.472305298E0,6.470339775E0,4.592210388E1
2.032965051E2,5.430564880E0,6.314317703E0,4.551960754E1
2.033064981E2,5.464866638E0,6.364979744E0,4.562449646E1
2.033164911E2,5.523155212E0,6.424208641E0,4.564723206E1
2.033264841E2,5.512779236E0,6.413830757E0,4.581940460E1
2.033364771E2,5.556427002E0,6.252758980E0,4.612940979E1
2.033464701E2,5.512336731E0,6.397258282E0,4.582683563E1
2.033564631E2,5.473075867E0,6.281826973E0,4.584619904E1
2.033664561E2,5.473075867E0,6.281826973E0,4.584619904E1
2.033764491E2,5.472991943E0,6.222841263E0,4.581487274E1
2.033864421E2,5.407859802E0,6.322876453E0,4.580024719E1
2.033964351E2,5.455871582E0,6.470681190E0,4.579478455E1
2.034064281E2,5.456611633E0,6.441182137E0,4.609555054E1
2.034164211E2,5.477989197E0,6.655789375E0,4.582242584E1
2.034264141E2,5.479110718E0,6.602938652E0,4.602081299E1
2.034364071E2,5.504249573E0,6.497807026E0,4.575197601E1
2.034464011E2,5.508071899E0,6.499957085E0,4.580993652E1
2.034563941E2,5.411781311E0,6.432561874E0,4.581278229E1
2.034663871E2,5.404701233E0,6.393579483E0,4.598390961E1
2.034763801E2,5.457389832E0,6.388914108E0,4.587142944E1
2.034863731E2,5.448516846E0,6.359684944E0,4.597254181E1
2.034963661E2,5.451812744E0,6.350590706E0,4.589583588E1
2.035063591E2,5.358062744E0,6.479321957E0,4.577881622E1
2.035163521E2,5.435653687E0,6.306373119E0,4.583998871E1
2.035263451E2,5.428680420E0,6.283632278E0,4.588653564E1
2.035363381E2,5.564178467E0,6.337907791E0,4.585690308E1
2.035463311E2,5.501914978E0,6.350582123E0,4.582088470E1
2.035563241E2,5.440231323E0,6.354899406E0,4.573839569E1
2.035663171E2,5.450210571E0,6.420630455E0,4.568060303E1
2.035763101E2,5.373283386E0,6.336279869E0,4.565814209E1
2.035863041E2,5.393371582E0,6.381731987E0,4.573100281E1
2.035962971E2,5.399612427E0,6.326901436E0,4.560330200E1
2.036062901E2,5.368293762E0,6.411581039E0,4.571479034E1
2.036162831E2,5.378982544E0,6.344446182E0,4.573561859E1
2.036262761E2,5.488433838E0,6.284774780E0,4.530408478E1
2.036362691E2,5.488433838E0,6.284774780E0,4.530408478E1
2.036462621E2,5.479003906E0,6.224324226E0,4.553237152E1
2.036562551E2,5.307304382E0,6.465883255E0,4.549970245E1
2.036662481E2,5.309188843E0,6.452260971E0,4.550763702E1
2.036762411E2,5.425216675E0,6.455861568E0,4.561537933E1
2.036862341E2,5.268470764E0,6.261620998E0,4.557775116E1
2.036962271E2,5.347549438E0,6.328215599E0,4.568399811E1
2.037062201E2,5.360145569E0,6.382678509E0,4.573087311E1
2.037162131E2,5.344810486E0,6.442978382E0,4.562147522E1
2.037262061E2,5.523727417E0,6.431474686E0,4.549884033E1
2.037362001E2,5.485343933E0,6.286249161E0,4.552391052E1
2.037461931E2,5.509330750E0,6.461130142E0,4.556913757E1
2.037561861E2,5.448623657E0,6.341551781E0,4.568795013E1
2.037661791E2,5.532928467E0,6.491540909E0,4.570695496E1
2.037761721E2,5.522315979E0,6.525070190E0,4.558885193E1
2.037861651E2,5.590240479E0,6.477369785E0,4.569731903E1
2.037961581E2,5.593788147E0,6.419037819E0,4.567886353E1
2.038061511E2,5.720100403E0,6.533209801E0,4.566973114E1
2.038161441E2,5.646179199E0,6.398013115E0,4.578005981E1
2.038261371E2,5.611694336E0,6.503167152E0,4.578735352E1
2.038361301E2,5.437210083E0,6.345416069E0,4.558986664E1
2.038461231E2,5.636024475E0,6.424666405E0,4.562837982E1
2.038561161E2,5.680404663E0,6.393712044E0,4.548652649E1
2.038661091E2,5.650604248E0,6.469271660E0,4.578742218E1
2.038761031E2,5.656906128E0,6.523622513E0,4.586739349E1
2.038860961E2,5.575744629E0,6.641396523E0,4.572321320E1
2.038960891E2,5.575744629E0,6.641396523E0,4.572321320E1
2.039060821E2,5.480308533E0,6.549643517E0,4.540623474E1
2.039160751E2,5.546859741E0,6.540602684E0,4.561537170E1
2.039260681E2,5.534729004E0,6.461214066E0,4.566722870E1
2.039360611E2,5.667671204E0,6.459883213E0,4.557910156E1
2.039460545E2,5.458320618E0,6.578106880E0,4.517636108E1
2.039560475E2,5.472244263E0,6.620301723E0,4.534432983E1
2.039660405E2,5.435295105E0,6.536162376E0,4.553479004E1
2.039760335E2,5.475273132E0,6.571118355E0,4.557276917E1
2.039860265E2,5.617515564E0,6.524500847E0,4.531472778E1
2.039960195E2,5.695785522E0,6.400697708E0,4.557588959E1
2.040060125E2,5.600845337E0,6.734869957E0,4.545428467E1
2.040160065E2,5.487075806E0,6.538510799E0,4.550741577E1
2.040259995E2,5.522499084E0,6.517305374E0,4.545966339E1
2.040359925E2,5.459182739E0,6.443110466E0,4.536332703E1
2.040459855E2,5.563499451E0,6.519408226E0,4.560665894E1
2.040559785E2,5.537155151E0,6.524508953E0,4.550405121E1
2.040659715E2,5.522109985E0,6.556907654E0,4.529270935E1
2.040759645E2,5.578514099E0,6.412846565E0,4.520651245E1
2.040859575E2,5.718307495E0,6.475819588E0,4.578855133E1
2.040959505E2,5.537246704E0,6.445406914E0,4.551609039E1
2.041059435E2,5.470626831E0,6.508305073E0,4.573981476E1
2.041159365E2,5.468544006E0,6.442055225E0,4.576818848E1
2.041259295E2,5.617729187E0,6.527753353E0,4.578401947E1
2.041359225E2,5.477020264E0,6.432821274E0,4.576215363E1
2.041459155E2,5.557624817E0,6.381896496E0,4.562100983E1
2.041559085E2,5.557624817E0,6.381896496E0,4.562100983E1
2.041659025E2,5.494773865E0,6.406700134E0,4.548992157E1
2.041758955E2,5.717117310E0,6.359081268E0,4.554391479E1
2.041858885E2,5.616584778E0,6.390709877E0,4.548686218E1
2.041958815E2,5.639533997E0,6.370085716E0,4.557096100E1
2.042058745E2,5.490394592E0,6.554088593E0,4.559249878E1
2.042158675E2,5.518653870E0,6.420001984E0,4.581647491E1
2.042258605E2,5.563484192E0,6.486698151E0,4.557949829E1
2.042358535E2,5.437789917E0,6.337803841E0,4.570311737E1
2.042458465E2,5.449882507E0,6.282971859E0,4.540068054E1
2.042558395E2,5.457725525E0,6.311423302E0,4.567705536E1
2.042658325E2,5.551902771E0,6.443100452E0,4.543450928E1
2.042758255E2,5.623855591E0,6.415910721E0,4.527964783E1
2.042858185E2,5.615242004E0,6.371047020E0,4.560258484E1
2.042958115E2,5.643409729E0,6.284802914E0,4.520759583E1
2.043058055E2,5.638641357E0,6.452029228E0,4.528383636E1
2.043157985E2,5.657592773E0,6.318024635E0,4.534642792E1
2.043257915E2,5.699226379E0,6.396840096E0,4.554843903E1
2.043357845E2,5.746490479E0,6.446572304E0,4.550892639E1
2.043457775E2,5.820678711E0,6.487208843E0,4.527439880E1
2.043557705E2,5.712509155E0,6.209467888E0,4.558510590E1
2.043657635E2,5.733901978E0,6.220214844E0,4.555009460E1
2.043757565E2,5.645446777E0,6.284458160E0,4.523757172E1
2.043857495E2,5.711509705E0,6.283966541E0,4.533297729E1
2.043957425E2,5.519996643E0,6.271851540E0,4.534532928E1
2.044057355E2,5.622329712E0,6.231922626E0,4.523733521E1
2.044157285E2,5.622329712E0,6.231922626E0,4.523733521E1
2.044257215E2,5.683807373E0,6.314119339E0,4.531219482E1
2.044357145E2,5.688423157E0,6.486975193E0,4.536813354E1
2.044457075E2,5.737014771E0,6.374396324E0,4.536611938E1
2.044557015E2,5.700828552E0,6.454626560E0,4.535663605E1
2.044656945E2,5.619430542E0,6.498681545E0,4.542704773E1
2.044756875E2,5.636505127E0,6.309350491E0,4.551924133E1
2.044856805E2,5.754646301E0,6.469855309E0,4.534214783E1
2.044956735E2,5.583999634E0,6.283844471E0,4.520060730E1
2.045056665E2,5.655281067E0,6.369187832E0,4.547431946E1
2.045156595E2,5.588012695E0,6.497888565E0,4.535655212E1
2.045256525E2,5.690109253E0,6.418787003E0,4.545434570E1
2.045356455E2,5.702117920E0,6.449030876E0,4.531750488E1
2.045456385E2,5.703002930E0,6.410983562E0,4.534196472E1
2.045556315E2,5.626045227E0,6.349864960E0,4.531138611E1
2.045656245E2,5.591392517E0,6.334816933E0,4.531889343E1
2.045756175E2,5.611778259E0,6.344462872E0,4.533789062E1
2.045856115E2,5.448066711E0,6.380196571E0,4.533207703E1
2.045956045E2,5.503593445E0,6.233765602E0,4.523925018E1
2.046055975E2,5.612411499E0,6.334205627E0,4.534313965E1
2.046155905E2,5.602790833E0,6.325207710E0,4.530307007E1
2.046255835E2,5.852249146E0,6.218901634E0,4.536946869E1
2.046355765E2,5.566444397E0,6.255244255E0,4.523731995E1
2.046455695E2,5.494094849E0,6.292124271E0,4.514471436E1
2.046555625E2,5.661315918E0,6.203950882E0,4.532241821E1
2.046655555E2,5.557594299E0,6.298168182E0,4.522020721E1
2.046755485E2,5.557594299E0,6.298168182E0,4.522020721E1
2.046855415E2,5.572349548E0,6.284266472E0,4.532904053E1
2.046955345E2,5.431419373E0,6.273749352E0,4.529808044E1
2.047055275E2,5.517562866E0,6.340782166E0,4.540863037E1
2.047155205E2,5.558280945E0,6.379956245E0,4.531655121E1
2.047255135E2,5.321647644E0,6.539836407E0,4.523786163E1
2.047355075E2,5.468055725E0,6.532593727E0,4.506304932E1
2.047455005E2,5.521934509E0,6.537693024E0,4.521726227E1
2.047554935E2,5.538925171E0,6.364401340E0,4.516997528E1
2.047654865E2,5.523742676E0,6.196402073E0,4.539816284E1
2.047754795E2,5.413269043E0,6.194424152E0,4.510086060E1
2.047854725E2,5.503662109E0,6.261005402E0,4.524744415E1
2.047954655E2,5.408210754E0,6.177967072E0,4.532865143E1
2.048054585E2,5.405387878E0,6.198958397E0,4.541870880E1
2.048154515E2,5.437728882E0,6.191451073E0,4.545095825E1
2.048254445E2,5.412422180E0,6.320077419E0,4.537837219E1
2.048354375E2,5.309097290E0,6.195500374E0,4.533553314E1
2.048454305E2,5.436157227E0,6.260678768E0,4.529344177E1
2.048554235E2,5.401748657E0,6.250617981E0,4.547940826E1
2.048654165E2,5.497528076E0,6.370679855E0,4.564282227E1
2.048754095E2,5.398872375E0,6.460740566E0,4.557045746E1
2.048854035E2,5.407524109E0,6.284819603E0,4.558973694E1
2.048953965E2,5.460266113E0,6.242294312E0,4.550894165E1
2.049053895E2,5.497795105E0,6.398100853E0,4.547907257E1
2.049153825E2,5.366569519E0,6.409401894E0,4.553487396E1
2.049253755E2,5.445060730E0,6.405523300E0,4.550663757E1
2.049353685E2,5.445060730E0,6.405523300E0,4.550663757E1
2.049453613E2,5.512458801E0,6.322745323E0,4.552983856E1
2.049553543E2,5.631668091E0,6.425909996E0,4.561434174E1
2.049653472E2,5.702552795E0,6.319291115E0,4.554749298E1
2.049753403E2,5.562538147E0,6.297450066E0,4.546078491E1
2.049853333E2,5.537101746E0,6.466730118E0,4.539466858E1
2.049953263E2,5.545730591E0,6.509352684E0,4.553758240E1
2.050053192E2,5.452354431E0,6.575648308E0,4.568153381E1
2.050153123E2,5.342315674E0,6.559476852E0,4.558608246E1
2.050253063E2,5.417297363E0,6.394888878E0,4.569269562E1
2.050352993E2,5.490837097E0,6.401665688E0,4.573152161E1
2.050452922E2,5.594665527E0,6.392132282E0,4.575461578E1
2.050552853E2,5.534683228E0,6.427504539E0,4.572846985E1
2.050652783E2,5.501258850E0,6.463115692E0,4.561460876E1
2.050752713E2,5.599266052E0,6.380584717E0,4.554538727E1
2.050852642E2,5.576438904E0,6.361374855E0,4.568865204E1
2.050952573E2,5.499946594E0,6.316326141E0,4.550978088E1
2.051052503E2,5.401863098E0,6.482767105E0,4.555215454E1
2.051152433E2,5.366630554E0,6.342950821E0,4.541507721E1
2.051252362E2,5.499145508E0,6.348633766E0,4.543069458E1
2.051352293E2,5.451332092E0,6.381994724E0,4.547837830E1
2.051452223E2,5.321144104E0,6.337990284E0,4.556232452E1
2.051552153E2,5.238197327E0,6.375974655E0,4.554815674E1
2.051652093E2,5.208053589E0,6.309314728E0,4.567121887E1
2.051752023E2,5.514007568E0,6.079740047E0,4.550818634E1
2.051851953E2,5.383514404E0,6.338769913E0,4.543743896E1
2.051951883E2,5.383514404E0,6.338769913E0,4.543743896E1
2.052051812E2,5.425331116E0,6.488379955E0,4.556632996E1
2.052151743E2,5.455596924E0,6.318644524E0,4.564725494E1
2.052251673E2,5.428054810E0,6.372935295E0,4.570966339E1
2.052351603E2,5.479385376E0,6.264523506E0,4.550685883E1
2.052451532E2,5.472846985E0,6.410267353E0,4.564118195E1
2.052551463E2,5.474357605E0,6.415102482E0,4.565400696E1
2.052651393E2,5.464050293E0,6.395323277E0,4.534384918E1
2.052751323E2,5.569313049E0,6.559263229E0,4.551251984E1
2.052851252E2,5.529441833E0,6.489819527E0,4.553945923E1
2.052951183E2,5.535606384E0,6.400432587E0,4.533396149E1
2.053051123E2,5.516052246E0,6.558894157E0,4.527765656E1
2.053151052E2,5.463020325E0,6.337916374E0,4.541876984E1
2.053250983E2,5.528327942E0,6.392251015E0,4.552027893E1
2.053350913E2,5.536094666E0,6.479258537E0,4.557236481E1
2.053450843E2,5.470649719E0,6.487025261E0,4.540859985E1
2.053550772E2,5.376853943E0,6.514037132E0,4.551793671E1
2.053650703E2,5.293785095E0,6.592591763E0,4.556915283E1
2.053750633E2,5.303306580E0,6.529291153E0,4.573045349E1
2.053850563E2,5.236137390E0,6.713025093E0,4.598178864E1
2.053950492E2,5.346282959E0,6.602385044E0,4.589345551E1
2.054050423E2,5.449371338E0,6.480347633E0,4.572597504E1
2.054150353E2,5.248291016E0,6.426970482E0,4.568125153E1
2.054250283E2,5.429908752E0,6.586466789E0,4.579195404E1
2.054350213E2,5.242042542E0,6.459094048E0,4.570974731E1
2.054450142E2,5.326004028E0,6.486330032E0,4.570416260E1
2.054550083E2,5.326004028E0,6.486330032E0,4.570416260E1
2.054650013E2,5.303527832E0,6.490872383E0,4.581047821E1
2.054749942E2,5.437805176E0,6.627992630E0,4.591310883E1
2.054849873E2,5.474998474E0,6.696054935E0,4.591129303E1
2.054949803E2,5.481643677E0,6.603875637E0,4.590470886E1
2.055049733E2,5.509902954E0,6.648354530E0,4.595892334E1
2.055149662E2,5.550216675E0,6.689067364E0,4.588856506E1
2.055249593E2,5.417182922E0,6.585414886E0,4.587783051E1
2.055349523E2,5.482849121E0,6.429473877E0,4.586050415E1
2.055449453E2,5.367988586E0,6.440763474E0,4.596286774E1
2.055549382E2,5.404991150E0,6.380980492E0,4.568831635E1
2.055649313E2,5.459671021E0,6.501091957E0,4.582079315E1
2.055749243E2,5.465141296E0,6.487454414E0,4.562847900E1
2.055849173E2,5.567398071E0,6.484959126E0,4.558799744E1
2.055949112E2,5.376083374E0,6.582470894E0,4.566216278E1
2.056049043E2,5.403900146E0,6.454081535E0,4.588996124E1
2.056148973E2,5.506454468E0,6.500425816E0,4.576576996E1
2.056248903E2,5.534553528E0,6.470246315E0,4.580928040E1
2.056348832E2,5.473251343E0,6.553471565E0,4.575371552E1
2.056448763E2,5.538024902E0,6.518528461E0,4.558901215E1
2.056548693E2,5.564193726E0,6.503321648E0,4.558366394E1
2.056648623E2,5.509468079E0,6.493306637E0,4.575041199E1
2.056748552E2,5.265686035E0,6.548562050E0,4.558691406E1
2.056848483E2,5.427413940E0,6.468238354E0,4.570635986E1
2.056948413E2,5.352867126E0,6.300435066E0,4.583609009E1
2.057048343E2,5.489318848E0,6.543598652E0,4.573300171E1
2.057148272E2,5.489318848E0,6.543598652E0,4.573300171E1
2.057248203E2,5.454330444E0,6.611386299E0,4.586549377E1
2.057348143E2,5.540260315E0,6.554081917E0,4.565467834E1
2.057448073E2,5.496505737E0,6.478716850E0,4.570014954E1
2.057548002E2,5.414398193E0,6.388823986E0,4.556382751E1
2.057647933E2,5.486991882E0,6.519753456E0,4.574458313E1
2.057747863E2,5.441535950E0,6.473236561E0,4.556266022E1
2.057847793E2,5.499786377E0,6.298495293E0,4.568441772E1
2.057947722E2,5.467002869E0,6.341886520E0,4.578363800E1
2.058047653E2,5.486724854E0,6.569193840E0,4.578957367E1
2.058147583E2,5.565505981E0,6.447748184E0,4.571086884E1
2.058247513E2,5.584350586E0,6.338878632E0,4.565254211E1
2.058347442E2,5.601699829E0,6.526540756E0,4.550356293E1
2.058447373E2,5.501121521E0,6.465485573E0,4.553883362E1
2.058547303E2,5.570182800E0,6.410798073E0,4.544348907E1
2.058647233E2,5.712409973E0,6.443799019E0,4.549672699E1
2.058747173E2,5.686454773E0,6.563617229E0,4.556402588E1
2.058847103E2,5.761627197E0,6.585787773E0,4.541721344E1
2.058947033E2,5.616271973E0,6.340527534E0,4.544240570E1
2.059046963E2,5.607994080E0,6.445009232E0,4.544889832E1
2.059146892E2,5.540069580E0,6.437532425E0,4.537509155E1
2.059246823E2,5.734992981E0,6.405571461E0,4.541071320E1
2.059346753E2,5.518745422E0,6.376956940E0,4.528414154E1
2.059446685E2,5.536766052E0,6.595669746E0,4.534497833E1
2.059546615E2,5.587730408E0,6.757252693E0,4.527320862E1
2.059646545E2,5.655349731E0,6.645210266E0,4.541459656E1
2.059746475E2,5.655349731E0,6.645210266E0,4.541459656E1
2.059846405E2,5.463066101E0,6.638428211E0,4.556698608E1
2.059946335E2,5.620391846E0,6.572639465E0,4.550904083E1
2.060046265E2,5.449440002E0,6.610984325E0,4.535166168E1
2.060146205E2,5.576347351E0,6.422015190E0,4.540147400E1
2.060246135E2,5.672798157E0,6.501593113E0,4.560702515E1
2.060346065E2,5.586853027E0,6.335766315E0,4.548694611E1
2.060445995E2,5.629974365E0,6.547748566E0,4.543109894E1
2.060545925E2,5.656280518E0,6.449613571E0,4.540256500E1
2.060645855E2,5.711120605E0,6.395506859E0,4.515538025E1
2.060745785E2,5.609916687E0,6.360087395E0,4.549301910E1
2.060845715E2,5.560333252E0,6.303504944E0,4.539516449E1
2.060945645E2,5.665626526E0,6.277674675E0,4.530234528E1
2.061045575E2,5.601982117E0,6.547938347E0,4.536544037E1
2.061145505E2,5.622398376E0,6.653250694E0,4.531496429E1
2.061245435E2,5.543380737E0,6.479334831E0,4.536553955E1
2.061345365E2,5.625106812E0,6.645503998E0,4.535530853E1
2.061445295E2,5.707611084E0,6.514015198E0,4.535311127E1
2.061545235E2,5.647171021E0,6.379035950E0,4.550594330E1
2.061645165E2,5.670860291E0,6.443197250E0,4.535623932E1
2.061745095E2,5.573013306E0,6.483780861E0,4.523919678E1
2.061845025E2,5.620254517E0,6.469122410E0,4.520298004E1
2.061944955E2,5.638526917E0,6.533808708E0,4.537683105E1
2.062044885E2,5.594215393E0,6.646936893E0,4.536851501E1
2.062144815E2,5.510917664E0,6.872085571E0,4.552420807E1
2.062244745E2,5.553253174E0,6.990613937E0,4.553990173E1
2.062344675E2,5.553253174E0,6.990613937E0,4.553990173E1
2.062444605E2,5.468597412E0,7.017820358E0,4.545635986E1
2.062544535E2,5.457145691E0,7.130739212E0,4.525740814E1
2.062644465E2,5.345832825E0,7.150498390E0,4.542435455E1
2.062744395E2,5.357292175E0,7.183051586E0,4.551515198E1
2.062844335E2,5.300865173E0,7.297481060E0,4.548658752E1
2.062944265E2,5.290306091E0,7.278078079E0,4.531867218E1
2.063044195E2,5.212699890E0,7.465550423E0,4.514691162E1
2.063144125E2,5.346130371E0,7.549635410E0,4.494342041E1
2.063244055E2,5.212112427E0,7.678261757E0,4.499827576E1
2.063343985E2,5.335823059E0,7.752781391E0,4.526572418E1
2.063443915E2,5.339187622E0,7.725032330E0,4.558238983E1
2.063543845E2,5.324600220E0,7.845113754E0,4.535691833E1
2.063643775E2,5.387512207E0,7.876943111E0,4.525698853E1
2.063743705E2,5.355094910E0,8.031446457E0,4.527600861E1
2.063843635E2,5.211929321E0,8.155357361E0,4.519754791E1
2.063943565E2,5.226760864E0,8.335403442E0,4.555747986E1
2.064043495E2,5.227653503E0,8.508129120E0,4.546143341E1
2.064143435E2,5.379531860E0,8.454078674E0,4.531904602E1
2.064243365E2,5.166221619E0,8.852182388E0,4.516919708E1
2.064343295E2,5.080406189E0,8.947998047E0,4.504929352E1
2.064443225E2,4.885459900E0,9.086786270E0,4.508758545E1
2.064543155E2,4.911643982E0,9.189566612E0,4.493596649E1
2.064643085E2,4.639884949E0,9.448448181E0,4.524625397E1
2.064743015E2,4.599639893E0,9.392074585E0,4.514423370E1
2.064842945E2,4.470458984E0,9.609415054E0,4.504974365E1
2.064942875E2,4.470458984E0,9.609415054E0,4.504974365E1
2.065042805E2,4.247589111E0,9.662713051E0,4.491699982E1
2.065142735E2,4.013954163E0,9.920129776E0,4.504949951E1
2.065242665E2,3.913475037E0,1.010851383E1,4.492437744E1
2.065342595E2,3.793128967E0,1.032861996E1,4.479219055E1
2.065442535E2,3.629806519E0,1.043266869E1,4.510829926E1
2.065542465E2,3.362876892E0,1.071763992E1,4.491571808E1
2.065642395E2,3.023200989E0,1.085986423E1,4.476854706E1
2.065742325E2,2.550247192E0,1.103066826E1,4.473474884E1
2.065842255E2,2.233703613E0,1.119192314E1,4.463602448E1
2.065942185E2,1.968414307E0,1.149229240E1,4.448636627E1
2.066042115E2,1.786819458E0,1.167086029E1,4.461526489E1
2.066142045E2,1.542915344E0,1.177556419E1,4.435969543E1
2.066241975E2,1.252914429E0,1.202802658E1,4.446198273E1
