"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.586995292E0,2.743345184E0,-3.808979187E0,-9.624984741E-1
1.596988292E0,2.885848846E0,-2.693498840E0,-1.348246307E0
1.606981292E0,2.525248718E0,-2.127675476E0,-1.363364868E0
1.616974292E0,2.072440338E0,-2.041305084E0,-1.305734711E0
1.626967292E0,1.763033752E0,-2.138303375E0,-1.329235840E0
1.636960292E0,1.375639343E0,-2.375709686E0,-1.481618958E0
1.646953292E0,9.903405762E-1,-2.749632111E0,-1.938917999E0
1.656946292E0,6.891668701E-1,-3.241359558E0,-2.634222107E0
1.666939292E0,5.179229736E-1,-3.711082764E0,-3.359613647E0
1.676933292E0,1.236428833E-1,-4.277953949E0,-4.164789276E0
1.686926292E0,-7.954458618E-1,-5.124892731E0,-5.169649658E0
1.696919292E0,-1.685494995E0,-6.145919495E0,-6.002368011E0
1.706912292E0,-2.331701202E0,-7.452702026E0,-6.371650085E0
1.716905750E0,-3.251239014E0,-9.417366486E0,-6.587650909E0
1.726898750E0,-3.146307220E0,-1.120405106E1,-6.684349823E0
1.736891750E0,-2.570754089E0,-1.294313461E1,-6.291117554E0
1.746884750E0,-2.127525787E0,-1.414842819E1,-6.381080475E0
1.756877750E0,-1.378483429E0,-1.429662003E1,-7.106921082E0
1.766870750E0,-3.279679871E-1,-1.382599869E1,-8.386460266E0
1.776863750E0,1.005159760E0,-1.351734055E1,-8.908424835E0
1.786856750E0,3.311413879E0,-1.385473892E1,-7.824379120E0
1.796849750E0,6.485114136E0,-1.456695786E1,-6.661896515E0
1.806842750E0,8.229586487E0,-1.545715668E1,-6.516548767E0
1.816835750E0,9.709858246E0,-1.632789597E1,-6.148763580E0
1.826828750E0,1.027089157E1,-1.767359756E1,-5.086123352E0
1.836821750E0,1.068822372E1,-1.837054825E1,-3.543581085E0
1.846814750E0,1.091290649E1,-1.630918488E1,-1.188678131E0
1.856808750E0,9.177714844E0,-1.185699326E1,5.692662048E-1
1.866801750E0,4.811594238E0,-8.005951538E0,1.153052216E0
1.876794750E0,1.933080139E0,-6.541546783E0,1.906585236E0
1.886787750E0,5.426216125E-1,-5.912255402E0,2.730471954E0
1.896780750E0,-8.217910767E-2,-5.682034149E0,2.753973083E0
1.906773750E0,-3.366499329E-1,-5.588179321E0,2.445015564E0
1.916766750E0,-8.656498718E-1,-5.599705353E0,2.602637787E0
1.926759750E0,-1.179247742E0,-5.602549438E0,2.802472229E0
1.936752750E0,-1.494791565E0,-5.688620453E0,3.036585388E0
1.946745750E0,-1.831291809E0,-6.026467896E0,3.405119019E0
1.956738750E0,-1.531315613E0,-6.653364258E0,3.402574310E0
1.966731750E0,-5.089416504E-1,-8.178692322E0,2.653981018E0
1.976724750E0,2.848576355E-1,-9.933942261E0,2.414329376E0
1.986717750E0,7.177574158E-1,-1.169712570E1,2.032772827E0
1.996710750E0,5.763015747E-1,-1.281769547E1,1.598675537E0
2.006703750E0,-2.409988403E-1,-1.230037125E1,1.827549591E0
2.016696750E0,-9.527687073E-1,-1.149130371E1,2.653981018E0
2.026689750E0,-8.764274597E-1,-1.079794556E1,3.125799866E0
2.036682750E0,-9.023236084E-1,-1.011476624E1,2.851270752E0
2.046676750E0,-9.762698364E-1,-9.543404388E0,2.368374939E0
2.056669750E0,-8.634045410E-1,-9.138646088E0,1.987117767E0
2.066662750E0,-5.294490051E-1,-8.753946075E0,1.827250214E0
2.076655750E0,-2.824626160E-1,-8.581055603E0,1.583107910E0
2.086648750E0,-2.380050659E-2,-8.650361481E0,9.416917419E-1
2.096641750E0,-1.845661926E-1,-8.891360321E0,2.609074402E-1
2.106634750E0,-4.816983032E-1,-8.965905304E0,-7.813751221E-2
2.116627750E0,-8.165519714E-1,-9.165440369E0,-1.276844788E-1
2.126620750E0,-1.039139099E0,-9.689051514E0,3.787124634E-2
2.136613750E0,-1.307381287E0,-1.002600082E1,-2.757266235E-1
2.146606750E0,-1.757794647E0,-1.013078293E1,-1.304088135E0
2.156599750E0,-1.792223053E0,-1.018931122E1,-2.081571350E0
2.166592750E0,-1.658551025E0,-1.017913239E1,-2.091750183E0
2.176585750E0,-1.483115845E0,-9.711504822E0,-1.297501831E0
2.186578750E0,-9.123527527E-1,-9.113348694E0,-4.358935547E-1
2.196571750E0,-5.257067871E-1,-8.889863434E0,-2.857557678E-1
2.206564750E0,-4.373904419E-1,-8.716673584E0,-4.903802490E-1
2.216557750E0,-4.842430115E-1,-8.600814514E0,-4.816983032E-1
2.226551750E0,-5.754034424E-1,-8.440797272E0,-4.610412598E-1
2.236544750E0,-6.179150391E-1,-8.434510345E0,-3.007246399E-1
2.246537750E0,-7.568261719E-1,-8.719966736E0,-1.115180969E-1
2.256530750E0,-9.351054382E-1,-9.058412933E0,-9.490264893E-2
2.266523750E0,-1.223106537E0,-9.208251343E0,-1.866618347E-1
2.276516750E0,-1.493594055E0,-9.335337067E0,-5.626799011E-1
2.286509750E0,-1.702110443E0,-9.372010803E0,-8.797206116E-1
2.296502750E0,-1.779349823E0,-9.390272827E0,-9.134005737E-1
2.306495750E0,-1.728305969E0,-9.485325165E0,-7.788304138E-1
2.316488750E0,-1.610351257E0,-9.795031128E0,-7.200027466E-1
2.326481750E0,-1.525777130E0,-1.009964767E1,-6.141728210E-1
2.336474750E0,-1.456620941E0,-1.036549484E1,-7.514373779E-1
2.346467750E0,-1.540895691E0,-1.066502197E1,-1.098415833E0
2.356460750E0,-1.720372467E0,-1.081096848E1,-1.214274902E0
2.366453750E0,-1.822759552E0,-1.076486435E1,-1.097966766E0
2.376446750E0,-1.687291260E0,-1.078147980E1,-1.099763031E0
2.386439750E0,-1.583407288E0,-1.054991135E1,-8.978329468E-1
2.396432750E0,-1.466949463E0,-1.018556900E1,-4.800517273E-1
2.406425750E0,-1.380279694E0,-1.002495300E1,-1.844165039E-1
2.416419750E0,-1.591191101E0,-1.016176849E1,-3.851490784E-1
2.426412750E0,-1.724264374E0,-1.031534912E1,-8.427474976E-1
2.436405750E0,-1.660496979E0,-1.062236069E1,-1.704056396E0
2.446398750E0,-1.775308228E0,-1.105645798E1,-2.237546997E0
2.456391750E0,-2.067949677E0,-1.179232773E1,-1.978735199E0
2.466384750E0,-2.846181335E0,-1.294822403E1,-8.418493652E-1
2.476377750E0,-3.555705872E0,-1.396116760E1,8.306227112E-1
2.486370750E0,-4.145928497E0,-1.456680817E1,1.888323212E0
2.496363750E0,-4.471950531E0,-1.455243805E1,2.239792328E0
2.506356750E0,-4.290378113E0,-1.419767578E1,2.124232635E0
2.516349750E0,-3.172053680E0,-1.365011444E1,1.205143890E0
2.526342750E0,-1.241368561E0,-1.268267624E1,9.445358276E-2
2.536335750E0,2.692900085E-1,-1.169128784E1,-2.794688416E-1
2.546328750E0,1.704655151E0,-1.116737732E1,-3.381468201E-1
2.556321750E0,2.825673981E0,-1.115510284E1,-1.152603149E-1
2.566314750E0,3.751199341E0,-1.164428558E1,8.788224792E-1
2.576307750E0,5.099894714E0,-1.258223511E1,2.659519501E0
2.586300750E0,6.565197601E0,-1.286574554E1,2.409689026E0
2.596293750E0,7.361840973E0,-1.253927444E1,-4.998106384E-1
2.606287750E0,7.454498291E0,-1.180579971E1,-2.596201172E0
2.616280750E0,6.656208344E0,-1.181253571E1,-2.130220184E0
2.626273750E0,5.973777466E0,-1.200907700E1,-8.225395203E-1
2.636266750E0,6.671476593E0,-1.056068893E1,3.650907898E-1
2.646259750E0,6.856491852E0,-8.590485992E0,1.196911011E0
2.656252750E0,5.566474457E0,-7.349416809E0,1.180445251E0
2.666245750E0,4.035158844E0,-6.970404968E0,2.170037384E0
2.676238750E0,2.305805054E0,-8.312663727E0,1.971999207E0
2.686231750E0,1.957479401E0,-9.915680237E0,-1.176403656E0
2.696224750E0,5.909710693E-1,-1.105615860E1,-1.641336823E0
2.706217750E0,-1.780547333E0,-1.205592957E1,-1.362317047E0
2.716210750E0,-2.011666718E0,-1.261741196E1,-2.794688416E-1
2.726203125E0,-1.567390594E0,-1.256053024E1,-6.337820435E-1
2.736196125E0,-2.751278687E-1,-1.169233566E1,-1.430425415E0
2.746189125E0,6.231541443E-1,-1.058838135E1,-1.423240356E0
2.756182125E0,9.413923645E-1,-9.626331940E0,-9.738748169E-1
2.766175125E0,1.634002075E0,-8.810827789E0,-5.040019226E-1
2.776168125E0,2.507735138E0,-7.724686432E0,-5.105882263E-1
2.786161125E0,3.621119843E0,-6.571035461E0,-2.630030823E-1
2.796154125E0,3.737427979E0,-5.623206482E0,4.914280701E-1
2.806147125E0,3.734583893E0,-4.777165833E0,4.953199768E-1
2.816141125E0,3.608845367E0,-4.026327209E0,2.157014465E-1
2.826134125E0,3.015179901E0,-3.633843384E0,3.067121887E-1
2.836127125E0,2.335892487E0,-3.450175323E0,4.776567078E-1
2.846120125E0,2.227218475E0,-3.335962830E0,4.102967834E-1
2.856113125E0,2.420316925E0,-3.411405945E0,1.128652954E-1
2.866106125E0,2.226020966E0,-3.513643341E0,4.370910645E-2
2.876099125E0,1.849703522E0,-3.547922058E0,-3.402424622E-1
2.886092125E0,1.507814484E0,-3.434158630E0,-1.138682098E0
2.896085125E0,1.183888092E0,-3.503614197E0,-1.876198425E0
2.906078125E0,7.729925537E-1,-3.782933350E0,-2.342478790E0
2.916071125E0,3.138972473E-1,-4.408482513E0,-2.950664062E0
2.926064125E0,-6.197113037E-2,-5.626050568E0,-3.922143860E0
2.936057125E0,-5.683680725E-1,-7.661218414E0,-4.817282410E0
2.946050125E0,-8.014334106E-1,-9.774972839E0,-6.473139038E0
2.956043125E0,-4.664300537E-1,-1.149833908E1,-9.453142090E0
2.966036125E0,-2.854563904E-1,-1.375115433E1,-1.329295715E1
2.976029125E0,-1.802401886E0,-1.625170441E1,-1.505239838E1
2.986022125E0,-2.738704834E0,-1.698098785E1,-1.287622375E1
2.996015125E0,-2.640059967E0,-1.510359192E1,-9.185947723E0
3.006008125E0,-2.210303650E0,-1.240919495E1,-5.867049408E0
3.016002125E0,-1.819616089E0,-1.020248383E1,-3.076552277E0
3.025995125E0,-1.099014587E0,-9.319320374E0,-1.371448059E0
3.035988125E0,-2.206411743E-1,-9.253307648E0,-5.044509888E-1
3.045981125E0,3.393443298E-1,-1.033645523E1,4.909790039E-1
3.055974125E0,1.031654663E0,-1.234752319E1,1.476080475E0
3.065967125E0,2.719095612E0,-1.506691818E1,2.149979095E0
3.075960125E0,5.350473633E0,-1.747645752E1,2.623594208E0
3.085953125E0,6.339167633E0,-1.899864212E1,1.720671844E0
3.095946125E0,4.930447083E0,-1.945983307E1,-3.178490295E0
3.105939125E0,2.591261444E0,-1.670092026E1,-4.390519867E0
3.115932125E0,1.392703857E0,-1.228929428E1,-1.270557861E0
3.125925125E0,1.181642761E0,-9.076076202E0,1.320703583E0
3.135918125E0,1.751507721E0,-6.380032654E0,3.300785980E0
3.145911125E0,3.377276917E0,-4.704267426E0,4.383933563E0
3.155904125E0,4.067192230E0,-4.351151733E0,5.782774658E0
3.165897125E0,2.967279510E0,-5.072651367E0,6.506070557E0
3.175890125E0,1.817071381E0,-6.325246582E0,5.974376221E0
3.185883125E0,1.270707550E0,-7.535779266E0,4.442910919E0
3.195876125E0,5.074447632E-1,-8.452922058E0,3.507805481E0
3.205869125E0,7.491920471E-1,-9.194779358E0,2.484533386E0
3.215863125E0,1.147962799E0,-9.592202911E0,1.729653168E0
3.225856125E0,1.276246033E0,-9.654772797E0,1.600322113E0
3.235849125E0,1.592987366E0,-9.480086060E0,1.822759552E0
3.245842125E0,1.775607605E0,-9.251661072E0,1.930086365E0
3.255835125E0,1.724264374E0,-9.167086945E0,2.140249329E0
3.265828125E0,1.387464752E0,-9.616003418E0,2.414179688E0
3.275821125E0,8.032296753E-1,-9.962532806E0,2.834954681E0
3.285814125E0,3.098556519E-2,-1.017703674E1,2.912643127E0
3.295807125E0,-5.598358154E-1,-1.007180557E1,3.026556244E0
3.305800125E0,-6.489006042E-1,-9.875713348E0,2.941682739E0
3.315793125E0,-6.471043396E-1,-9.756411438E0,2.365381165E0
3.325786125E0,-7.846682739E-1,-9.618398438E0,1.701511688E0
3.335779125E0,-1.019679565E0,-9.956245880E0,1.251697083E0
3.345772125E0,-1.717378693E0,-1.005025040E1,5.084925842E-1
3.355765125E0,-2.303110657E0,-9.934241638E0,-5.474116516E-1
3.365758125E0,-3.614832916E0,-9.265432434E0,-4.794380035E0
3.375751125E0,-5.048401794E0,-9.116941223E0,-6.715185699E0
3.385744125E0,-5.114863586E0,-9.706714783E0,-4.423152008E0
3.395737125E0,-4.675826569E0,-1.002435425E1,-1.786385193E0
3.405730125E0,-4.278403015E0,-1.003019211E1,3.028202820E-1
3.415723125E0,-3.853586426E0,-9.815837860E0,1.416504364E0
3.425716125E0,-3.886368256E0,-9.547146606E0,1.508712616E0
3.435710125E0,-4.004622345E0,-8.844507751E0,8.265811157E-1
3.445703125E0,-3.328927460E0,-7.931256866E0,-5.225633240E-1
3.455696125E0,-2.261497192E0,-7.356901245E0,-2.010169830E0
3.465689125E0,-1.372046814E0,-7.353907471E0,-2.668201447E0
3.475682125E0,-1.232087860E0,-7.816295929E0,-2.248773651E0
3.485675125E0,-1.788929901E0,-8.250093842E0,-1.403780823E0
3.495668125E0,-2.707270203E0,-8.552614746E0,-5.975573730E-1
3.505661125E0,-3.230581970E0,-8.716224518E0,3.817062378E-2
3.515654125E0,-3.112627258E0,-8.774453430E0,4.442761230E-1
3.525647125E0,-2.800975342E0,-8.743617554E0,5.251080322E-1
3.535640125E0,-2.694546661E0,-8.775501251E0,4.568499756E-1
3.545633125E0,-2.735860748E0,-9.021589508E0,7.140151978E-2
3.555626125E0,-2.903362427E0,-9.620793457E0,-6.316864014E-1
3.565619125E0,-3.153043213E0,-1.004740631E1,-9.122030640E-1
3.575612125E0,-3.241958313E0,-1.036774017E1,-6.993457031E-1
3.585605125E0,-3.425925751E0,-1.078237793E1,-3.115022278E-1
3.595598125E0,-3.688180389E0,-1.135763168E1,-2.829116821E-2
3.605591125E0,-4.076023865E0,-1.187735092E1,2.273771667E-1
3.615584125E0,-4.525838470E0,-1.239692047E1,4.565505981E-2
3.625577125E0,-5.066214752E0,-1.329355591E1,-3.561094666E-1
3.635570125E0,-5.349276123E0,-1.441173065E1,-1.020428009E0
3.645563125E0,-4.900808716E0,-1.471979004E1,-1.701811066E0
3.655557125E0,-3.967499542E0,-1.406594971E1,-1.700314178E0
3.665550125E0,-3.461851044E0,-1.316197952E1,-1.226250000E0
3.675543125E0,-2.632874908E0,-1.194635742E1,-7.975415039E-1
3.685536125E0,-1.183588715E0,-1.089808731E1,-4.972659302E-1
3.695529125E0,7.379653931E-2,-1.024768982E1,-2.847079468E-1
3.705522125E0,1.259780273E0,-9.889634399E0,-2.640509033E-1
3.715515125E0,2.204615479E0,-9.817035370E0,-2.282752991E-1
3.725508792E0,2.736758881E0,-1.015847534E1,2.038760376E-1
3.735501792E0,3.218008118E0,-1.097817078E1,8.339158630E-1
3.745494792E0,4.051923981E0,-1.177017380E1,1.775757294E0
3.755487792E0,4.460723877E0,-1.231099915E1,3.517684937E0
3.765480792E0,4.656367035E0,-1.257699600E1,3.385659485E0
3.775473792E0,5.852379913E0,-1.245978973E1,-1.151106262E0
3.785466792E0,6.891219635E0,-1.288041504E1,-3.929328918E0
3.795459792E0,6.296805725E0,-1.290197021E1,-3.530857544E0
3.805452792E0,6.969357147E0,-1.187779999E1,-1.845212860E0
3.815445792E0,7.826025696E0,-1.102996307E1,-2.299218750E-1
3.825438792E0,7.657625885E0,-1.043435165E1,6.749464417E-1
3.835431792E0,6.231541443E0,-9.723928986E0,1.620829468E0
3.845424792E0,4.363426208E0,-9.277706909E0,2.729124756E0
3.855417792E0,3.322640533E0,-9.369017029E0,3.081192627E0
3.865410792E0,2.573598175E0,-9.802515564E0,2.313738556E0
3.875404792E0,1.946252747E0,-9.919721832E0,2.987786865E-1
3.885397792E0,1.435215454E0,-9.677375793E0,-2.280807037E0
3.895390792E0,1.127156067E0,-9.109905853E0,-2.575244751E0
3.905383792E0,9.511221313E-1,-8.534652100E0,-2.058369598E0
3.915376792E0,2.013313293E-1,-8.464298401E0,-5.996530151E-1
3.925369792E0,-4.643344116E-1,-8.741222534E0,2.827619934E-1
3.935362792E0,-5.075944519E-1,-8.922794952E0,2.151026917E-1
3.945355792E0,-3.300636292E-1,-8.945248260E0,2.760260010E-1
3.955348792E0,-1.157093811E-1,-8.966204681E0,2.514770508E-2
3.965341792E0,4.864883423E-1,-8.640631714E0,2.260299683E-2
